SNR,Throught
-2, 0.146268
-1.75, 0.292705
-1.5, 0.398418
-1.25, 0.484782
-1, 0.52076
-0.75, 0.541898
-0.5, 0.555304
-0.25, 0.565056
0, 0.572128
0.25, 0.575152
0.5, 0.577897
0.75, 0.579409
1, 0.579418
1.25, 0.579926
1.5, 0.580702
1.75, 0.580655
2, 0.580866
2.25, 0.580952
2.5, 0.580866
