Extra_VNs,Payload_VNs
1,2
2,8
3,11
4,17
5,18
6,20
7,23
8,25
9,26
10,28
11,30
12,34
13,39
14,40
15,44
16,45
17,50
18,53
19,54
20,63
21,67
22,71
23,75
24,77
25,82
26,83
27,88
28,90
29,96
30,99
31,106
32,110
33,113
34,119
35,121
36,122
37,126
38,127
39,133
40,153
41,159
42,160
43,168
44,172
45,173
46,176
47,183
48,193
49,200
50,201
51,207
52,230
53,237
54,238
55,242
56,244
57,246
58,250
59,251
60,253
61,254
62,258
63,259
