SNR,Throught
-2, 0.146357
-1.75, 0.29328
-1.5, 0.399586
-1.25, 0.485956
-1, 0.521351
-0.75, 0.538625
-0.5, 0.551195
-0.25, 0.560139
0, 0.563825
0.25, 0.564645
0.5, 0.565079
0.75, 0.565079
1, 0.565079
1.25, 0.565079
1.5, 0.565079
1.75, 0.565079
2, 0.565079
2.25, 0.565079
2.5, 0.565079
