Extra_VNs,Payload_VNs
1,2
2,4
3,8
4,14
5,20
6,23
7,25
8,28
9,30
10,39
11,44
12,45
13,46
14,57
15,60
16,64
17,65
18,66
19,73
20,75
21,76
22,80
23,82
24,86
25,89
26,92
27,102
28,104
29,107
30,108
31,112
32,120
33,121
34,129
35,131
36,132
37,135
38,137
39,138
40,141
41,142
42,143
43,144
44,151
45,154
46,159
47,160
48,162
49,165
50,169
51,170
52,176
53,184
54,185
55,186
56,193
57,195
58,198
59,199
60,202
61,203
62,207
63,208
