Eb_over_N0, frame_error_rate, BER_it_0, BER_it_1, BER_it_2, BER_it_3, BER_it_4, BER_it_5, BER_it_6, BER_it_7, BER_it_8, BER_it_9, BER_it_10, BER_it_11, BER_it_12, BER_it_13, BER_it_14, BER_it_15, BER_it_16, BER_it_17, BER_it_18, BER_it_19, BER_it_20, BER_it_21, BER_it_22, BER_it_23, BER_it_24, BER_it_25, BER_it_26, BER_it_27, BER_it_28, BER_it_29, BER_it_30, BER_it_31, BER_it_32, BER_it_33, BER_it_34, BER_it_35, BER_it_36, BER_it_37, BER_it_38, BER_it_39, BER_it_40, BER_it_41, BER_it_42, BER_it_43, BER_it_44, BER_it_45, BER_it_46, BER_it_47, BER_it_48, BER_it_49, BER_it_50, BER_it_51, BER_it_52, BER_it_53, BER_it_54, BER_it_55, BER_it_56, BER_it_57, BER_it_58, BER_it_59, BER_it_60, BER_it_61, BER_it_62, BER_it_63, BER_it_64, BER_it_65, BER_it_66, BER_it_67, BER_it_68, BER_it_69, BER_it_70, BER_it_71, BER_it_72, BER_it_73, BER_it_74, BER_it_75, BER_it_76, BER_it_77, BER_it_78, BER_it_79, BER_it_80, BER_it_81, BER_it_82, BER_it_83, BER_it_84, BER_it_85, BER_it_86, BER_it_87, BER_it_88, BER_it_89, BER_it_90, BER_it_91, BER_it_92, BER_it_93, BER_it_94, BER_it_95, BER_it_96, BER_it_97, BER_it_98, BER_it_99, BER_it_100, BER_it_101, BER_it_102, BER_it_103, BER_it_104, BER_it_105, BER_it_106, BER_it_107, BER_it_108, BER_it_109, BER_it_110, BER_it_111, BER_it_112, BER_it_113, BER_it_114, BER_it_115, BER_it_116, BER_it_117, BER_it_118, BER_it_119, BER_it_120, BER_it_121, BER_it_122, BER_it_123, BER_it_124, BER_it_125, BER_it_126, BER_it_127, BER_it_128, BER_it_129, BER_it_130, BER_it_131, BER_it_132, BER_it_133, BER_it_134, BER_it_135, BER_it_136, BER_it_137, BER_it_138, BER_it_139, BER_it_140, BER_it_141, BER_it_142, BER_it_143, BER_it_144, BER_it_145, BER_it_146, BER_it_147, BER_it_148, BER_it_149, BER_it_150, BER_it_151, BER_it_152, BER_it_153, BER_it_154, BER_it_155, BER_it_156, BER_it_157, BER_it_158, BER_it_159, BER_it_160, BER_it_161, BER_it_162, BER_it_163, BER_it_164, BER_it_165, BER_it_166, BER_it_167, BER_it_168, BER_it_169, BER_it_170, BER_it_171, BER_it_172, BER_it_173, BER_it_174, BER_it_175, BER_it_176, BER_it_177, BER_it_178, BER_it_179, BER_it_180, BER_it_181, BER_it_182, BER_it_183, BER_it_184, BER_it_185, BER_it_186, BER_it_187, BER_it_188, BER_it_189, BER_it_190, BER_it_191, BER_it_192, BER_it_193, BER_it_194, BER_it_195, BER_it_196, BER_it_197, BER_it_198, BER_it_199, 
1, 0.870968, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.312596, 0.206509, 0.195901, 0.192972, 0.19158, 0.186012, 0.182172, 0.179675, 0.174395, 0.172379, 0.169067, 0.167243, 0.166619, 0.166619, 0.165659, 0.164795, 0.164507, 0.164795, 0.164459, 0.16297, 0.162442, 0.161866, 0.16177, 0.16129, 0.16105, 0.161482, 0.161338, 0.160906, 0.160474, 0.16081, 0.160378, 0.159898, 0.159754, 0.160042, 0.160138, 0.160234, 0.159178, 0.158986, 0.159562, 0.159082, 0.159466, 0.159418, 0.159322, 0.15889, 0.158986, 0.158602, 0.158746, 0.158746, 0.158746, 0.158314, 0.158266, 0.158602, 0.15865, 0.158746, 0.158554, 0.158938, 0.158938, 0.158602, 0.158458, 0.158122, 0.157786, 0.157978, 0.158266, 0.158458, 0.15817, 0.15841, 0.158602, 0.15841, 0.158362, 0.158218, 0.158314, 0.158218, 0.158362, 0.158698, 0.158458, 0.15769, 0.15841, 0.158506, 0.158602, 0.15865, 0.158458, 0.158074, 0.157354, 0.157114, 0.157018, 0.156922, 0.15721, 0.157114, 0.157018, 0.157306, 0.157354, 0.15745, 0.15745, 0.157594, 0.158026, 0.15793, 0.15745, 0.157738, 0.157834, 0.15793, 0.15841, 
1.25, 0.620462, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.302118, 0.182343, 0.167045, 0.163126, 0.160891, 0.156628, 0.151471, 0.145215, 0.13992, 0.135898, 0.131085, 0.128472, 0.126856, 0.125688, 0.124003, 0.12249, 0.120325, 0.118021, 0.117815, 0.116921, 0.116749, 0.115443, 0.115202, 0.114618, 0.113896, 0.113552, 0.113071, 0.113277, 0.112142, 0.111764, 0.110561, 0.110458, 0.109392, 0.110217, 0.108911, 0.109461, 0.10898, 0.108842, 0.108017, 0.108601, 0.108258, 0.10867, 0.108498, 0.108395, 0.108292, 0.10843, 0.10812, 0.108601, 0.107639, 0.107776, 0.106814, 0.10812, 0.107054, 0.107226, 0.106608, 0.107983, 0.106436, 0.106986, 0.105851, 0.106745, 0.106711, 0.106642, 0.106436, 0.106951, 0.106642, 0.10757, 0.106401, 0.106917, 0.106436, 0.107261, 0.106333, 0.107192, 0.10647, 0.10702, 0.105645, 0.107089, 0.106264, 0.107398, 0.106573, 0.107914, 0.106745, 0.10702, 0.106161, 0.106642, 0.10537, 0.106676, 0.105336, 0.106092, 0.105645, 0.106676, 0.105748, 0.105989, 0.105748, 0.106092, 0.105507, 0.105989, 0.105507, 0.106264, 0.106333, 0.107226, 0.106057, 
1.5, 0.382413, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.304341, 0.303681, 0.303638, 0.303638, 0.303638, 0.303638, 0.303638, 0.303638, 0.303638, 0.303638, 0.303638, 0.303638, 0.303638, 0.303638, 0.303638, 0.303638, 0.303638, 0.303638, 0.303638, 0.303638, 0.303638, 0.172035, 0.152032, 0.145045, 0.142319, 0.135481, 0.127641, 0.119525, 0.113263, 0.107255, 0.102612, 0.0977122, 0.0940695, 0.0901074, 0.0877641, 0.0849097, 0.0834611, 0.0811818, 0.0793499, 0.0778587, 0.0768788, 0.075622, 0.0737474, 0.0726397, 0.0724693, 0.0720859, 0.0713403, 0.0711699, 0.0704243, 0.0702326, 0.0691462, 0.0695084, 0.0688267, 0.0685711, 0.0678255, 0.067229, 0.0674634, 0.0675486, 0.0673142, 0.0671864, 0.0671651, 0.0672077, 0.0678042, 0.067229, 0.0674421, 0.0666113, 0.0669947, 0.0670799, 0.0666752, 0.0668243, 0.0663131, 0.0664409, 0.0660787, 0.0665687, 0.0663983, 0.066377, 0.0660148, 0.0663557, 0.0656953, 0.0663557, 0.0663557, 0.0658231, 0.0656527, 0.0665048, 0.0661639, 0.0662491, 0.0656101, 0.0656314, 0.065674, 0.0656314, 0.0657592, 0.0656101, 0.065887, 0.0666539, 0.0660574, 0.0659296, 0.0655036, 0.0663131, 0.0659296, 0.0654397, 0.0655036, 0.0659509, 0.0656953, 0.065887, 0.0659509, 0.0664622, 0.0660361, 0.0665261, 0.0666113, 0.0666539, 0.0664409, 0.06659, 0.0662918, 0.0661852, 0.0659296, 0.0662704, 0.0663557, 0.0664196, 0.0659722, 0.0659509, 0.0658657, 
1.75, 0.17027, 0.30015, 0.30015, 0.30015, 0.30015, 0.30015, 0.30015, 0.30015, 0.30015, 0.30015, 0.30015, 0.30015, 0.30015, 0.30015, 0.30015, 0.299681, 0.299371, 0.299362, 0.298602, 0.298292, 0.298039, 0.297729, 0.297419, 0.297203, 0.296481, 0.295411, 0.295026, 0.29481, 0.294773, 0.29421, 0.293666, 0.293422, 0.293403, 0.293178, 0.293149, 0.292887, 0.292868, 0.292568, 0.292342, 0.292314, 0.292305, 0.292295, 0.292295, 0.292033, 0.291779, 0.291338, 0.291273, 0.291273, 0.291029, 0.290803, 0.290569, 0.290306, 0.290287, 0.290278, 0.290278, 0.290053, 0.289771, 0.289724, 0.289715, 0.289715, 0.289715, 0.289471, 0.289433, 0.289424, 0.289424, 0.289424, 0.289424, 0.289424, 0.289424, 0.289424, 0.289424, 0.289424, 0.289424, 0.289424, 0.289424, 0.289424, 0.289424, 0.289424, 0.289424, 0.289424, 0.289208, 0.289058, 0.28902, 0.28902, 0.28902, 0.28902, 0.28902, 0.28902, 0.28902, 0.28902, 0.28902, 0.28902, 0.28902, 0.28902, 0.28902, 0.28902, 0.28902, 0.28902, 0.28902, 0.28902, 0.28902, 0.146321, 0.123742, 0.114668, 0.109825, 0.102778, 0.0947917, 0.0849944, 0.0758915, 0.0691629, 0.0642455, 0.0595439, 0.0557714, 0.0526089, 0.0502909, 0.0479636, 0.0466498, 0.044604, 0.0431776, 0.0423142, 0.0407376, 0.0398555, 0.0394332, 0.038673, 0.0375, 0.036646, 0.036083, 0.0355387, 0.0353228, 0.0350882, 0.0344032, 0.0337556, 0.0334272, 0.0332583, 0.0329204, 0.0327515, 0.0323292, 0.0324606, 0.0321321, 0.0324137, 0.0318881, 0.0320852, 0.0316535, 0.0318694, 0.0312594, 0.0305743, 0.0307245, 0.0307151, 0.030274, 0.0302834, 0.0301333, 0.0301708, 0.0302365, 0.0302365, 0.0301333, 0.0304523, 0.0302646, 0.0304805, 0.0298893, 0.0298799, 0.029833, 0.0300394, 0.0298423, 0.0295796, 0.0300113, 0.029664, 0.0298893, 0.0297485, 0.02942, 0.029786, 0.0295608, 0.0298142, 0.0294951, 0.0291667, 0.029223, 0.029589, 0.0293168, 0.0292699, 0.0290353, 0.0289414, 0.0287538, 0.0284816, 0.0290634, 0.0290071, 0.0286787, 0.0288382, 0.0288664, 0.0287162, 0.0289884, 0.0287256, 0.0291197, 0.0289414, 0.0287068, 0.0291948, 0.0289414, 0.0289508, 0.0292887, 0.0289414, 0.0288664, 0.0282376, 0.0285567, 
2, 0.0574103, 0.296428, 0.296428, 0.296428, 0.296428, 0.296428, 0.296428, 0.296428, 0.296428, 0.296428, 0.296282, 0.295664, 0.294485, 0.293201, 0.291329, 0.289866, 0.288582, 0.286492, 0.284302, 0.282089, 0.28021, 0.278045, 0.275874, 0.274704, 0.273076, 0.271682, 0.27033, 0.269007, 0.26772, 0.266212, 0.265438, 0.264954, 0.264362, 0.262965, 0.261921, 0.261028, 0.260631, 0.259981, 0.259143, 0.258376, 0.257917, 0.257625, 0.25691, 0.256676, 0.256543, 0.256351, 0.255928, 0.255519, 0.255109, 0.254914, 0.25483, 0.2548, 0.254644, 0.254625, 0.254462, 0.254264, 0.253923, 0.25366, 0.253448, 0.253341, 0.253237, 0.253234, 0.25299, 0.252964, 0.252759, 0.252623, 0.25261, 0.252519, 0.252421, 0.252415, 0.252321, 0.252207, 0.252207, 0.252041, 0.252018, 0.252018, 0.252018, 0.252018, 0.251849, 0.251739, 0.251723, 0.251716, 0.251716, 0.251635, 0.251515, 0.251508, 0.251352, 0.251346, 0.251346, 0.251268, 0.251268, 0.251268, 0.251183, 0.251177, 0.251177, 0.251108, 0.251102, 0.251027, 0.251011, 0.251008, 0.251008, 0.116348, 0.0914327, 0.0813378, 0.075208, 0.0681487, 0.0600332, 0.0512448, 0.0442213, 0.0383158, 0.0340484, 0.030626, 0.0276749, 0.0252893, 0.0233327, 0.0218311, 0.0205473, 0.0194943, 0.0180902, 0.0172549, 0.0167804, 0.0157826, 0.0153991, 0.0150156, 0.0146061, 0.0141413, 0.013735, 0.0134198, 0.013137, 0.012929, 0.0126918, 0.0126463, 0.012253, 0.0121945, 0.0119735, 0.0118045, 0.0117005, 0.0114697, 0.0115282, 0.0110959, 0.0110699, 0.0109139, 0.0108814, 0.0107742, 0.0107287, 0.0107384, 0.0105174, 0.0104719, 0.0104459, 0.0103907, 0.0102867, 0.0103517, 0.0101957, 0.0102899, 0.0100429, 0.0101242, 0.00994865, 0.0100657, 0.0102282, 0.0100169, 0.00989665, 0.0099714, 0.00983164, 0.0099909, 0.0098999, 0.00974064, 0.00985764, 0.0099259, 0.00977639, 0.00974714, 0.00972114, 0.00962689, 0.00966264, 0.00953588, 0.00959763, 0.00965614, 0.00974714, 0.00946438, 0.00954563, 0.00946438, 0.00961063, 0.00956188, 0.00953263, 0.00957813, 0.00934087, 0.00925312, 0.00934737, 0.00923687, 0.00926287, 0.00940913, 0.00927587, 0.00917837, 0.00927912, 0.00928887, 0.00927262, 0.00931162, 0.00926937, 0.00932137, 0.00942863, 0.00939288, 0.00938638, 
2.25, 0.0139744, 0.294011, 0.294011, 0.294011, 0.294011, 0.294011, 0.294011, 0.294011, 0.293757, 0.293252, 0.291725, 0.288749, 0.284989, 0.280309, 0.274586, 0.269164, 0.26299, 0.257843, 0.251934, 0.246957, 0.242642, 0.238257, 0.234475, 0.230908, 0.227848, 0.224875, 0.22225, 0.219884, 0.21792, 0.215941, 0.214432, 0.213031, 0.211478, 0.210051, 0.208886, 0.207593, 0.20653, 0.205586, 0.204857, 0.203978, 0.203104, 0.202275, 0.201689, 0.201084, 0.200529, 0.200087, 0.19967, 0.199178, 0.198733, 0.198354, 0.197908, 0.197699, 0.197328, 0.196889, 0.196545, 0.196251, 0.196014, 0.195735, 0.195603, 0.19534, 0.195243, 0.194962, 0.19479, 0.194587, 0.194476, 0.19437, 0.194277, 0.194066, 0.193866, 0.193745, 0.193655, 0.193533, 0.193467, 0.193374, 0.193264, 0.193148, 0.193056, 0.192969, 0.19292, 0.192847, 0.192698, 0.192613, 0.192576, 0.192532, 0.192515, 0.192431, 0.192349, 0.192309, 0.192266, 0.192193, 0.192151, 0.192086, 0.192047, 0.19204, 0.192, 0.191996, 0.191908, 0.191861, 0.191853, 0.191727, 0.191715, 0.0796248, 0.0586987, 0.0494858, 0.0439248, 0.0383805, 0.0322976, 0.0262834, 0.0212768, 0.0174559, 0.0147399, 0.0126605, 0.011008, 0.00971674, 0.00871588, 0.0079443, 0.00728058, 0.00660102, 0.00603912, 0.00565899, 0.00525547, 0.00501186, 0.00469508, 0.00448691, 0.00420257, 0.00402759, 0.00392275, 0.0038066, 0.00363388, 0.00351697, 0.00344155, 0.00333671, 0.00328995, 0.00316852, 0.00303351, 0.00301843, 0.00300334, 0.00295432, 0.00290378, 0.00288644, 0.00287286, 0.0028261, 0.00278839, 0.00275445, 0.00269939, 0.00272956, 0.00269034, 0.00265112, 0.00265715, 0.00265489, 0.00256966, 0.00255684, 0.00254854, 0.00255759, 0.00257192, 0.00257117, 0.00251913, 0.0024882, 0.00251686, 0.00248519, 0.00243918, 0.00246256, 0.00242108, 0.00240901, 0.00242937, 0.00242334, 0.00237658, 0.00241655, 0.00239543, 0.00236376, 0.00235244, 0.00233359, 0.00232755, 0.00236602, 0.00232831, 0.00232906, 0.0023449, 0.00234415, 0.00232454, 0.00232831, 0.00228004, 0.00230342, 0.00228984, 0.00231473, 0.002274, 0.00227023, 0.00222121, 0.00228079, 0.00225666, 0.00226344, 0.00223101, 0.00225213, 0.00227777, 0.00223177, 0.00221291, 0.00221366, 0.00220763, 0.0021835, 0.00214201, 0.00218199, 0.00214201, 
2.5, 0.00212542, 0.290569, 0.290569, 0.290569, 0.290569, 0.290569, 0.290546, 0.290328, 0.289057, 0.28504, 0.278103, 0.268345, 0.256129, 0.243264, 0.229938, 0.217594, 0.20674, 0.196814, 0.187842, 0.180034, 0.173397, 0.16729, 0.162117, 0.15758, 0.153537, 0.149956, 0.146806, 0.143891, 0.141363, 0.139194, 0.137296, 0.135437, 0.133782, 0.132193, 0.130771, 0.129404, 0.128138, 0.12719, 0.126326, 0.125449, 0.12474, 0.123988, 0.123323, 0.122672, 0.122052, 0.121519, 0.121011, 0.120578, 0.120162, 0.119796, 0.119442, 0.119093, 0.118727, 0.118425, 0.118084, 0.117788, 0.117444, 0.117146, 0.116877, 0.11664, 0.116445, 0.116232, 0.11601, 0.115824, 0.115643, 0.115451, 0.115303, 0.115156, 0.114995, 0.114828, 0.114652, 0.114512, 0.114421, 0.114255, 0.114133, 0.114035, 0.113941, 0.113806, 0.113695, 0.113582, 0.113509, 0.113411, 0.113333, 0.113246, 0.113161, 0.113082, 0.112988, 0.112888, 0.1128, 0.112708, 0.112633, 0.11258, 0.11251, 0.112398, 0.112353, 0.112299, 0.112219, 0.112148, 0.112085, 0.112059, 0.112012, 0.0426859, 0.0293765, 0.0232585, 0.0197132, 0.0166203, 0.013414, 0.0103604, 0.00793721, 0.00625772, 0.0049981, 0.0041037, 0.00342931, 0.00291305, 0.00248063, 0.00215167, 0.00188188, 0.00165676, 0.00148728, 0.00134347, 0.00121063, 0.00110268, 0.00104919, 0.00096984, 0.00091067, 0.000876187, 0.000812902, 0.000770386, 0.000744328, 0.000699852, 0.000675949, 0.00065185, 0.000614428, 0.000598166, 0.000580532, 0.000552711, 0.00054507, 0.000519599, 0.000511762, 0.000516464, 0.000497263, 0.000485508, 0.000480414, 0.000452592, 0.000451024, 0.0004522, 0.000444755, 0.000441424, 0.000433979, 0.000421831, 0.000422615, 0.00040988, 0.000412427, 0.000408704, 0.000405961, 0.000404786, 0.000398908, 0.000397536, 0.000385389, 0.000385585, 0.000387348, 0.000373045, 0.000377944, 0.000374221, 0.000364816, 0.000364033, 0.000373437, 0.000367168, 0.000359918, 0.000357567, 0.000346399, 0.000359722, 0.000339542, 0.000334448, 0.000354432, 0.000341697, 0.000334644, 0.000332684, 0.000327982, 0.000327394, 0.000323868, 0.000326807, 0.000325435, 0.000324064, 0.000329354, 0.000313092, 0.000321321, 0.000326807, 0.000327982, 0.00032857, 0.000325239, 0.000310741, 0.000308194, 0.000320929, 0.000316814, 0.000321321, 0.000306038, 0.000305255, 0.000310937, 0.00030212, 0.000293499, 
