Eb_over_N0, frame_error_rate, BER_it_0, BER_it_1, BER_it_2, BER_it_3, BER_it_4, BER_it_5, BER_it_6, BER_it_7, BER_it_8, BER_it_9, BER_it_10, BER_it_11, BER_it_12, BER_it_13, BER_it_14, BER_it_15, BER_it_16, BER_it_17, BER_it_18, BER_it_19, BER_it_20, BER_it_21, BER_it_22, BER_it_23, BER_it_24, BER_it_25, BER_it_26, BER_it_27, BER_it_28, BER_it_29, BER_it_30, BER_it_31, BER_it_32, BER_it_33, BER_it_34, BER_it_35, BER_it_36, BER_it_37, BER_it_38, BER_it_39, BER_it_40, BER_it_41, BER_it_42, BER_it_43, BER_it_44, BER_it_45, BER_it_46, BER_it_47, BER_it_48, BER_it_49, 
0, 0.873362, 0.146243, 0.141557, 0.137873, 0.135189, 0.133279, 0.132778, 0.132596, 0.132505, 0.132187, 0.13155, 0.131186, 0.131186, 0.131505, 0.131368, 0.131232, 0.131323, 0.13105, 0.13105, 0.130459, 0.130459, 0.130549, 0.130686, 0.130868, 0.130822, 0.130731, 0.130777, 0.130959, 0.131141, 0.130959, 0.130959, 0.131232, 0.131004, 0.13064, 0.130549, 0.130868, 0.130913, 0.130777, 0.130686, 0.13064, 0.13064, 0.130686, 0.131095, 0.131004, 0.130913, 0.130913, 0.130959, 0.130822, 0.130731, 0.130595, 0.130595, 
1, 0.558659, 0.10117, 0.088629, 0.0821404, 0.0768738, 0.0744006, 0.0718983, 0.0712581, 0.0704725, 0.0691923, 0.0687267, 0.0689886, 0.0684649, 0.0691341, 0.0692214, 0.069425, 0.0687849, 0.0677665, 0.0669518, 0.0661953, 0.0658752, 0.0663408, 0.0665154, 0.0662826, 0.0664572, 0.0659043, 0.0663699, 0.0661371, 0.0661953, 0.0665445, 0.0668354, 0.0669227, 0.0668645, 0.0668354, 0.066719, 0.0661371, 0.065817, 0.0654097, 0.065817, 0.0661371, 0.0662826, 0.0663117, 0.0668063, 0.0661953, 0.0666027, 0.066399, 0.0664281, 0.0660207, 0.0664281, 0.0661953, 0.0665154, 
2, 0.197239, 0.0678316, 0.0516416, 0.0414407, 0.0354619, 0.0321643, 0.0294214, 0.0277983, 0.0268738, 0.0263601, 0.0256821, 0.0253123, 0.0251171, 0.024511, 0.0240179, 0.023946, 0.0233399, 0.0232988, 0.0231653, 0.022929, 0.0226208, 0.0228571, 0.0228982, 0.0228365, 0.0230112, 0.0229084, 0.0227441, 0.0225797, 0.0223434, 0.0223948, 0.022251, 0.0222304, 0.0220558, 0.0223332, 0.0221585, 0.0224154, 0.0223743, 0.0220969, 0.0219839, 0.0219428, 0.0217682, 0.0217784, 0.0214805, 0.0216757, 0.0217887, 0.0218709, 0.0216552, 0.021686, 0.0216449, 0.0218298, 0.0217271, 
3, 0.0380662, 0.040031, 0.0221141, 0.0140131, 0.0103968, 0.00868386, 0.00782935, 0.00728612, 0.0070145, 0.00660211, 0.00617387, 0.00582493, 0.0055196, 0.00528764, 0.00522419, 0.00517859, 0.00510722, 0.00498826, 0.00498033, 0.00479793, 0.00475431, 0.00461355, 0.00453424, 0.00452235, 0.00446683, 0.00442123, 0.00447873, 0.00440141, 0.00430426, 0.00421306, 0.00422099, 0.00425073, 0.00422694, 0.00420315, 0.00415556, 0.00417936, 0.00415755, 0.00412582, 0.00402669, 0.00404454, 0.00399497, 0.00400885, 0.00397118, 0.00399695, 0.00407229, 0.00411195, 0.004106, 0.00400687, 0.00398308, 0.00392955, 0.00390377, 
4, 0.0031001, 0.0182283, 0.00590311, 0.00252465, 0.00150759, 0.00112605, 0.000981861, 0.000929223, 0.000866737, 0.000760332, 0.000666683, 0.000621635, 0.000563347, 0.000529601, 0.000510064, 0.00051071, 0.000500699, 0.000508449, 0.00049311, 0.000465661, 0.00043579, 0.000417868, 0.000402367, 0.000397685, 0.000398169, 0.000397846, 0.000399138, 0.000396555, 0.00038719, 0.00037282, 0.000365392, 0.000364423, 0.000341173, 0.000346824, 0.000342303, 0.000341819, 0.000341496, 0.000348923, 0.000342626, 0.000342787, 0.000326318, 0.000322443, 0.000309687, 0.000314693, 0.000303713, 0.00029677, 0.00029451, 0.000299031, 0.000300161, 0.000302421, 0.000294994, 
5, 0.000142831, 0.00639345, 0.00097572, 0.000264006, 0.000122284, 8.14433e-05, 6.90498e-05, 6.68329e-05, 6.03535e-05, 5.01024e-05, 4.1287e-05, 3.56259e-05, 3.24568e-05, 3.13186e-05, 3.01358e-05, 3.02251e-05, 2.963e-05, 2.87968e-05, 2.69147e-05, 2.4921e-05, 2.25405e-05, 2.138e-05, 2.03831e-05, 1.97731e-05, 1.9297e-05, 1.98624e-05, 2.01228e-05, 1.90292e-05, 1.81291e-05, 1.69835e-05, 1.58304e-05, 1.57635e-05, 1.61205e-05, 1.62321e-05, 1.61726e-05, 1.55552e-05, 1.51535e-05, 1.44393e-05, 1.39632e-05, 1.36731e-05, 1.35392e-05, 1.31375e-05, 1.30928e-05, 1.27878e-05, 1.31895e-05, 1.25572e-05, 1.19398e-05, 1.20142e-05, 1.19472e-05, 1.19026e-05, 1.17463e-05, 
6, 5.83277e-06, 0.0015572, 8.87492e-05, 1.37626e-05, 4.67715e-06, 2.85654e-06, 2.64631e-06, 2.88297e-06, 2.55548e-06, 2.10162e-06, 1.6672e-06, 1.4108e-06, 1.26711e-06, 1.20817e-06, 1.18691e-06, 1.21394e-06, 1.26984e-06, 1.20453e-06, 1.05294e-06, 9.39318e-07, 8.26005e-07, 7.60082e-07, 7.37602e-07, 7.10261e-07, 7.21197e-07, 7.46716e-07, 7.5431e-07, 6.98413e-07, 6.68642e-07, 6.26415e-07, 5.7234e-07, 5.62315e-07, 5.58366e-07, 5.47429e-07, 5.4591e-07, 5.50771e-07, 5.53201e-07, 5.18569e-07, 4.90924e-07, 4.81507e-07, 4.90317e-07, 4.66014e-07, 4.60849e-07, 4.26217e-07, 4.38976e-07, 4.52647e-07, 4.4171e-07, 4.01003e-07, 3.9918e-07, 4.05863e-07, 4.02218e-07, 
