SNR,Throught
-4.5, 0
-4, 0
-3.5, 0
-3, 0
-2.5, 0.00366667
-2, 0.22
-1.5, 0.341
-1, 0.366667
-0.5, 0.366881
0, 0.36731
0.5, 0.368167
1, 0.398874
1.5, 0.502948
2, 0.692633
2.5, 0.718954
3, 0.726497
3.5, 0.733333
4, 0.733333
4.5, 0.733333
5, 0.733333
5.5, 0.733333
6, 0.733333
