SNR,Throught
-4.5, 0
-4, 0
-3.5, 0
-3, 0
-2.5, 0.00366667
-2, 0.22
-1.5, 0.341
-1, 0.367524
-0.5, 0.36881
0, 0.372452
0.5, 0.374595
1, 0.405325
1.5, 0.507613
2, 0.693845
2.5, 0.719374
3, 0.726497
3.5, 0.733333
4, 0.733333
4.5, 0.733333
5, 0.733333
5.5, 0.733333
6, 0.733333
