SNR,Throught
-4.5, 0
-4, 0
-3.5, 0.00733333
-3, 0.0623333
-2.5, 0.304333
-2, 0.363429
-1.5, 0.367095
-1, 0.36881
-0.5, 0.371381
0, 0.376693
0.5, 0.41033
1, 0.587793
1.5, 0.693441
2, 0.733333
2.5, 0.733333
3, 0.733333
3.5, 0.733333
4, 0.733333
4.5, 0.733333
5, 0.733333
5.5, 0.733333
6, 0.733333
