SNR,Throught
-5, 0.202175
-4.5, 0.205434
-4, 0.214219
-3.5, 0.22286
-3, 0.238132
-2.5, 0.255152
-2, 0.270372
-1.5, 0.282461
-1, 0.29072
-0.5, 0.294382
0, 0.296575
0.5, 0.297217
1, 0.297483
1.5, 0.297483
2, 0.297483
2.5, 0.297483
3, 0.297483
3.5, 0.297483
4, 0.297483
4.5, 0.297483
5, 0.297483
