Eb_over_N0, frame_error_rate, BER_it_0, BER_it_1, BER_it_2, BER_it_3, BER_it_4, BER_it_5, BER_it_6, BER_it_7, BER_it_8, BER_it_9, BER_it_10, BER_it_11, BER_it_12, BER_it_13, BER_it_14, BER_it_15, BER_it_16, BER_it_17, BER_it_18, BER_it_19, BER_it_20, BER_it_21, BER_it_22, BER_it_23, BER_it_24, BER_it_25, BER_it_26, BER_it_27, BER_it_28, BER_it_29, BER_it_30, BER_it_31, BER_it_32, BER_it_33, BER_it_34, BER_it_35, BER_it_36, BER_it_37, BER_it_38, BER_it_39, BER_it_40, BER_it_41, BER_it_42, BER_it_43, BER_it_44, BER_it_45, BER_it_46, BER_it_47, BER_it_48, BER_it_49, BER_it_50, BER_it_51, BER_it_52, BER_it_53, BER_it_54, BER_it_55, BER_it_56, BER_it_57, BER_it_58, BER_it_59, BER_it_60, BER_it_61, BER_it_62, BER_it_63, BER_it_64, BER_it_65, BER_it_66, BER_it_67, BER_it_68, BER_it_69, BER_it_70, BER_it_71, BER_it_72, BER_it_73, BER_it_74, BER_it_75, BER_it_76, BER_it_77, BER_it_78, BER_it_79, BER_it_80, BER_it_81, BER_it_82, BER_it_83, BER_it_84, BER_it_85, BER_it_86, BER_it_87, BER_it_88, BER_it_89, BER_it_90, BER_it_91, BER_it_92, BER_it_93, BER_it_94, BER_it_95, BER_it_96, BER_it_97, BER_it_98, BER_it_99, BER_it_100, BER_it_101, BER_it_102, BER_it_103, BER_it_104, BER_it_105, BER_it_106, BER_it_107, BER_it_108, BER_it_109, BER_it_110, BER_it_111, BER_it_112, BER_it_113, BER_it_114, BER_it_115, BER_it_116, BER_it_117, BER_it_118, BER_it_119, BER_it_120, BER_it_121, BER_it_122, BER_it_123, BER_it_124, BER_it_125, BER_it_126, BER_it_127, BER_it_128, BER_it_129, BER_it_130, BER_it_131, BER_it_132, BER_it_133, BER_it_134, BER_it_135, BER_it_136, BER_it_137, BER_it_138, BER_it_139, BER_it_140, BER_it_141, BER_it_142, BER_it_143, BER_it_144, BER_it_145, BER_it_146, BER_it_147, BER_it_148, BER_it_149, BER_it_150, BER_it_151, BER_it_152, BER_it_153, BER_it_154, BER_it_155, BER_it_156, BER_it_157, BER_it_158, BER_it_159, BER_it_160, BER_it_161, BER_it_162, BER_it_163, BER_it_164, BER_it_165, BER_it_166, BER_it_167, BER_it_168, BER_it_169, BER_it_170, BER_it_171, BER_it_172, BER_it_173, BER_it_174, BER_it_175, BER_it_176, BER_it_177, BER_it_178, BER_it_179, BER_it_180, BER_it_181, BER_it_182, BER_it_183, BER_it_184, BER_it_185, BER_it_186, BER_it_187, BER_it_188, BER_it_189, BER_it_190, BER_it_191, BER_it_192, BER_it_193, BER_it_194, BER_it_195, BER_it_196, BER_it_197, BER_it_198, BER_it_199, 
1, 0.911162, 0.501139, 0.501139, 0.501139, 0.501139, 0.501139, 0.501139, 0.501139, 0.501139, 0.501139, 0.501139, 0.501139, 0.501139, 0.501139, 0.501139, 0.501139, 0.501139, 0.501139, 0.501139, 0.501139, 0.501139, 0.501139, 0.501139, 0.501139, 0.501139, 0.501139, 0.501139, 0.501139, 0.501139, 0.501139, 0.501139, 0.501139, 0.501139, 0.501139, 0.500095, 0.499976, 0.499953, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.499905, 0.269694, 0.268033, 0.267891, 0.266325, 0.261674, 0.257783, 0.253915, 0.252729, 0.250427, 0.249573, 0.248742, 0.247509, 0.247034, 0.245942, 0.245278, 0.244376, 0.243854, 0.243617, 0.243665, 0.243309, 0.243712, 0.242549, 0.242241, 0.241648, 0.240722, 0.2402, 0.240271, 0.240343, 0.239726, 0.239678, 0.239394, 0.239227, 0.23899, 0.238871, 0.239085, 0.23861, 0.23899, 0.2388, 0.238421, 0.238705, 0.238516, 0.238183, 0.238207, 0.238041, 0.237756, 0.237899, 0.237733, 0.237709, 0.23778, 0.237875, 0.237305, 0.237187, 0.237044, 0.23676, 0.237211, 0.237353, 0.237282, 0.237068, 0.23695, 0.237472, 0.237614, 0.23778, 0.237282, 0.237282, 0.237329, 0.2374, 0.237709, 0.237495, 0.237543, 0.237353, 0.237709, 0.237566, 0.237519, 0.237211, 0.237211, 0.237305, 0.237377, 0.237305, 0.237329, 0.237329, 0.237092, 0.236926, 0.237139, 0.23695, 0.23695, 0.237139, 0.237044, 0.237234, 0.237044, 0.237068, 0.236855, 0.236831, 0.237329, 0.236973, 0.236926, 0.236973, 0.236878, 0.236807, 0.237139, 0.237329, 
1.25, 0.758555, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.496831, 0.244871, 0.240356, 0.239346, 0.237425, 0.229503, 0.224117, 0.21873, 0.213542, 0.210829, 0.20863, 0.205303, 0.203382, 0.201462, 0.198649, 0.198412, 0.19552, 0.193857, 0.193659, 0.192312, 0.192035, 0.191302, 0.190173, 0.190074, 0.188965, 0.188926, 0.187579, 0.187322, 0.186728, 0.186411, 0.186688, 0.186074, 0.185282, 0.184312, 0.184153, 0.183361, 0.182866, 0.182153, 0.18247, 0.182094, 0.181678, 0.18146, 0.181717, 0.181836, 0.181955, 0.18245, 0.181975, 0.182272, 0.182054, 0.182252, 0.182628, 0.182569, 0.182331, 0.182331, 0.181995, 0.181876, 0.181777, 0.181559, 0.181955, 0.181777, 0.181698, 0.181896, 0.181935, 0.181678, 0.1815, 0.180787, 0.181183, 0.181242, 0.181004, 0.181282, 0.181321, 0.181024, 0.180688, 0.18043, 0.18041, 0.180351, 0.180688, 0.180529, 0.181024, 0.181222, 0.181361, 0.181004, 0.181044, 0.180351, 0.180826, 0.180589, 0.180886, 0.181024, 0.18041, 0.180648, 0.18045, 0.180608, 0.180727, 0.180569, 0.18043, 0.180866, 0.181143, 0.180985, 0.180866, 0.181103, 0.180727, 
1.5, 0.505063, 0.500316, 0.500316, 0.500316, 0.500316, 0.500316, 0.500316, 0.500316, 0.500316, 0.500316, 0.500316, 0.500316, 0.500316, 0.500316, 0.500316, 0.500316, 0.500316, 0.499855, 0.499815, 0.499262, 0.499196, 0.499182, 0.498075, 0.497996, 0.497996, 0.497376, 0.497336, 0.497336, 0.497336, 0.497336, 0.497336, 0.497336, 0.49677, 0.496704, 0.496704, 0.496018, 0.495477, 0.494818, 0.494752, 0.494726, 0.494726, 0.494726, 0.494726, 0.494726, 0.494726, 0.494726, 0.494726, 0.494726, 0.494726, 0.494726, 0.494119, 0.494093, 0.494093, 0.494093, 0.494093, 0.494093, 0.493434, 0.493381, 0.493381, 0.493381, 0.493381, 0.492761, 0.492708, 0.492695, 0.492695, 0.492695, 0.492695, 0.492695, 0.492695, 0.492695, 0.492695, 0.492695, 0.492695, 0.492695, 0.492695, 0.492695, 0.492695, 0.492273, 0.492247, 0.49222, 0.49222, 0.49222, 0.49222, 0.49222, 0.49222, 0.49222, 0.49222, 0.49222, 0.49222, 0.49222, 0.49222, 0.49222, 0.49222, 0.49222, 0.49222, 0.49222, 0.49222, 0.49222, 0.49222, 0.49222, 0.49222, 0.214557, 0.206962, 0.205063, 0.201912, 0.193618, 0.186682, 0.178586, 0.171532, 0.166522, 0.160997, 0.155947, 0.151661, 0.147679, 0.144515, 0.140243, 0.138318, 0.136472, 0.133584, 0.131184, 0.129628, 0.128072, 0.127809, 0.126648, 0.125976, 0.124829, 0.123681, 0.122468, 0.122719, 0.121756, 0.121268, 0.121071, 0.120491, 0.119541, 0.119291, 0.118499, 0.118579, 0.118091, 0.11755, 0.117722, 0.116561, 0.11697, 0.116456, 0.115981, 0.116034, 0.115599, 0.115177, 0.114544, 0.11432, 0.113792, 0.113858, 0.114095, 0.113568, 0.113924, 0.113924, 0.113805, 0.113819, 0.113331, 0.113159, 0.112856, 0.113133, 0.113463, 0.113265, 0.112856, 0.112645, 0.112632, 0.113027, 0.111801, 0.112039, 0.112434, 0.112342, 0.112368, 0.11217, 0.112012, 0.111946, 0.111973, 0.111682, 0.112131, 0.112342, 0.111999, 0.111814, 0.111828, 0.112882, 0.112289, 0.112052, 0.112184, 0.111696, 0.111841, 0.111933, 0.111867, 0.112025, 0.111946, 0.111854, 0.111907, 0.111709, 0.111524, 0.111142, 0.111247, 0.111564, 0.111313, 0.110694, 
1.75, 0.224352, 0.500094, 0.500094, 0.500094, 0.500094, 0.500094, 0.500094, 0.500094, 0.500094, 0.500094, 0.500094, 0.499812, 0.499577, 0.499019, 0.497328, 0.497193, 0.496747, 0.495068, 0.494187, 0.493418, 0.491451, 0.489454, 0.488456, 0.4866, 0.484745, 0.482566, 0.481603, 0.480453, 0.479237, 0.478033, 0.4772, 0.475591, 0.474387, 0.473354, 0.472238, 0.471568, 0.471087, 0.47033, 0.470001, 0.468721, 0.468621, 0.468104, 0.467805, 0.467253, 0.466924, 0.466401, 0.46609, 0.466072, 0.465861, 0.465356, 0.465045, 0.465027, 0.464763, 0.46424, 0.464199, 0.4639, 0.463583, 0.463559, 0.463559, 0.463559, 0.463559, 0.463354, 0.462872, 0.462814, 0.46222, 0.462197, 0.461692, 0.461633, 0.461633, 0.461633, 0.461633, 0.461633, 0.461398, 0.461387, 0.461169, 0.460876, 0.460846, 0.460541, 0.459701, 0.45966, 0.45966, 0.45966, 0.459425, 0.459103, 0.458815, 0.458533, 0.458509, 0.458509, 0.458509, 0.458509, 0.458222, 0.458204, 0.457958, 0.457958, 0.457635, 0.457617, 0.457605, 0.457605, 0.457605, 0.457605, 0.457605, 0.172785, 0.160131, 0.156174, 0.151699, 0.142991, 0.133379, 0.122704, 0.115035, 0.107995, 0.101072, 0.0964041, 0.0913191, 0.0863926, 0.0824937, 0.0789529, 0.0760346, 0.0737681, 0.0713078, 0.0691646, 0.0677083, 0.0663989, 0.0649251, 0.0640091, 0.0625059, 0.0617014, 0.0604214, 0.0599868, 0.0590532, 0.0579845, 0.0574443, 0.0570685, 0.0562935, 0.0560351, 0.0556358, 0.0551484, 0.0545025, 0.0545789, 0.0540798, 0.0538625, 0.0539976, 0.053657, 0.0535865, 0.0533693, 0.052788, 0.0525179, 0.0522066, 0.0524239, 0.0519072, 0.0520833, 0.0518367, 0.05132, 0.0514198, 0.0513963, 0.0513963, 0.050633, 0.0506917, 0.0502748, 0.0500928, 0.0503746, 0.0501339, 0.0499988, 0.0501221, 0.0497933, 0.049764, 0.049623, 0.0499284, 0.0494234, 0.0491357, 0.0490887, 0.0493059, 0.0489536, 0.0486659, 0.0488479, 0.0488303, 0.0490065, 0.0481551, 0.048296, 0.0485543, 0.048478, 0.0484134, 0.0483723, 0.0483195, 0.0477382, 0.0479965, 0.0481433, 0.0483253, 0.0483547, 0.0477558, 0.0481962, 0.0483488, 0.0482431, 0.0482784, 0.0486542, 0.0484134, 0.0481198, 0.0481551, 0.0485661, 0.0490241, 0.0487246, 0.0485015, 
2, 0.0725558, 0.498908, 0.498908, 0.498908, 0.498908, 0.498908, 0.498908, 0.498908, 0.498908, 0.498403, 0.496841, 0.495154, 0.492661, 0.488119, 0.482126, 0.475484, 0.467405, 0.460317, 0.454343, 0.446258, 0.43903, 0.432892, 0.427707, 0.42331, 0.419512, 0.415578, 0.41094, 0.40772, 0.405581, 0.403442, 0.400623, 0.398639, 0.396583, 0.394159, 0.392105, 0.390533, 0.388903, 0.386819, 0.38539, 0.383884, 0.382582, 0.382053, 0.381078, 0.380529, 0.379591, 0.378378, 0.377931, 0.376651, 0.37592, 0.375438, 0.375225, 0.374507, 0.373832, 0.373441, 0.373248, 0.372701, 0.372319, 0.372215, 0.372211, 0.371865, 0.371792, 0.371419, 0.371166, 0.370898, 0.370694, 0.370518, 0.370114, 0.369753, 0.369726, 0.369725, 0.369549, 0.369271, 0.368823, 0.368538, 0.368512, 0.368415, 0.368408, 0.368232, 0.368126, 0.368115, 0.367697, 0.367487, 0.367389, 0.367276, 0.367115, 0.367104, 0.366845, 0.366741, 0.366732, 0.366392, 0.366295, 0.366029, 0.365649, 0.365619, 0.365522, 0.365515, 0.365443, 0.365439, 0.365349, 0.365345, 0.365167, 0.12315, 0.110119, 0.105066, 0.10045, 0.092331, 0.0823281, 0.0726899, 0.064363, 0.057918, 0.0525973, 0.0476525, 0.0440871, 0.0406123, 0.037763, 0.0353464, 0.0334531, 0.0319094, 0.0305755, 0.0292415, 0.0284441, 0.0273936, 0.0263411, 0.0254663, 0.0251583, 0.0244139, 0.0238225, 0.0232708, 0.0226982, 0.0222863, 0.0219066, 0.0214984, 0.0214493, 0.0211092, 0.020941, 0.0204649, 0.0201116, 0.0197204, 0.019556, 0.0193841, 0.0189722, 0.0190799, 0.0189061, 0.0185924, 0.0183846, 0.0184809, 0.0184904, 0.0181012, 0.0180577, 0.0178196, 0.0178631, 0.0177762, 0.0176987, 0.0176533, 0.0175891, 0.0175381, 0.017402, 0.0173926, 0.0174172, 0.0173359, 0.0172792, 0.0172282, 0.0171319, 0.0170242, 0.0169996, 0.0169675, 0.0169353, 0.0169013, 0.0170071, 0.0168598, 0.016737, 0.016975, 0.0168503, 0.0167351, 0.0165839, 0.0165593, 0.0166274, 0.0164346, 0.0166765, 0.0164819, 0.0165234, 0.0163968, 0.0164422, 0.0162022, 0.016429, 0.0163458, 0.0161758, 0.0163307, 0.0160908, 0.0161304, 0.0162098, 0.0161626, 0.0161323, 0.0161285, 0.0161474, 0.0159434, 0.0159868, 0.0160454, 0.0159056, 0.0157563, 0.0160473, 
2.25, 0.0164138, 0.499947, 0.499947, 0.499947, 0.499947, 0.499947, 0.499947, 0.499832, 0.498916, 0.496121, 0.489557, 0.478422, 0.464588, 0.446488, 0.429037, 0.410617, 0.393583, 0.378734, 0.365072, 0.352385, 0.341644, 0.33146, 0.321664, 0.313604, 0.306712, 0.300014, 0.294401, 0.289206, 0.284299, 0.280169, 0.276401, 0.272648, 0.269733, 0.266735, 0.264059, 0.261464, 0.259114, 0.257035, 0.255155, 0.253691, 0.251963, 0.2507, 0.249736, 0.248311, 0.247117, 0.246062, 0.244926, 0.243891, 0.242977, 0.242232, 0.241646, 0.240905, 0.240433, 0.23988, 0.23929, 0.238851, 0.238355, 0.237934, 0.237578, 0.237114, 0.236844, 0.236287, 0.235753, 0.235413, 0.235091, 0.234889, 0.234523, 0.234203, 0.233932, 0.233721, 0.233537, 0.233391, 0.233035, 0.23287, 0.232747, 0.232432, 0.232197, 0.232007, 0.231796, 0.231632, 0.231426, 0.231377, 0.231235, 0.231053, 0.230895, 0.230747, 0.230565, 0.230394, 0.230192, 0.230041, 0.229873, 0.229737, 0.229728, 0.229649, 0.229573, 0.229474, 0.229391, 0.229308, 0.229204, 0.229139, 0.229076, 0.0691362, 0.0589961, 0.0548409, 0.0517534, 0.0462296, 0.0397915, 0.0335657, 0.0283227, 0.0243933, 0.0212489, 0.0187894, 0.0167923, 0.0151833, 0.0137591, 0.0125089, 0.0115347, 0.0107362, 0.0100278, 0.00949546, 0.00897779, 0.00842007, 0.00803505, 0.00763711, 0.00732918, 0.00699584, 0.00673184, 0.00650444, 0.00625465, 0.00613794, 0.00590495, 0.00573828, 0.00559529, 0.00542173, 0.00536144, 0.00523783, 0.00514869, 0.00505092, 0.0049635, 0.00487693, 0.00479596, 0.00474601, 0.00462283, 0.00460389, 0.00452249, 0.00446004, 0.00443162, 0.00441956, 0.00440233, 0.00430543, 0.00425246, 0.00422016, 0.00417321, 0.00411766, 0.00414479, 0.00409957, 0.00410474, 0.00402119, 0.00401042, 0.00391567, 0.00392644, 0.00392773, 0.00384332, 0.00388122, 0.00393462, 0.00383858, 0.00377743, 0.00378216, 0.00376106, 0.00375503, 0.00378001, 0.00374426, 0.00367449, 0.00367622, 0.00374125, 0.00368139, 0.00367019, 0.0036409, 0.00363746, 0.00362238, 0.00364478, 0.0036043, 0.00362884, 0.00359094, 0.00360257, 0.00353883, 0.00357845, 0.00354142, 0.00355994, 0.00348026, 0.00353883, 0.00349792, 0.00346088, 0.00346949, 0.00346777, 0.00342858, 0.0034316, 0.00342126, 0.00345916, 0.00339973, 0.00340748, 
2.5, 0.00230871, 0.499915, 0.499915, 0.499915, 0.499915, 0.499915, 0.499874, 0.498873, 0.493508, 0.479432, 0.455609, 0.423952, 0.389651, 0.356308, 0.325546, 0.298226, 0.274543, 0.254382, 0.236934, 0.222068, 0.209441, 0.198787, 0.18965, 0.18181, 0.175157, 0.169237, 0.163945, 0.159183, 0.155097, 0.151374, 0.148183, 0.145337, 0.142568, 0.140212, 0.138054, 0.13597, 0.134083, 0.132559, 0.131055, 0.129695, 0.128396, 0.127197, 0.12606, 0.125039, 0.124137, 0.12323, 0.122434, 0.121707, 0.120939, 0.120281, 0.119667, 0.118997, 0.118379, 0.117801, 0.117264, 0.116704, 0.116284, 0.11583, 0.115462, 0.115066, 0.114703, 0.114315, 0.113992, 0.113684, 0.113373, 0.113078, 0.112833, 0.112583, 0.112333, 0.112061, 0.111806, 0.111602, 0.111414, 0.11123, 0.111024, 0.110883, 0.110717, 0.110571, 0.110342, 0.110179, 0.110049, 0.109927, 0.109792, 0.109636, 0.109507, 0.109347, 0.109232, 0.109108, 0.108999, 0.108866, 0.108745, 0.108645, 0.108522, 0.108417, 0.108314, 0.108198, 0.108106, 0.108025, 0.10794, 0.107878, 0.107805, 0.0297086, 0.0242517, 0.02199, 0.0201795, 0.0174967, 0.014415, 0.0115103, 0.00920771, 0.00750456, 0.00628632, 0.00533189, 0.00456504, 0.0039664, 0.00345336, 0.0030699, 0.00274304, 0.00247151, 0.00226013, 0.00206665, 0.00188053, 0.00173695, 0.00160236, 0.00150165, 0.00140491, 0.00132354, 0.00122897, 0.00117569, 0.00112126, 0.00106901, 0.00102422, 0.00098155, 0.000950329, 0.000929655, 0.000888368, 0.000867332, 0.000831168, 0.000812001, 0.000798319, 0.000787169, 0.000769991, 0.000753898, 0.000736841, 0.000729548, 0.000726835, 0.00069477, 0.000685608, 0.000669937, 0.000658244, 0.000658847, 0.000647576, 0.000645768, 0.000627204, 0.000628891, 0.000627927, 0.000621719, 0.000613039, 0.000602853, 0.000596163, 0.000598272, 0.000585314, 0.000580311, 0.000576273, 0.000581758, 0.000570486, 0.000563254, 0.000564399, 0.000557106, 0.000554815, 0.000551259, 0.000548065, 0.0005427, 0.000537216, 0.000531309, 0.00053167, 0.00053378, 0.000525884, 0.00052932, 0.00052281, 0.000514734, 0.000516361, 0.000522147, 0.00051606, 0.000508887, 0.000510695, 0.000508465, 0.000505331, 0.000503583, 0.000507561, 0.000501654, 0.000500148, 0.000497917, 0.000498822, 0.000492794, 0.000485079, 0.000491046, 0.000487852, 0.000492794, 0.000495085, 0.000486586, 0.000484718, 
