Eb_over_N0, frame_error_rate, BER_it_0, BER_it_1, BER_it_2, BER_it_3, BER_it_4, BER_it_5, BER_it_6, BER_it_7, BER_it_8, BER_it_9, BER_it_10, BER_it_11, BER_it_12, BER_it_13, BER_it_14, BER_it_15, BER_it_16, BER_it_17, BER_it_18, BER_it_19, BER_it_20, BER_it_21, BER_it_22, BER_it_23, BER_it_24, BER_it_25, BER_it_26, BER_it_27, BER_it_28, BER_it_29, BER_it_30, BER_it_31, BER_it_32, BER_it_33, BER_it_34, BER_it_35, BER_it_36, BER_it_37, BER_it_38, BER_it_39, BER_it_40, BER_it_41, BER_it_42, BER_it_43, BER_it_44, BER_it_45, BER_it_46, BER_it_47, BER_it_48, BER_it_49, BER_it_50, BER_it_51, BER_it_52, BER_it_53, BER_it_54, BER_it_55, BER_it_56, BER_it_57, BER_it_58, BER_it_59, BER_it_60, BER_it_61, BER_it_62, BER_it_63, BER_it_64, BER_it_65, BER_it_66, BER_it_67, BER_it_68, BER_it_69, BER_it_70, BER_it_71, BER_it_72, BER_it_73, BER_it_74, BER_it_75, BER_it_76, BER_it_77, BER_it_78, BER_it_79, BER_it_80, BER_it_81, BER_it_82, BER_it_83, BER_it_84, BER_it_85, BER_it_86, BER_it_87, BER_it_88, BER_it_89, BER_it_90, BER_it_91, BER_it_92, BER_it_93, BER_it_94, BER_it_95, BER_it_96, BER_it_97, BER_it_98, BER_it_99, BER_it_100, BER_it_101, BER_it_102, BER_it_103, BER_it_104, BER_it_105, BER_it_106, BER_it_107, BER_it_108, BER_it_109, BER_it_110, BER_it_111, BER_it_112, BER_it_113, BER_it_114, BER_it_115, BER_it_116, BER_it_117, BER_it_118, BER_it_119, BER_it_120, BER_it_121, BER_it_122, BER_it_123, BER_it_124, BER_it_125, BER_it_126, BER_it_127, BER_it_128, BER_it_129, BER_it_130, BER_it_131, BER_it_132, BER_it_133, BER_it_134, BER_it_135, BER_it_136, BER_it_137, BER_it_138, BER_it_139, BER_it_140, BER_it_141, BER_it_142, BER_it_143, BER_it_144, BER_it_145, BER_it_146, BER_it_147, BER_it_148, BER_it_149, BER_it_150, BER_it_151, BER_it_152, BER_it_153, BER_it_154, BER_it_155, BER_it_156, BER_it_157, BER_it_158, BER_it_159, BER_it_160, BER_it_161, BER_it_162, BER_it_163, BER_it_164, BER_it_165, BER_it_166, BER_it_167, BER_it_168, BER_it_169, BER_it_170, BER_it_171, BER_it_172, BER_it_173, BER_it_174, BER_it_175, BER_it_176, BER_it_177, BER_it_178, BER_it_179, BER_it_180, BER_it_181, BER_it_182, BER_it_183, BER_it_184, BER_it_185, BER_it_186, BER_it_187, BER_it_188, BER_it_189, BER_it_190, BER_it_191, BER_it_192, BER_it_193, BER_it_194, BER_it_195, BER_it_196, BER_it_197, BER_it_198, BER_it_199, 
1, 0.742342, 0.134775, 0.134775, 0.134775, 0.134414, 0.133694, 0.134955, 0.135315, 0.134595, 0.133514, 0.134595, 0.134234, 0.132613, 0.131892, 0.132793, 0.132973, 0.132072, 0.131171, 0.132072, 0.131171, 0.131171, 0.13045, 0.131351, 0.130991, 0.130811, 0.12991, 0.13027, 0.13009, 0.12973, 0.13027, 0.13045, 0.13027, 0.12955, 0.130631, 0.13009, 0.13009, 0.12973, 0.13045, 0.13027, 0.130631, 0.12991, 0.130811, 0.13045, 0.131171, 0.13009, 0.131171, 0.12973, 0.13045, 0.12973, 0.13045, 0.12991, 0.13045, 0.129189, 0.13027, 0.129369, 0.13027, 0.12973, 0.13045, 0.12973, 0.13045, 0.129189, 0.13009, 0.129189, 0.13009, 0.129189, 0.12991, 0.129189, 0.12991, 0.129189, 0.13009, 0.129369, 0.12991, 0.129189, 0.12991, 0.128829, 0.13027, 0.129189, 0.13045, 0.12955, 0.13009, 0.12991, 0.12991, 0.12973, 0.13027, 0.12955, 0.13027, 0.12955, 0.130631, 0.12973, 0.13009, 0.129369, 0.13009, 0.129009, 0.13027, 0.129369, 0.13009, 0.129009, 0.13027, 0.12973, 0.130631, 0.12955, 0.13027, 0.129369, 0.12973, 0.129369, 0.13045, 0.12991, 0.12991, 0.129189, 0.12991, 0.129009, 0.13027, 0.128649, 0.12973, 0.129369, 0.12991, 0.129369, 0.12991, 0.129369, 0.12991, 0.12955, 0.13027, 0.12973, 0.130631, 0.12955, 0.12991, 0.129189, 0.12973, 0.129369, 0.130631, 0.12955, 0.13009, 0.12955, 0.12973, 0.129369, 0.12991, 0.129009, 0.12973, 0.129009, 0.12973, 0.129189, 0.12973, 0.129189, 0.13009, 0.129369, 0.13027, 0.129369, 0.13045, 0.129009, 0.12991, 0.129189, 0.12955, 0.128829, 0.12955, 0.12955, 0.13009, 0.129369, 0.13009, 0.129009, 0.12991, 0.12991, 0.13045, 0.12973, 0.13009, 0.13009, 0.130631, 0.12973, 0.13027, 0.12991, 0.13027, 0.12973, 0.13027, 0.12973, 0.13027, 0.12973, 0.12991, 0.129009, 0.12991, 0.129189, 0.12955, 0.129369, 0.12955, 0.12955, 0.13027, 0.12955, 0.13045, 0.129369, 0.13027, 0.12991, 0.12991, 0.129189, 0.12973, 0.129009, 0.12991, 0.129189, 0.12955, 0.129189, 0.12973, 0.129189, 0.12973, 0.12955, 
1.25, 0.621125, 0.119288, 0.119288, 0.119288, 0.118944, 0.11837, 0.117681, 0.117107, 0.116762, 0.115499, 0.113892, 0.113892, 0.113318, 0.113088, 0.113892, 0.1124, 0.111251, 0.110907, 0.111137, 0.11194, 0.111711, 0.111711, 0.11217, 0.111251, 0.110677, 0.110448, 0.110677, 0.110907, 0.110907, 0.110792, 0.110907, 0.110677, 0.110563, 0.110218, 0.110333, 0.110218, 0.110333, 0.110448, 0.110103, 0.110448, 0.110448, 0.110677, 0.109529, 0.110333, 0.110907, 0.110907, 0.110218, 0.110218, 0.110218, 0.109644, 0.109644, 0.109529, 0.109989, 0.109185, 0.109414, 0.109989, 0.110448, 0.109874, 0.110103, 0.109989, 0.110563, 0.109989, 0.111022, 0.110563, 0.109989, 0.110218, 0.110563, 0.110218, 0.110677, 0.110218, 0.109989, 0.109759, 0.110103, 0.110218, 0.109874, 0.110448, 0.110563, 0.110103, 0.110333, 0.109874, 0.109874, 0.109874, 0.110218, 0.110448, 0.110448, 0.110218, 0.110448, 0.110677, 0.110677, 0.110218, 0.110448, 0.110333, 0.110907, 0.110907, 0.110677, 0.110907, 0.110907, 0.110792, 0.111022, 0.110333, 0.110218, 0.110218, 0.110333, 0.110103, 0.109644, 0.110103, 0.109874, 0.109759, 0.110333, 0.109759, 0.109989, 0.110333, 0.110677, 0.110333, 0.110677, 0.110218, 0.110218, 0.109874, 0.110333, 0.110218, 0.110563, 0.110218, 0.110448, 0.109989, 0.110563, 0.110218, 0.110448, 0.110563, 0.110907, 0.110792, 0.110677, 0.110333, 0.110563, 0.109989, 0.110218, 0.110218, 0.110563, 0.110448, 0.110103, 0.110677, 0.110563, 0.110218, 0.110103, 0.110333, 0.110448, 0.110333, 0.109989, 0.110218, 0.110907, 0.110448, 0.110333, 0.110103, 0.110333, 0.110792, 0.110333, 0.110333, 0.110103, 0.110563, 0.110448, 0.110448, 0.109759, 0.110448, 0.110103, 0.110563, 0.110103, 0.110333, 0.109874, 0.110563, 0.110563, 0.110218, 0.110333, 0.110218, 0.110333, 0.110792, 0.110333, 0.110448, 0.110792, 0.110563, 0.110333, 0.110448, 0.110103, 0.110677, 0.110333, 0.110218, 0.110218, 0.110677, 0.110563, 0.110792, 0.110563, 0.110677, 0.110333, 0.110907, 0.110792, 0.110448, 0.110907, 0.111022, 0.110333, 0.110563, 0.110448, 0.110792, 0.110907, 
1.5, 0.553323, 0.113292, 0.113292, 0.113292, 0.113395, 0.113086, 0.111334, 0.110407, 0.10948, 0.107522, 0.106955, 0.105461, 0.104843, 0.104534, 0.10407, 0.10304, 0.10237, 0.102318, 0.101236, 0.100258, 0.100979, 0.100979, 0.100979, 0.100515, 0.100155, 0.1, 0.100464, 0.100052, 0.100464, 0.100206, 0.100052, 0.0995878, 0.0998454, 0.0990211, 0.0992272, 0.0986605, 0.0992787, 0.098815, 0.0989696, 0.0993302, 0.0990211, 0.0989696, 0.098609, 0.0991757, 0.0991242, 0.0990211, 0.098609, 0.0989181, 0.0991242, 0.0989696, 0.0989181, 0.098609, 0.098815, 0.0990726, 0.0988666, 0.0986605, 0.0991242, 0.0984544, 0.0985059, 0.0985059, 0.0988666, 0.098815, 0.0991242, 0.0985574, 0.098609, 0.098815, 0.0992272, 0.0986605, 0.098712, 0.0987635, 0.098609, 0.098712, 0.0989696, 0.0987635, 0.0991242, 0.0991242, 0.0992272, 0.0989181, 0.098712, 0.0985574, 0.0989181, 0.098609, 0.098712, 0.0984544, 0.0985574, 0.0985574, 0.0985574, 0.0984029, 0.0989181, 0.0986605, 0.0984544, 0.098609, 0.098609, 0.098609, 0.0984029, 0.0985574, 0.0988666, 0.0988666, 0.0987635, 0.0989181, 0.098712, 0.0985059, 0.0986605, 0.0984544, 0.098609, 0.0984029, 0.098815, 0.0981968, 0.0986605, 0.0988666, 0.098815, 0.098609, 0.0985059, 0.0983514, 0.098712, 0.0985574, 0.0987635, 0.0985059, 0.0989696, 0.098712, 0.0988666, 0.0989181, 0.0986605, 0.0983514, 0.0986605, 0.098609, 0.098712, 0.0984544, 0.0989181, 0.098609, 0.0985059, 0.098609, 0.098712, 0.0985059, 0.098815, 0.098712, 0.0988666, 0.0987635, 0.0989696, 0.098815, 0.0987635, 0.0990211, 0.098815, 0.0991757, 0.0987635, 0.0985574, 0.0992272, 0.0987635, 0.098712, 0.0985059, 0.0987635, 0.0985574, 0.098609, 0.0981968, 0.0985059, 0.0985574, 0.0985059, 0.0984544, 0.0986605, 0.0985059, 0.098609, 0.0989181, 0.098712, 0.098712, 0.0989696, 0.098712, 0.098609, 0.0989696, 0.0987635, 0.0983514, 0.0982998, 0.098712, 0.0983514, 0.0983514, 0.0983514, 0.0983514, 0.0985059, 0.0982483, 0.0984544, 0.0984029, 0.0985059, 0.0986605, 0.098609, 0.098712, 0.0984544, 0.0984544, 0.098712, 0.0988666, 0.0985059, 0.0986605, 0.0988666, 0.0986605, 0.0989696, 0.0987635, 0.0984544, 0.0984029, 0.0983514, 0.0987635, 0.0982998, 0.098712, 0.0983514, 
1.75, 0.513156, 0.108186, 0.108186, 0.108186, 0.107924, 0.10694, 0.105601, 0.103831, 0.102739, 0.100939, 0.100046, 0.0986152, 0.0982151, 0.0982305, 0.0976304, 0.0971072, 0.097215, 0.097138, 0.0967533, 0.0968611, 0.0964764, 0.0965379, 0.0965533, 0.0965533, 0.0962917, 0.0963071, 0.0959532, 0.0960148, 0.0958917, 0.0959532, 0.0958455, 0.0958455, 0.0959686, 0.0961071, 0.0957532, 0.0959378, 0.0957532, 0.0958609, 0.0955993, 0.0955993, 0.095307, 0.0956147, 0.0955532, 0.095507, 0.0953224, 0.0954147, 0.0954147, 0.0954301, 0.0954147, 0.0954608, 0.0953377, 0.0953993, 0.0952762, 0.0953531, 0.095307, 0.0954455, 0.0953377, 0.0953685, 0.09523, 0.0953839, 0.0951839, 0.0953685, 0.0951223, 0.0952146, 0.0951685, 0.0953531, 0.0951377, 0.0954147, 0.0951531, 0.0951223, 0.0951531, 0.0952608, 0.0950454, 0.0951377, 0.0951993, 0.0951993, 0.0951223, 0.0951839, 0.0951223, 0.0952454, 0.0951839, 0.0951223, 0.0950608, 0.0951223, 0.0951531, 0.0952608, 0.0951993, 0.0951993, 0.0949685, 0.0952608, 0.0949992, 0.0951531, 0.0951993, 0.0951993, 0.0951685, 0.0952454, 0.0951531, 0.0951993, 0.0949377, 0.0951839, 0.0949838, 0.0951223, 0.0950762, 0.0952146, 0.0951069, 0.0954301, 0.0950916, 0.0951839, 0.0951839, 0.0951839, 0.0951377, 0.0952916, 0.0950916, 0.0953685, 0.09503, 0.0951839, 0.0951685, 0.0951839, 0.0950762, 0.0951531, 0.0951377, 0.0951993, 0.095307, 0.0952762, 0.0951993, 0.0952916, 0.0950608, 0.0951069, 0.0951685, 0.0951993, 0.09503, 0.0952454, 0.0951069, 0.0952146, 0.0950762, 0.0952146, 0.0951069, 0.0951069, 0.0951685, 0.0951993, 0.0950762, 0.0950762, 0.0950146, 0.0952762, 0.0951531, 0.0950762, 0.0949992, 0.0950916, 0.0950608, 0.0951069, 0.0948915, 0.0951377, 0.0950146, 0.0951685, 0.0950608, 0.09523, 0.0950146, 0.09523, 0.0950762, 0.09503, 0.0950454, 0.0950146, 0.0950608, 0.0950454, 0.09503, 0.0951993, 0.0951685, 0.09503, 0.0950762, 0.0950762, 0.0949377, 0.0951839, 0.0950454, 0.0951069, 0.0950916, 0.0950762, 0.0950454, 0.0950608, 0.0949992, 0.0952608, 0.0950916, 0.09503, 0.0950916, 0.0949838, 0.0950916, 0.0951531, 0.0951531, 0.0950916, 0.0949069, 0.0950454, 0.0949531, 0.0952146, 0.0949992, 0.0952916, 0.0949685, 0.0950916, 0.0949838, 0.0950608, 0.0949838, 0.0950608, 0.0949992, 
2, 0.492411, 0.103083, 0.103083, 0.103083, 0.102586, 0.100878, 0.0989144, 0.0970598, 0.095178, 0.0935071, 0.0926428, 0.0915266, 0.0910536, 0.0907507, 0.0902403, 0.0901756, 0.090002, 0.0898557, 0.0897502, 0.0896447, 0.0896856, 0.0896005, 0.0894508, 0.0895188, 0.0895086, 0.0894133, 0.0893725, 0.0893351, 0.089267, 0.0892704, 0.0892364, 0.089318, 0.0892194, 0.089267, 0.0891819, 0.089318, 0.0891479, 0.0892772, 0.0891207, 0.0891445, 0.089073, 0.0892057, 0.0891071, 0.0892091, 0.0890934, 0.0891819, 0.089056, 0.0891411, 0.089039, 0.0891955, 0.0890322, 0.0891377, 0.0890526, 0.0891445, 0.0890152, 0.0891717, 0.0890798, 0.0891785, 0.0890288, 0.0891275, 0.0890424, 0.0891377, 0.0889505, 0.0891071, 0.089022, 0.0890968, 0.0889471, 0.0891105, 0.0889505, 0.0891071, 0.0890152, 0.0891513, 0.0889914, 0.0891887, 0.0890186, 0.0891479, 0.0889641, 0.0890934, 0.0889607, 0.0891003, 0.089005, 0.0891037, 0.0889675, 0.0891105, 0.0889675, 0.0891173, 0.0889914, 0.0890934, 0.0889811, 0.0891241, 0.0889811, 0.0891547, 0.0889948, 0.0890866, 0.0890322, 0.0891139, 0.0890152, 0.0890866, 0.0889607, 0.0891071, 0.0890118, 0.0890832, 0.0889471, 0.0891139, 0.0889914, 0.0891343, 0.0889641, 0.0890832, 0.0889982, 0.0891241, 0.089005, 0.0891343, 0.0889982, 0.0891071, 0.0890016, 0.0891037, 0.0889743, 0.0891139, 0.0889335, 0.08909, 0.0889846, 0.0890934, 0.089005, 0.0891275, 0.088988, 0.0890764, 0.0889777, 0.0891037, 0.0889539, 0.0891105, 0.0889675, 0.0890934, 0.0889743, 0.0891445, 0.088988, 0.0891343, 0.0889777, 0.089073, 0.0889539, 0.0890866, 0.0889607, 0.0891037, 0.0889437, 0.0891241, 0.0889948, 0.0891105, 0.0889335, 0.0891343, 0.0889403, 0.0890662, 0.0889437, 0.0891207, 0.0889335, 0.0890628, 0.0889539, 0.089056, 0.0889743, 0.0891003, 0.0889505, 0.0890968, 0.0889709, 0.0891071, 0.0889369, 0.0890968, 0.0889743, 0.0891139, 0.0889846, 0.0891139, 0.0889777, 0.0890764, 0.0889709, 0.0890934, 0.0889471, 0.089073, 0.0889573, 0.0890968, 0.0889641, 0.0890798, 0.0889709, 0.0891037, 0.0889471, 0.0890696, 0.0889233, 0.0891037, 0.0889335, 0.0891071, 0.0889301, 0.0890832, 0.0889743, 0.0890764, 0.0889199, 0.0890968, 0.0889607, 0.0891173, 0.0889914, 0.0891139, 0.0889743, 0.0891377, 0.0889505, 0.0891003, 0.0889165, 
2.25, 0.464399, 0.0962902, 0.0962902, 0.0962902, 0.0951719, 0.0928293, 0.0904007, 0.0881286, 0.0863116, 0.0850089, 0.0839851, 0.0834891, 0.0831204, 0.0829001, 0.0827244, 0.0825965, 0.0825035, 0.0823976, 0.0823068, 0.0823525, 0.0822842, 0.08226, 0.0821907, 0.0822273, 0.0821714, 0.0822358, 0.08218, 0.082202, 0.0821278, 0.0821923, 0.0821343, 0.0821837, 0.082123, 0.0821649, 0.0821235, 0.0821499, 0.0821047, 0.0821617, 0.0821241, 0.0821391, 0.0821133, 0.0821203, 0.0821031, 0.0821246, 0.0821026, 0.0821165, 0.0820897, 0.0821176, 0.0820784, 0.0821042, 0.0820736, 0.0821101, 0.0820924, 0.0821026, 0.082073, 0.0821155, 0.0820843, 0.0821225, 0.0820811, 0.0821085, 0.0820881, 0.0821074, 0.0820752, 0.0821058, 0.0820714, 0.0820945, 0.082065, 0.0821074, 0.0820725, 0.0821069, 0.0820854, 0.0820961, 0.0820644, 0.082094, 0.0820612, 0.0820886, 0.0820644, 0.0821004, 0.0820644, 0.0820897, 0.0820494, 0.082087, 0.0820542, 0.0820795, 0.0820526, 0.0820881, 0.0820553, 0.0820859, 0.0820461, 0.0820838, 0.0820601, 0.0820881, 0.0820531, 0.0820757, 0.0820418, 0.0820891, 0.0820547, 0.0820832, 0.0820499, 0.0820693, 0.0820521, 0.0820778, 0.0820515, 0.0820945, 0.0820488, 0.0820886, 0.0820542, 0.0820891, 0.0820515, 0.0820864, 0.0820397, 0.0820854, 0.0820504, 0.0820875, 0.0820526, 0.0820875, 0.0820478, 0.082094, 0.082065, 0.0820929, 0.0820445, 0.0820886, 0.0820569, 0.08208, 0.0820547, 0.0820848, 0.0820574, 0.0820881, 0.082051, 0.0820929, 0.082051, 0.082095, 0.0820521, 0.0820838, 0.0820499, 0.0820907, 0.0820526, 0.0820805, 0.0820483, 0.0820859, 0.0820488, 0.0820875, 0.0820553, 0.0820886, 0.082059, 0.0820811, 0.0820537, 0.0820907, 0.0820574, 0.0820827, 0.0820531, 0.0820854, 0.0820547, 0.0820924, 0.082058, 0.0820832, 0.0820547, 0.0820811, 0.082059, 0.0820773, 0.0820521, 0.0820854, 0.0820596, 0.0820854, 0.0820553, 0.0820886, 0.0820494, 0.0820848, 0.0820521, 0.0820811, 0.0820537, 0.0820832, 0.0820488, 0.0820768, 0.0820569, 0.0820821, 0.0820531, 0.0820768, 0.0820504, 0.0820854, 0.0820467, 0.0820907, 0.0820596, 0.0820934, 0.0820628, 0.0820897, 0.0820633, 0.0820902, 0.0820472, 0.0820881, 0.0820574, 0.0820907, 0.0820617, 0.0820816, 0.0820537, 0.082087, 0.0820537, 0.082087, 0.0820526, 0.0820913, 0.0820515, 
2.5, 0.445106, 0.0899272, 0.0899272, 0.0899272, 0.0884079, 0.0851402, 0.0825338, 0.0806119, 0.0792082, 0.0782063, 0.0776056, 0.0772976, 0.0771291, 0.0770004, 0.0769144, 0.0768494, 0.076792, 0.076773, 0.0767401, 0.0767557, 0.0767204, 0.0767126, 0.0766833, 0.0766818, 0.0766727, 0.0766943, 0.0766703, 0.0766684, 0.076658, 0.0766587, 0.0766462, 0.0766626, 0.0766474, 0.076659, 0.0766404, 0.0766473, 0.0766406, 0.0766511, 0.0766394, 0.0766466, 0.0766339, 0.0766418, 0.0766306, 0.0766425, 0.0766322, 0.0766375, 0.0766237, 0.07664, 0.0766274, 0.0766376, 0.0766311, 0.0766351, 0.0766196, 0.0766367, 0.0766222, 0.076639, 0.0766229, 0.0766348, 0.0766161, 0.0766325, 0.0766185, 0.0766306, 0.0766194, 0.0766315, 0.0766194, 0.0766307, 0.0766207, 0.0766309, 0.0766175, 0.0766325, 0.0766165, 0.0766282, 0.0766217, 0.076632, 0.0766193, 0.0766304, 0.076614, 0.0766318, 0.0766194, 0.0766323, 0.0766174, 0.0766301, 0.0766162, 0.0766289, 0.0766176, 0.0766315, 0.0766148, 0.0766303, 0.0766115, 0.0766306, 0.0766162, 0.0766308, 0.0766175, 0.0766318, 0.0766146, 0.0766273, 0.0766154, 0.0766288, 0.0766135, 0.0766285, 0.076613, 0.0766304, 0.0766155, 0.0766308, 0.0766145, 0.0766288, 0.0766136, 0.0766323, 0.076615, 0.0766317, 0.0766132, 0.0766289, 0.0766103, 0.0766267, 0.0766171, 0.0766291, 0.0766152, 0.0766298, 0.0766132, 0.0766295, 0.0766145, 0.0766299, 0.0766128, 0.0766284, 0.0766127, 0.0766305, 0.0766144, 0.0766301, 0.0766111, 0.0766296, 0.0766125, 0.0766292, 0.0766132, 0.0766288, 0.0766141, 0.0766305, 0.0766124, 0.0766284, 0.0766131, 0.0766314, 0.0766114, 0.0766306, 0.0766107, 0.0766282, 0.0766137, 0.0766311, 0.0766096, 0.0766304, 0.0766127, 0.0766315, 0.0766158, 0.0766263, 0.0766128, 0.0766288, 0.0766118, 0.0766295, 0.0766132, 0.0766294, 0.076614, 0.0766311, 0.0766128, 0.0766297, 0.0766121, 0.0766286, 0.0766116, 0.0766294, 0.0766138, 0.0766277, 0.0766123, 0.0766314, 0.0766105, 0.0766288, 0.0766104, 0.0766294, 0.0766131, 0.0766288, 0.0766121, 0.0766269, 0.0766125, 0.0766295, 0.0766153, 0.0766291, 0.0766125, 0.076629, 0.0766117, 0.0766299, 0.076613, 0.0766302, 0.076612, 0.0766307, 0.0766126, 0.0766275, 0.0766102, 0.0766286, 0.0766117, 0.0766305, 0.076611, 0.0766304, 0.0766125, 0.0766271, 0.0766115, 
