SNR,Throught
-4.5, 0
-4, 0
-3.5, 0
-3, 0
-2.5, 0.00366667
-2, 0.22
-1.5, 0.341
-1, 0.367381
-0.5, 0.36881
0, 0.371488
0.5, 0.37381
1, 0.405594
1.5, 0.507613
2, 0.693509
2.5, 0.719655
3, 0.726426
3.5, 0.733333
4, 0.733333
4.5, 0.733333
5, 0.733333
5.5, 0.733333
6, 0.733333
