SNR,Throught
-4.5, 0
-4, 0
-3.5, 0
-3, 0
-2.5, 0.00366667
-2, 0.22
-1.5, 0.341
-1, 0.367381
-0.5, 0.369524
0, 0.371845
0.5, 0.374345
1, 0.40521
1.5, 0.50737
2, 0.693509
2.5, 0.719304
3, 0.726426
3.5, 0.733333
4, 0.733333
4.5, 0.733333
5, 0.733333
5.5, 0.733333
6, 0.733333
