Eb_over_N0, frame_error_rate, BER_it_0, BER_it_1, BER_it_2, BER_it_3, BER_it_4, BER_it_5, BER_it_6, BER_it_7, BER_it_8, BER_it_9, BER_it_10, BER_it_11, BER_it_12, BER_it_13, BER_it_14, BER_it_15, BER_it_16, BER_it_17, BER_it_18, BER_it_19, BER_it_20, BER_it_21, BER_it_22, BER_it_23, BER_it_24, BER_it_25, BER_it_26, BER_it_27, BER_it_28, BER_it_29, BER_it_30, BER_it_31, BER_it_32, BER_it_33, BER_it_34, BER_it_35, BER_it_36, BER_it_37, BER_it_38, BER_it_39, BER_it_40, BER_it_41, BER_it_42, BER_it_43, BER_it_44, BER_it_45, BER_it_46, BER_it_47, BER_it_48, BER_it_49, BER_it_50, BER_it_51, BER_it_52, BER_it_53, BER_it_54, BER_it_55, BER_it_56, BER_it_57, BER_it_58, BER_it_59, BER_it_60, BER_it_61, BER_it_62, BER_it_63, BER_it_64, BER_it_65, BER_it_66, BER_it_67, BER_it_68, BER_it_69, BER_it_70, BER_it_71, BER_it_72, BER_it_73, BER_it_74, BER_it_75, BER_it_76, BER_it_77, BER_it_78, BER_it_79, BER_it_80, BER_it_81, BER_it_82, BER_it_83, BER_it_84, BER_it_85, BER_it_86, BER_it_87, BER_it_88, BER_it_89, BER_it_90, BER_it_91, BER_it_92, BER_it_93, BER_it_94, BER_it_95, BER_it_96, BER_it_97, BER_it_98, BER_it_99, BER_it_100, BER_it_101, BER_it_102, BER_it_103, BER_it_104, BER_it_105, BER_it_106, BER_it_107, BER_it_108, BER_it_109, BER_it_110, BER_it_111, BER_it_112, BER_it_113, BER_it_114, BER_it_115, BER_it_116, BER_it_117, BER_it_118, BER_it_119, BER_it_120, BER_it_121, BER_it_122, BER_it_123, BER_it_124, BER_it_125, BER_it_126, BER_it_127, BER_it_128, BER_it_129, BER_it_130, BER_it_131, BER_it_132, BER_it_133, BER_it_134, BER_it_135, BER_it_136, BER_it_137, BER_it_138, BER_it_139, BER_it_140, BER_it_141, BER_it_142, BER_it_143, BER_it_144, BER_it_145, BER_it_146, BER_it_147, BER_it_148, BER_it_149, BER_it_150, BER_it_151, BER_it_152, BER_it_153, BER_it_154, BER_it_155, BER_it_156, BER_it_157, BER_it_158, BER_it_159, BER_it_160, BER_it_161, BER_it_162, BER_it_163, BER_it_164, BER_it_165, BER_it_166, BER_it_167, BER_it_168, BER_it_169, BER_it_170, BER_it_171, BER_it_172, BER_it_173, BER_it_174, BER_it_175, BER_it_176, BER_it_177, BER_it_178, BER_it_179, BER_it_180, BER_it_181, BER_it_182, BER_it_183, BER_it_184, BER_it_185, BER_it_186, BER_it_187, BER_it_188, BER_it_189, BER_it_190, BER_it_191, BER_it_192, BER_it_193, BER_it_194, BER_it_195, BER_it_196, BER_it_197, BER_it_198, BER_it_199, 
1, 0.788423, 0.491218, 0.424152, 0.389621, 0.370659, 0.353493, 0.341916, 0.336527, 0.331537, 0.322754, 0.321557, 0.316966, 0.318962, 0.321557, 0.318164, 0.313972, 0.312974, 0.313972, 0.315369, 0.318363, 0.321956, 0.321756, 0.319361, 0.31996, 0.324551, 0.324152, 0.322555, 0.321956, 0.321158, 0.322156, 0.321158, 0.321357, 0.323353, 0.325549, 0.324152, 0.327545, 0.325948, 0.326747, 0.326547, 0.32475, 0.326148, 0.327545, 0.328743, 0.327345, 0.328543, 0.329541, 0.329741, 0.330339, 0.328144, 0.327745, 0.327745, 0.327146, 0.327745, 0.327545, 0.326946, 0.327745, 0.327745, 0.327545, 0.327146, 0.326148, 0.326547, 0.324152, 0.324152, 0.324152, 0.325349, 0.32475, 0.323154, 0.324152, 0.325948, 0.326347, 0.325549, 0.32515, 0.32495, 0.32515, 0.32495, 0.325948, 0.325749, 0.325948, 0.327146, 0.327545, 0.326747, 0.328144, 0.327146, 0.326946, 0.325948, 0.326347, 0.326148, 0.326547, 0.327745, 0.327545, 0.325948, 0.326747, 0.326747, 0.327345, 0.328343, 0.327345, 0.327345, 0.328144, 0.328543, 0.327545, 0.327545, 0.329741, 0.328942, 0.329741, 0.329341, 0.329142, 0.327345, 0.329142, 0.329341, 0.329541, 0.328543, 0.328343, 0.328743, 0.329341, 0.329142, 0.330938, 0.32994, 0.331537, 0.330339, 0.330938, 0.331337, 0.331737, 0.330739, 0.32994, 0.331737, 0.330739, 0.331138, 0.32994, 0.331138, 0.331537, 0.330739, 0.329541, 0.330339, 0.330539, 0.329541, 0.328942, 0.329142, 0.33014, 0.328743, 0.328543, 0.33014, 0.32994, 0.329142, 0.327745, 0.328543, 0.328743, 0.328543, 0.329341, 0.328543, 0.328144, 0.328144, 0.330539, 0.329741, 0.329341, 0.328343, 0.328343, 0.328942, 0.32994, 0.329341, 0.328942, 0.328343, 0.328942, 0.329741, 0.330938, 0.331138, 0.331537, 0.330539, 0.33014, 0.331337, 0.330539, 0.331138, 0.329142, 0.328543, 0.32994, 0.330739, 0.33014, 0.328343, 0.328343, 0.328343, 0.329541, 0.32994, 0.33014, 0.330739, 0.329142, 0.328543, 0.329541, 0.329741, 0.330539, 0.32994, 0.328942, 0.330739, 0.330739, 0.329541, 0.330339, 0.32994, 0.328743, 0.32994, 0.330339, 0.329741, 0.329541, 0.330739, 
1.2, 0.606017, 0.500573, 0.417049, 0.369198, 0.33639, 0.315903, 0.306304, 0.294413, 0.28467, 0.276074, 0.27106, 0.269771, 0.267049, 0.263897, 0.262464, 0.268338, 0.267622, 0.269054, 0.270201, 0.271777, 0.274355, 0.273352, 0.274928, 0.275215, 0.274642, 0.275931, 0.274499, 0.276218, 0.277221, 0.277937, 0.281232, 0.282378, 0.283811, 0.282521, 0.279226, 0.27808, 0.275645, 0.277077, 0.27894, 0.276218, 0.276648, 0.27808, 0.277794, 0.279656, 0.280372, 0.281232, 0.282235, 0.282521, 0.282521, 0.280229, 0.279656, 0.280229, 0.280946, 0.281375, 0.280802, 0.281662, 0.280946, 0.282235, 0.282092, 0.282235, 0.281519, 0.281662, 0.283095, 0.282808, 0.282808, 0.282665, 0.2851, 0.282092, 0.281805, 0.281948, 0.282808, 0.282665, 0.282092, 0.281805, 0.281375, 0.281948, 0.282092, 0.281089, 0.281805, 0.280946, 0.282665, 0.282378, 0.281948, 0.282521, 0.282235, 0.281375, 0.281519, 0.281519, 0.282808, 0.284097, 0.2851, 0.285244, 0.284814, 0.284957, 0.285244, 0.284527, 0.284097, 0.283811, 0.284957, 0.280946, 0.283668, 0.282808, 0.283524, 0.283954, 0.283381, 0.281375, 0.280659, 0.279799, 0.281375, 0.282521, 0.282092, 0.281948, 0.281662, 0.280659, 0.281948, 0.281948, 0.280516, 0.282092, 0.283238, 0.280659, 0.280086, 0.281375, 0.281232, 0.280516, 0.279799, 0.279799, 0.281089, 0.281519, 0.282092, 0.280229, 0.281662, 0.281805, 0.281089, 0.280802, 0.280946, 0.280946, 0.281089, 0.280516, 0.280946, 0.281375, 0.281232, 0.27937, 0.280372, 0.280946, 0.279656, 0.280229, 0.279799, 0.27937, 0.280802, 0.280516, 0.280659, 0.281662, 0.282378, 0.280802, 0.281948, 0.280802, 0.280946, 0.281375, 0.280229, 0.281948, 0.281232, 0.281662, 0.282951, 0.280659, 0.27937, 0.280659, 0.281662, 0.281089, 0.280659, 0.280086, 0.280086, 0.279799, 0.279943, 0.279083, 0.281232, 0.281375, 0.279799, 0.280659, 0.280802, 0.279943, 0.279513, 0.280802, 0.281089, 0.279656, 0.280659, 0.280229, 0.27937, 0.280086, 0.280086, 0.281519, 0.281519, 0.281232, 0.280946, 0.281519, 0.280802, 0.281089, 0.280372, 0.281232, 0.281519, 0.281805, 0.279943, 
1.4, 0.429722, 0.501164, 0.410295, 0.360609, 0.319158, 0.290063, 0.271531, 0.252462, 0.241092, 0.2359, 0.222471, 0.216025, 0.212892, 0.212981, 0.211549, 0.209848, 0.216741, 0.217099, 0.216204, 0.215398, 0.218711, 0.214056, 0.214772, 0.216025, 0.215667, 0.217995, 0.21692, 0.216115, 0.215219, 0.217099, 0.219696, 0.219517, 0.219696, 0.218353, 0.219248, 0.218711, 0.218532, 0.217457, 0.215398, 0.216741, 0.216473, 0.217816, 0.21692, 0.217457, 0.21692, 0.215756, 0.216025, 0.21513, 0.216562, 0.214414, 0.215577, 0.21504, 0.216115, 0.216652, 0.217278, 0.217189, 0.216473, 0.216741, 0.21701, 0.21701, 0.217099, 0.216294, 0.216204, 0.216831, 0.217099, 0.220054, 0.219517, 0.219069, 0.217726, 0.219338, 0.217099, 0.218353, 0.217368, 0.21701, 0.217457, 0.218263, 0.218621, 0.219069, 0.217995, 0.217726, 0.218353, 0.219517, 0.219427, 0.218532, 0.217278, 0.219069, 0.21889, 0.218711, 0.218353, 0.218263, 0.217995, 0.218174, 0.217905, 0.217457, 0.219158, 0.217278, 0.217368, 0.218442, 0.217816, 0.217099, 0.219158, 0.218532, 0.218621, 0.218353, 0.217816, 0.217368, 0.216115, 0.216562, 0.215577, 0.216652, 0.217189, 0.21889, 0.218084, 0.215936, 0.215398, 0.216204, 0.216294, 0.217457, 0.218711, 0.217099, 0.217726, 0.217547, 0.216294, 0.218174, 0.216025, 0.21701, 0.215667, 0.218353, 0.216652, 0.218174, 0.21692, 0.219069, 0.216562, 0.217189, 0.215756, 0.215667, 0.216652, 0.215577, 0.21513, 0.215756, 0.217368, 0.217278, 0.216204, 0.216652, 0.216025, 0.216204, 0.215846, 0.216294, 0.216741, 0.218263, 0.218084, 0.216562, 0.217189, 0.217905, 0.217278, 0.218263, 0.217637, 0.217189, 0.215936, 0.217278, 0.217457, 0.21701, 0.216562, 0.216473, 0.216204, 0.217368, 0.216831, 0.21701, 0.217547, 0.217189, 0.217278, 0.217995, 0.216562, 0.21692, 0.217816, 0.216025, 0.215488, 0.215936, 0.215846, 0.215936, 0.216294, 0.216741, 0.217368, 0.217547, 0.21701, 0.21701, 0.216652, 0.219158, 0.215936, 0.21701, 0.21692, 0.215398, 0.215398, 0.21692, 0.217278, 0.216741, 0.21701, 0.216562, 0.21889, 0.217099, 0.215398, 
1.6, 0.295011, 0.500694, 0.408503, 0.349544, 0.306247, 0.275271, 0.244946, 0.221692, 0.203384, 0.189631, 0.182603, 0.178655, 0.178265, 0.180304, 0.18308, 0.179783, 0.182169, 0.18256, 0.184252, 0.185683, 0.187419, 0.187289, 0.186161, 0.186725, 0.187462, 0.187028, 0.189501, 0.190933, 0.190846, 0.189328, 0.188937, 0.189805, 0.189892, 0.189805, 0.190108, 0.190412, 0.190195, 0.188416, 0.189328, 0.1882, 0.18859, 0.187809, 0.186725, 0.187419, 0.187896, 0.18872, 0.189241, 0.189024, 0.18859, 0.187766, 0.1882, 0.188286, 0.188547, 0.187983, 0.187462, 0.187722, 0.18872, 0.188113, 0.187939, 0.188807, 0.186985, 0.187549, 0.187939, 0.187462, 0.18846, 0.188416, 0.188503, 0.187202, 0.189154, 0.188547, 0.18859, 0.189197, 0.189328, 0.189024, 0.187939, 0.188156, 0.189371, 0.18859, 0.18872, 0.190022, 0.189848, 0.188547, 0.189675, 0.190239, 0.190195, 0.189544, 0.189111, 0.189414, 0.189024, 0.189111, 0.188503, 0.18872, 0.189328, 0.188807, 0.189241, 0.189588, 0.189067, 0.18859, 0.188286, 0.188416, 0.188764, 0.188416, 0.18846, 0.187939, 0.188894, 0.18859, 0.188243, 0.18833, 0.189631, 0.18859, 0.189328, 0.188373, 0.189024, 0.18898, 0.187462, 0.188416, 0.188894, 0.187896, 0.188633, 0.188807, 0.189284, 0.188807, 0.189892, 0.188416, 0.188547, 0.187766, 0.187679, 0.187549, 0.188113, 0.18898, 0.187636, 0.188069, 0.188243, 0.187636, 0.188243, 0.187679, 0.186985, 0.188156, 0.187592, 0.187115, 0.187289, 0.187679, 0.188156, 0.188286, 0.188677, 0.188677, 0.188156, 0.187158, 0.18859, 0.188677, 0.1882, 0.188113, 0.187939, 0.188894, 0.18833, 0.188633, 0.188547, 0.18859, 0.189631, 0.188286, 0.188633, 0.188633, 0.188807, 0.187722, 0.188243, 0.188113, 0.18833, 0.188503, 0.188286, 0.187896, 0.187896, 0.187809, 0.187592, 0.186985, 0.188807, 0.186594, 0.187983, 0.186985, 0.187419, 0.187505, 0.187852, 0.187332, 0.188113, 0.187722, 0.18859, 0.187549, 0.189328, 0.18885, 0.189111, 0.187896, 0.188807, 0.187592, 0.187592, 0.187549, 0.187505, 0.187549, 0.188113, 0.187592, 0.187592, 0.187158, 0.187722, 
1.8, 0.220077, 0.500087, 0.399513, 0.329923, 0.281037, 0.241441, 0.205498, 0.177818, 0.162561, 0.151966, 0.150505, 0.152053, 0.151409, 0.155585, 0.158003, 0.161726, 0.162996, 0.163918, 0.164718, 0.165814, 0.166684, 0.16698, 0.167154, 0.167467, 0.168093, 0.168232, 0.168232, 0.167902, 0.168163, 0.168772, 0.168424, 0.168702, 0.168737, 0.167902, 0.168476, 0.168459, 0.16905, 0.168493, 0.167397, 0.168076, 0.168145, 0.168076, 0.16825, 0.168911, 0.167937, 0.168006, 0.168128, 0.16818, 0.167815, 0.168563, 0.168285, 0.167554, 0.168198, 0.168006, 0.167797, 0.167589, 0.168058, 0.168058, 0.167554, 0.168267, 0.168285, 0.168093, 0.168093, 0.168041, 0.16825, 0.167745, 0.167919, 0.168041, 0.167832, 0.167658, 0.168476, 0.167763, 0.167902, 0.16825, 0.168285, 0.167867, 0.168111, 0.167537, 0.167954, 0.167693, 0.167397, 0.167797, 0.167345, 0.167293, 0.16738, 0.167745, 0.167693, 0.167502, 0.16778, 0.167293, 0.167937, 0.167519, 0.167676, 0.168093, 0.167189, 0.16698, 0.16738, 0.167484, 0.167867, 0.167519, 0.16738, 0.167067, 0.167589, 0.167554, 0.167397, 0.167537, 0.167432, 0.167119, 0.167711, 0.167258, 0.16745, 0.167415, 0.16785, 0.167258, 0.167415, 0.16691, 0.167241, 0.167624, 0.167363, 0.167345, 0.167154, 0.167641, 0.167554, 0.167206, 0.16785, 0.16778, 0.167624, 0.167154, 0.167867, 0.167258, 0.167641, 0.167711, 0.167502, 0.167537, 0.167171, 0.167554, 0.167241, 0.166893, 0.167136, 0.167328, 0.167258, 0.167049, 0.167554, 0.167241, 0.16745, 0.167136, 0.167728, 0.167484, 0.167206, 0.167345, 0.167728, 0.167676, 0.167606, 0.167189, 0.166736, 0.16731, 0.167293, 0.167154, 0.167815, 0.16778, 0.16738, 0.167502, 0.167624, 0.167467, 0.167397, 0.167519, 0.168041, 0.167345, 0.167397, 0.167206, 0.167815, 0.167484, 0.167397, 0.167084, 0.168093, 0.167502, 0.16738, 0.167328, 0.167676, 0.167537, 0.167797, 0.16778, 0.16785, 0.167867, 0.167954, 0.167624, 0.16778, 0.167919, 0.167589, 0.167345, 0.167223, 0.167432, 0.167363, 0.167606, 0.167345, 0.167571, 0.167345, 0.167467, 0.167397, 0.167032, 0.167676, 
2, 0.165356, 0.497624, 0.388802, 0.315141, 0.257166, 0.210544, 0.173173, 0.144992, 0.129628, 0.123239, 0.124192, 0.125811, 0.129306, 0.132199, 0.133691, 0.134133, 0.135815, 0.136882, 0.137766, 0.138736, 0.139368, 0.1395, 0.13989, 0.139781, 0.140005, 0.139878, 0.139809, 0.140096, 0.140073, 0.140263, 0.140395, 0.140125, 0.140188, 0.140246, 0.140183, 0.139999, 0.14001, 0.140194, 0.140464, 0.140223, 0.140246, 0.140119, 0.140194, 0.140315, 0.140154, 0.140108, 0.140165, 0.140251, 0.140028, 0.140292, 0.140142, 0.140205, 0.140326, 0.140286, 0.140315, 0.140142, 0.140177, 0.140154, 0.140148, 0.140068, 0.139913, 0.140005, 0.140022, 0.139924, 0.139993, 0.140114, 0.139953, 0.139827, 0.139884, 0.139987, 0.139689, 0.13985, 0.139987, 0.139764, 0.1397, 0.140062, 0.139913, 0.140142, 0.139907, 0.139999, 0.140102, 0.13989, 0.140056, 0.140016, 0.139987, 0.140142, 0.140079, 0.140045, 0.139993, 0.139959, 0.139861, 0.140183, 0.140096, 0.139832, 0.13989, 0.139804, 0.139999, 0.13997, 0.139804, 0.140051, 0.140068, 0.139987, 0.139844, 0.139792, 0.139878, 0.139896, 0.139901, 0.140114, 0.139953, 0.139896, 0.139741, 0.139855, 0.139654, 0.139861, 0.139918, 0.139947, 0.139976, 0.139735, 0.139947, 0.139987, 0.140051, 0.140108, 0.139907, 0.140005, 0.140051, 0.139953, 0.139936, 0.139982, 0.139827, 0.13993, 0.140108, 0.140068, 0.139758, 0.139873, 0.139913, 0.140039, 0.140016, 0.139999, 0.140119, 0.140085, 0.139878, 0.139918, 0.139913, 0.13985, 0.139735, 0.13993, 0.139924, 0.139993, 0.139867, 0.139907, 0.139769, 0.139792, 0.139924, 0.139746, 0.139804, 0.139746, 0.139878, 0.139918, 0.139855, 0.13993, 0.139769, 0.139884, 0.13997, 0.139959, 0.139953, 0.139918, 0.140079, 0.139976, 0.139918, 0.139913, 0.139832, 0.139844, 0.139786, 0.139781, 0.139758, 0.139844, 0.139861, 0.139947, 0.139804, 0.139781, 0.139867, 0.13985, 0.139878, 0.139855, 0.139672, 0.139838, 0.139786, 0.139706, 0.139729, 0.139775, 0.139643, 0.139786, 0.139918, 0.139677, 0.139769, 0.139764, 0.139804, 0.139723, 0.139775, 0.139718, 0.139798, 
2.2, 0.143047, 0.498943, 0.38372, 0.299344, 0.232831, 0.179606, 0.139657, 0.115681, 0.108287, 0.109812, 0.113686, 0.118062, 0.121528, 0.124163, 0.125899, 0.127229, 0.127819, 0.12854, 0.129013, 0.129202, 0.129516, 0.129618, 0.129695, 0.129756, 0.129892, 0.129905, 0.129793, 0.129843, 0.129877, 0.129787, 0.129799, 0.129765, 0.129767, 0.129692, 0.129794, 0.12979, 0.129804, 0.12982, 0.129747, 0.129794, 0.129735, 0.129712, 0.129751, 0.129738, 0.129735, 0.129699, 0.129723, 0.12962, 0.129658, 0.129641, 0.129673, 0.129632, 0.12965, 0.129606, 0.129635, 0.129669, 0.129598, 0.129648, 0.129563, 0.129589, 0.129602, 0.129554, 0.129534, 0.129536, 0.129511, 0.129526, 0.129536, 0.129603, 0.129579, 0.129554, 0.129546, 0.129533, 0.129532, 0.129506, 0.129534, 0.129516, 0.129533, 0.12952, 0.129571, 0.129572, 0.129576, 0.129536, 0.129423, 0.129453, 0.129472, 0.129461, 0.129487, 0.129461, 0.129461, 0.129496, 0.129452, 0.129463, 0.129499, 0.129478, 0.12951, 0.129499, 0.129532, 0.129513, 0.129463, 0.12948, 0.129496, 0.129446, 0.129417, 0.129357, 0.129426, 0.12946, 0.129474, 0.129448, 0.129405, 0.129456, 0.129452, 0.12945, 0.129487, 0.129425, 0.129431, 0.129472, 0.129502, 0.129486, 0.129476, 0.129489, 0.129485, 0.12942, 0.129448, 0.129401, 0.12942, 0.129444, 0.129422, 0.129421, 0.12948, 0.12943, 0.129414, 0.129382, 0.129417, 0.129414, 0.129401, 0.129435, 0.129417, 0.129452, 0.129425, 0.129354, 0.129384, 0.12936, 0.129367, 0.129401, 0.129346, 0.129353, 0.129379, 0.129378, 0.129375, 0.129366, 0.12938, 0.129436, 0.129416, 0.129379, 0.129379, 0.129429, 0.129425, 0.12943, 0.129472, 0.129413, 0.129333, 0.129387, 0.129376, 0.129416, 0.129386, 0.12943, 0.129388, 0.129365, 0.129358, 0.129369, 0.12937, 0.129401, 0.129433, 0.129369, 0.129362, 0.129357, 0.129393, 0.129399, 0.129444, 0.129413, 0.12937, 0.129383, 0.12936, 0.129363, 0.129362, 0.129379, 0.129339, 0.129335, 0.1293, 0.12932, 0.129305, 0.129346, 0.129345, 0.12933, 0.129379, 0.129365, 0.129339, 0.129373, 0.129361, 0.129371, 0.129366, 
2.4, 0.12513, 0.50071, 0.3755, 0.282569, 0.2079, 0.150025, 0.110974, 0.0941513, 0.0941368, 0.0995177, 0.104763, 0.108428, 0.111045, 0.112689, 0.113883, 0.114558, 0.115019, 0.11537, 0.115523, 0.115721, 0.115807, 0.115893, 0.115955, 0.116016, 0.116004, 0.116018, 0.116042, 0.116054, 0.116056, 0.116076, 0.116081, 0.116069, 0.11608, 0.116076, 0.116072, 0.116081, 0.116105, 0.11611, 0.116124, 0.116124, 0.116115, 0.116122, 0.116119, 0.116121, 0.116109, 0.116121, 0.116121, 0.116133, 0.116135, 0.116113, 0.116101, 0.116099, 0.116091, 0.116094, 0.116107, 0.116098, 0.116107, 0.116108, 0.116105, 0.116105, 0.116087, 0.116097, 0.116107, 0.116099, 0.116113, 0.116111, 0.116103, 0.116107, 0.116108, 0.116101, 0.116098, 0.116086, 0.116076, 0.11608, 0.116081, 0.116092, 0.116095, 0.116094, 0.116101, 0.116105, 0.116111, 0.116097, 0.116091, 0.116086, 0.1161, 0.116093, 0.116096, 0.116095, 0.116097, 0.116106, 0.116103, 0.116096, 0.116095, 0.116095, 0.116098, 0.116103, 0.116103, 0.116108, 0.116096, 0.116102, 0.116088, 0.116101, 0.116103, 0.116105, 0.116092, 0.116101, 0.116091, 0.116094, 0.116088, 0.116085, 0.116086, 0.116085, 0.116106, 0.116095, 0.116093, 0.116095, 0.116104, 0.116095, 0.116097, 0.116101, 0.116102, 0.11609, 0.116095, 0.116098, 0.116094, 0.11609, 0.116095, 0.116094, 0.116084, 0.116088, 0.116085, 0.116093, 0.116097, 0.116091, 0.116094, 0.116098, 0.116095, 0.116092, 0.116084, 0.116084, 0.116086, 0.116085, 0.116087, 0.116088, 0.116092, 0.116099, 0.11609, 0.116097, 0.11609, 0.116094, 0.116091, 0.116087, 0.116091, 0.116083, 0.116091, 0.116097, 0.116096, 0.116087, 0.116086, 0.116092, 0.116088, 0.116072, 0.116079, 0.116088, 0.116078, 0.116081, 0.116079, 0.116089, 0.116084, 0.116083, 0.116092, 0.116095, 0.116088, 0.116097, 0.116099, 0.116094, 0.11609, 0.116083, 0.116087, 0.116088, 0.116086, 0.116094, 0.116091, 0.116093, 0.116087, 0.116085, 0.116086, 0.116083, 0.116079, 0.116081, 0.116089, 0.116082, 0.11609, 0.116087, 0.116091, 0.116092, 0.116093, 0.116088, 0.116096, 0.116096, 0.116093, 
2.6, 0.110597, 0.499879, 0.366998, 0.26459, 0.183186, 0.123124, 0.0890347, 0.0808528, 0.0855808, 0.0917567, 0.0960886, 0.0988564, 0.100668, 0.101805, 0.102493, 0.102919, 0.10321, 0.103416, 0.103561, 0.103671, 0.103745, 0.10381, 0.103843, 0.103881, 0.103908, 0.103926, 0.103946, 0.103964, 0.103977, 0.103984, 0.103988, 0.103993, 0.104004, 0.104007, 0.104013, 0.104021, 0.104028, 0.104033, 0.104041, 0.104043, 0.104046, 0.104048, 0.104047, 0.10405, 0.104052, 0.104055, 0.104058, 0.104058, 0.104065, 0.104064, 0.104068, 0.104066, 0.104067, 0.104068, 0.104069, 0.10407, 0.104071, 0.104076, 0.104075, 0.104075, 0.104078, 0.104079, 0.104079, 0.104077, 0.104082, 0.104083, 0.104083, 0.104081, 0.104081, 0.10408, 0.104081, 0.104082, 0.104084, 0.104085, 0.104085, 0.104084, 0.104086, 0.104085, 0.104086, 0.104086, 0.104085, 0.104086, 0.104086, 0.104088, 0.104086, 0.104085, 0.104087, 0.104088, 0.104088, 0.104088, 0.104088, 0.104087, 0.104089, 0.104088, 0.104089, 0.104088, 0.104089, 0.104088, 0.104089, 0.104089, 0.104088, 0.104089, 0.10409, 0.104091, 0.104091, 0.104093, 0.104093, 0.104091, 0.10409, 0.10409, 0.10409, 0.104092, 0.10409, 0.104091, 0.104088, 0.10409, 0.104092, 0.104091, 0.104092, 0.104092, 0.104092, 0.104092, 0.104094, 0.104092, 0.104094, 0.104094, 0.104095, 0.104092, 0.104092, 0.104092, 0.104093, 0.104094, 0.104092, 0.104092, 0.104095, 0.104095, 0.104093, 0.104095, 0.104096, 0.104095, 0.104096, 0.104095, 0.104096, 0.104096, 0.104096, 0.104095, 0.104095, 0.104096, 0.104095, 0.104097, 0.104096, 0.104097, 0.104095, 0.104097, 0.104096, 0.104096, 0.104097, 0.104097, 0.104096, 0.104096, 0.104096, 0.104095, 0.104096, 0.104095, 0.104095, 0.104096, 0.104095, 0.104094, 0.104096, 0.104095, 0.104096, 0.104095, 0.104094, 0.104094, 0.104094, 0.104095, 0.104094, 0.104095, 0.104095, 0.104093, 0.104092, 0.104093, 0.104092, 0.104093, 0.104093, 0.104093, 0.104092, 0.104094, 0.104094, 0.104095, 0.104093, 0.104093, 0.104093, 0.104094, 0.104094, 0.104094, 0.104094, 0.104094, 0.104094, 0.104093, 0.104094, 
