Eb_over_N0, frame_error_rate, BER_it_0, BER_it_1, BER_it_2, BER_it_3, BER_it_4, BER_it_5, BER_it_6, BER_it_7, BER_it_8, BER_it_9, BER_it_10, BER_it_11, BER_it_12, BER_it_13, BER_it_14, BER_it_15, BER_it_16, BER_it_17, BER_it_18, BER_it_19, BER_it_20, BER_it_21, BER_it_22, BER_it_23, BER_it_24, BER_it_25, BER_it_26, BER_it_27, BER_it_28, BER_it_29, BER_it_30, BER_it_31, BER_it_32, BER_it_33, BER_it_34, BER_it_35, BER_it_36, BER_it_37, BER_it_38, BER_it_39, BER_it_40, BER_it_41, BER_it_42, BER_it_43, BER_it_44, BER_it_45, BER_it_46, BER_it_47, BER_it_48, BER_it_49, 
1, 0.714571, 0.49002, 0.348303, 0.318164, 0.302395, 0.284232, 0.277046, 0.271856, 0.262475, 0.259281, 0.257884, 0.253293, 0.256287, 0.254691, 0.259281, 0.258483, 0.254291, 0.254691, 0.256287, 0.261078, 0.259481, 0.262275, 0.260679, 0.26008, 0.262675, 0.263074, 0.259681, 0.260679, 0.259281, 0.261677, 0.260679, 0.260279, 0.263273, 0.263473, 0.263473, 0.263273, 0.263872, 0.267066, 0.266068, 0.268463, 0.267465, 0.267665, 0.268663, 0.271457, 0.270259, 0.271257, 0.270259, 0.272655, 0.272056, 0.272056, 0.270259, 
1.25, 0.493455, 0.498037, 0.331021, 0.277225, 0.256152, 0.23678, 0.22199, 0.214136, 0.205236, 0.19699, 0.193194, 0.19123, 0.19411, 0.198037, 0.200131, 0.201309, 0.20301, 0.203534, 0.202356, 0.203403, 0.20301, 0.202618, 0.201832, 0.203927, 0.205628, 0.206414, 0.206283, 0.208246, 0.211257, 0.212958, 0.211649, 0.211518, 0.208639, 0.210733, 0.211257, 0.210733, 0.210995, 0.213089, 0.212173, 0.212827, 0.212173, 0.212958, 0.212958, 0.212173, 0.213089, 0.214136, 0.213089, 0.212435, 0.212958, 0.214005, 0.214921, 
1.5, 0.348559, 0.505481, 0.316444, 0.265847, 0.232888, 0.212228, 0.193254, 0.182431, 0.175896, 0.169431, 0.165987, 0.16662, 0.167463, 0.166409, 0.171117, 0.173226, 0.175685, 0.178496, 0.178707, 0.180042, 0.179058, 0.179199, 0.183204, 0.184961, 0.185242, 0.186226, 0.187913, 0.187351, 0.188405, 0.189951, 0.189318, 0.188686, 0.186015, 0.187351, 0.188194, 0.187632, 0.189108, 0.189318, 0.189459, 0.187983, 0.189178, 0.190935, 0.189529, 0.191005, 0.189881, 0.189599, 0.190935, 0.191708, 0.190302, 0.190654, 0.190513, 
1.75, 0.23606, 0.496639, 0.297968, 0.242522, 0.204221, 0.178478, 0.157139, 0.142835, 0.135722, 0.13111, 0.133689, 0.1389, 0.145258, 0.147968, 0.150808, 0.155732, 0.158051, 0.160709, 0.161803, 0.165268, 0.16592, 0.166545, 0.166363, 0.166649, 0.166832, 0.165972, 0.166988, 0.167587, 0.167718, 0.168161, 0.169072, 0.168551, 0.167796, 0.167509, 0.168473, 0.168525, 0.16803, 0.16803, 0.168161, 0.168239, 0.167978, 0.168864, 0.168838, 0.168968, 0.168265, 0.168838, 0.167952, 0.16876, 0.168317, 0.168369, 0.168291, 
2, 0.171415, 0.49886, 0.282736, 0.2182, 0.175248, 0.144051, 0.12305, 0.111498, 0.109252, 0.111118, 0.115968, 0.121829, 0.127317, 0.130423, 0.132431, 0.135538, 0.138421, 0.139696, 0.140754, 0.141731, 0.14184, 0.14184, 0.142233, 0.142593, 0.142877, 0.143074, 0.143441, 0.143393, 0.143271, 0.143291, 0.143468, 0.143305, 0.143223, 0.143244, 0.143135, 0.143264, 0.143156, 0.143156, 0.142972, 0.143115, 0.143176, 0.143196, 0.143427, 0.143441, 0.143352, 0.143386, 0.143461, 0.143508, 0.1434, 0.143535, 0.143508, 
2.25, 0.136456, 0.500078, 0.263119, 0.193354, 0.144373, 0.111481, 0.0921204, 0.0886093, 0.0941016, 0.101107, 0.108167, 0.112779, 0.116484, 0.118975, 0.120361, 0.121341, 0.122017, 0.122592, 0.122964, 0.123258, 0.123423, 0.123515, 0.123539, 0.123538, 0.123684, 0.123713, 0.123692, 0.123658, 0.123718, 0.123732, 0.12379, 0.123778, 0.123833, 0.123839, 0.123855, 0.123836, 0.123776, 0.123824, 0.123795, 0.12378, 0.123802, 0.123827, 0.123781, 0.123804, 0.123821, 0.123846, 0.123815, 0.123799, 0.123813, 0.123798, 0.123807, 
2.5, 0.116608, 0.499761, 0.243886, 0.168094, 0.116793, 0.0855027, 0.0741653, 0.0786079, 0.0875887, 0.0950442, 0.100051, 0.103168, 0.105117, 0.106275, 0.107001, 0.107486, 0.10784, 0.108056, 0.108218, 0.108312, 0.108396, 0.108469, 0.10853, 0.108554, 0.108591, 0.108612, 0.108629, 0.108654, 0.108672, 0.108672, 0.108688, 0.10871, 0.108713, 0.108718, 0.108724, 0.108731, 0.108741, 0.108751, 0.108759, 0.108768, 0.10877, 0.108774, 0.108773, 0.108777, 0.108778, 0.108778, 0.108784, 0.108777, 0.108788, 0.108788, 0.108788, 
2.75, 0.0994832, 0.50003, 0.225116, 0.14414, 0.0921051, 0.0661384, 0.0642239, 0.0731833, 0.0812286, 0.086356, 0.0893328, 0.0910416, 0.0920302, 0.0926018, 0.0929601, 0.0931972, 0.0933616, 0.0934737, 0.0935588, 0.0936229, 0.0936751, 0.0937064, 0.0937405, 0.093766, 0.0937881, 0.0938077, 0.0938205, 0.0938343, 0.0938466, 0.0938595, 0.0938689, 0.0938756, 0.0938829, 0.0938889, 0.0938963, 0.093901, 0.0939048, 0.0939114, 0.0939157, 0.0939195, 0.0939214, 0.0939244, 0.0939266, 0.0939279, 0.0939303, 0.0939331, 0.0939342, 0.0939365, 0.0939382, 0.0939399, 0.0939419, 
