Eb_over_N0, frame_error_rate, BER_it_0, BER_it_1, BER_it_2, BER_it_3, BER_it_4, BER_it_5, BER_it_6, BER_it_7, BER_it_8, BER_it_9, BER_it_10, BER_it_11, BER_it_12, BER_it_13, BER_it_14, BER_it_15, BER_it_16, BER_it_17, BER_it_18, BER_it_19, BER_it_20, BER_it_21, BER_it_22, BER_it_23, BER_it_24, BER_it_25, BER_it_26, BER_it_27, BER_it_28, BER_it_29, BER_it_30, BER_it_31, BER_it_32, BER_it_33, BER_it_34, BER_it_35, BER_it_36, BER_it_37, BER_it_38, BER_it_39, BER_it_40, BER_it_41, BER_it_42, BER_it_43, BER_it_44, BER_it_45, BER_it_46, BER_it_47, BER_it_48, BER_it_49, 
1, 0.798403, 0.106761, 0.0948638, 0.0885946, 0.0842739, 0.0817195, 0.0795492, 0.0779196, 0.0766958, 0.0757275, 0.0747077, 0.0739335, 0.0732701, 0.0726266, 0.0720325, 0.0716424, 0.0712286, 0.0709078, 0.0706642, 0.0705137, 0.0703474, 0.0700603, 0.0698147, 0.0696979, 0.0694365, 0.069189, 0.069094, 0.0687989, 0.0685553, 0.0683712, 0.0683257, 0.0681098, 0.0680346, 0.067995, 0.0680009, 0.0680187, 0.0678801, 0.0679118, 0.067791, 0.0677138, 0.0676861, 0.0675613, 0.0674821, 0.0674801, 0.0674069, 0.0673455, 0.0674583, 0.0674801, 0.0676088, 0.067587, 0.0675474, 
1.25, 0.52356, 0.0981403, 0.0848487, 0.0770226, 0.0719233, 0.0676915, 0.0642439, 0.0614015, 0.0586499, 0.0564411, 0.0546414, 0.0528365, 0.0513445, 0.0501109, 0.0489981, 0.0481307, 0.047271, 0.0464725, 0.0457959, 0.0449532, 0.0443676, 0.0439118, 0.043456, 0.0432755, 0.0430093, 0.0427068, 0.0423666, 0.0421004, 0.0418303, 0.0415836, 0.0413368, 0.0413342, 0.0411797, 0.0410823, 0.0409473, 0.0408071, 0.0405928, 0.0405383, 0.0404811, 0.0403669, 0.0401734, 0.0400799, 0.039989, 0.0399539, 0.0398371, 0.0396864, 0.0396825, 0.0397864, 0.039828, 0.0397436, 0.0397254, 
1.5, 0.281096, 0.0891512, 0.074379, 0.0649289, 0.0581685, 0.0524811, 0.0477641, 0.0438146, 0.0403532, 0.0371302, 0.0344015, 0.0321678, 0.030503, 0.0290285, 0.0279088, 0.0268708, 0.0260746, 0.0254011, 0.0248037, 0.0242466, 0.0237984, 0.0233619, 0.0230029, 0.0226989, 0.0225191, 0.0222597, 0.0220276, 0.0218895, 0.0217083, 0.0216197, 0.0214238, 0.0212307, 0.0210216, 0.0208703, 0.0207908, 0.0206667, 0.0205273, 0.0204513, 0.0203, 0.0201759, 0.0200741, 0.0200177, 0.0199695, 0.0199124, 0.0199159, 0.0198301, 0.019828, 0.0196802, 0.0196405, 0.0195031, 0.0195338, 
1.75, 0.104221, 0.080725, 0.0643102, 0.0534704, 0.0451469, 0.0383162, 0.0324114, 0.0274973, 0.0235562, 0.020306, 0.0177522, 0.0158213, 0.0143513, 0.0132119, 0.0123284, 0.0116558, 0.0110717, 0.01061, 0.0102386, 0.00986661, 0.00953006, 0.00919869, 0.00889497, 0.00863623, 0.00840824, 0.0082423, 0.00805929, 0.00792307, 0.00776203, 0.00771008, 0.00762891, 0.0075798, 0.00747641, 0.00738645, 0.00731434, 0.00724816, 0.00717139, 0.00713857, 0.0070649, 0.00705301, 0.00709049, 0.00709824, 0.0070344, 0.00689714, 0.00686354, 0.00676661, 0.00671362, 0.00666735, 0.00665391, 0.00663452, 0.00663194, 
2, 0.0271334, 0.0724362, 0.0546722, 0.0426079, 0.0332643, 0.0256056, 0.019415, 0.014692, 0.0112361, 0.00881868, 0.00716241, 0.00599525, 0.0051908, 0.00459201, 0.00416745, 0.00383582, 0.00357471, 0.00333178, 0.0031348, 0.00296038, 0.00282942, 0.00271852, 0.00262612, 0.00253857, 0.00248675, 0.00240243, 0.00235136, 0.00229638, 0.00224146, 0.0022093, 0.00215768, 0.00211145, 0.00206158, 0.00201266, 0.00197632, 0.00195041, 0.00192423, 0.00189052, 0.00186003, 0.00182901, 0.00181057, 0.00179597, 0.00177558, 0.00175963, 0.00174705, 0.00172228, 0.0017023, 0.0017025, 0.00168843, 0.00166865, 0.00165034, 
2.25, 0.00504458, 0.064281, 0.0454044, 0.0325154, 0.0227306, 0.0152272, 0.00987337, 0.00638661, 0.00425859, 0.00298043, 0.00220799, 0.00173033, 0.00142318, 0.00121688, 0.0010646, 0.000964426, 0.00087796, 0.000806983, 0.000753084, 0.00070494, 0.000656396, 0.000609103, 0.000569742, 0.000534748, 0.000506498, 0.000481537, 0.000456865, 0.000436284, 0.000416328, 0.000403216, 0.000393157, 0.000385775, 0.000376054, 0.0003712, 0.000364406, 0.000355698, 0.000348054, 0.000342098, 0.000335355, 0.000332627, 0.000325208, 0.000319015, 0.000312847, 0.00030793, 0.000301023, 0.000298809, 0.000293829, 0.000290276, 0.000286185, 0.000284383, 0.000278028, 
2.5, 0.000700707, 0.0564725, 0.0368444, 0.023687, 0.014265, 0.00788781, 0.00413722, 0.00219179, 0.001234, 0.000760531, 0.000512489, 0.000376792, 0.00029682, 0.000246358, 0.000214385, 0.000191608, 0.000173173, 0.000156632, 0.000140291, 0.000125279, 0.000113615, 0.000102875, 9.43886e-05, 8.69714e-05, 8.03641e-05, 7.41912e-05, 6.97596e-05, 6.58946e-05, 6.32044e-05, 6.1225e-05, 5.8851e-05, 5.64736e-05, 5.45811e-05, 5.38773e-05, 5.28589e-05, 5.11714e-05, 4.9901e-05, 4.85785e-05, 4.65574e-05, 4.46596e-05, 4.29878e-05, 4.13038e-05, 4.03445e-05, 3.93818e-05, 3.83373e-05, 3.74353e-05, 3.65699e-05, 3.63092e-05, 3.55202e-05, 3.53794e-05, 3.51309e-05, 
2.75, 8.27143e-05, 0.0491175, 0.0291803, 0.0163853, 0.00812733, 0.00351269, 0.00142194, 0.000598203, 0.000279996, 0.000150951, 9.36194e-05, 6.56984e-05, 5.08943e-05, 4.23626e-05, 3.68255e-05, 3.3081e-05, 2.98198e-05, 2.6716e-05, 2.38228e-05, 2.09787e-05, 1.82817e-05, 1.59098e-05, 1.40216e-05, 1.25083e-05, 1.12946e-05, 1.02611e-05, 9.4424e-06, 8.69731e-06, 8.11552e-06, 7.68738e-06, 7.26212e-06, 6.95481e-06, 6.81285e-06, 6.67643e-06, 6.52791e-06, 6.40359e-06, 6.1328e-06, 5.94755e-06, 5.78241e-06, 5.47346e-06, 5.16841e-06, 4.92429e-06, 4.73125e-06, 4.46231e-06, 4.25675e-06, 4.08156e-06, 3.96237e-06, 3.79312e-06, 3.69691e-06, 3.67496e-06, 3.64296e-06, 
