Eb_over_N0, frame_error_rate, BER_it_0, BER_it_1, BER_it_2, BER_it_3, BER_it_4, BER_it_5, BER_it_6, BER_it_7, BER_it_8, BER_it_9, BER_it_10, BER_it_11, BER_it_12, BER_it_13, BER_it_14, BER_it_15, BER_it_16, BER_it_17, BER_it_18, BER_it_19, BER_it_20, BER_it_21, BER_it_22, BER_it_23, BER_it_24, BER_it_25, BER_it_26, BER_it_27, BER_it_28, BER_it_29, BER_it_30, BER_it_31, BER_it_32, BER_it_33, BER_it_34, BER_it_35, BER_it_36, BER_it_37, BER_it_38, BER_it_39, BER_it_40, BER_it_41, BER_it_42, BER_it_43, BER_it_44, BER_it_45, BER_it_46, BER_it_47, BER_it_48, BER_it_49, BER_it_50, BER_it_51, BER_it_52, BER_it_53, BER_it_54, BER_it_55, BER_it_56, BER_it_57, BER_it_58, BER_it_59, BER_it_60, BER_it_61, BER_it_62, BER_it_63, BER_it_64, BER_it_65, BER_it_66, BER_it_67, BER_it_68, BER_it_69, BER_it_70, BER_it_71, BER_it_72, BER_it_73, BER_it_74, BER_it_75, BER_it_76, BER_it_77, BER_it_78, BER_it_79, BER_it_80, BER_it_81, BER_it_82, BER_it_83, BER_it_84, BER_it_85, BER_it_86, BER_it_87, BER_it_88, BER_it_89, BER_it_90, BER_it_91, BER_it_92, BER_it_93, BER_it_94, BER_it_95, BER_it_96, BER_it_97, BER_it_98, BER_it_99, BER_it_100, BER_it_101, BER_it_102, BER_it_103, BER_it_104, BER_it_105, BER_it_106, BER_it_107, BER_it_108, BER_it_109, BER_it_110, BER_it_111, BER_it_112, BER_it_113, BER_it_114, BER_it_115, BER_it_116, BER_it_117, BER_it_118, BER_it_119, BER_it_120, BER_it_121, BER_it_122, BER_it_123, BER_it_124, BER_it_125, BER_it_126, BER_it_127, BER_it_128, BER_it_129, BER_it_130, BER_it_131, BER_it_132, BER_it_133, BER_it_134, BER_it_135, BER_it_136, BER_it_137, BER_it_138, BER_it_139, BER_it_140, BER_it_141, BER_it_142, BER_it_143, BER_it_144, BER_it_145, BER_it_146, BER_it_147, BER_it_148, BER_it_149, BER_it_150, BER_it_151, BER_it_152, BER_it_153, BER_it_154, BER_it_155, BER_it_156, BER_it_157, BER_it_158, BER_it_159, BER_it_160, BER_it_161, BER_it_162, BER_it_163, BER_it_164, BER_it_165, BER_it_166, BER_it_167, BER_it_168, BER_it_169, BER_it_170, BER_it_171, BER_it_172, BER_it_173, BER_it_174, BER_it_175, BER_it_176, BER_it_177, BER_it_178, BER_it_179, BER_it_180, BER_it_181, BER_it_182, BER_it_183, BER_it_184, BER_it_185, BER_it_186, BER_it_187, BER_it_188, BER_it_189, BER_it_190, BER_it_191, BER_it_192, BER_it_193, BER_it_194, BER_it_195, BER_it_196, BER_it_197, BER_it_198, BER_it_199, 
0.5, 0.296569, 0.493791, 0.493791, 0.493791, 0.493791, 0.493791, 0.493791, 0.493791, 0.494036, 0.490931, 0.488235, 0.474101, 0.454248, 0.425, 0.393464, 0.361601, 0.336683, 0.310376, 0.287827, 0.268464, 0.255392, 0.244771, 0.234069, 0.228023, 0.217075, 0.208415, 0.203268, 0.198121, 0.19518, 0.19232, 0.189461, 0.186438, 0.183987, 0.18268, 0.182026, 0.180964, 0.178676, 0.177369, 0.17598, 0.176389, 0.174673, 0.171732, 0.171078, 0.171487, 0.170343, 0.17018, 0.170343, 0.170098, 0.16969, 0.170752, 0.170098, 0.170016, 0.168137, 0.166013, 0.16585, 0.166503, 0.165931, 0.166095, 0.164788, 0.164624, 0.164216, 0.164461, 0.164052, 0.164706, 0.163889, 0.164461, 0.16348, 0.163644, 0.163317, 0.164052, 0.163154, 0.162173, 0.160703, 0.161275, 0.159559, 0.159886, 0.15915, 0.159232, 0.15915, 0.158905, 0.158007, 0.158333, 0.157516, 0.15817, 0.157761, 0.158333, 0.157843, 0.15866, 0.158088, 0.158252, 0.157843, 0.158333, 0.157516, 0.157435, 0.157271, 0.157353, 0.157353, 0.157353, 0.157271, 0.157353, 0.156863, 0.126471, 0.121895, 0.119853, 0.122631, 0.121487, 0.123121, 0.121732, 0.120915, 0.122876, 0.124428, 0.124183, 0.121732, 0.119935, 0.11969, 0.121977, 0.119853, 0.118627, 0.121487, 0.122386, 0.117974, 0.122467, 0.118954, 0.119281, 0.119608, 0.118056, 0.119036, 0.118382, 0.118873, 0.119118, 0.11781, 0.118954, 0.114297, 0.114706, 0.11732, 0.118382, 0.114134, 0.11585, 0.116258, 0.117484, 0.116993, 0.117647, 0.115768, 0.116993, 0.114706, 0.117157, 0.11781, 0.115033, 0.116176, 0.11634, 0.115931, 0.115114, 0.116667, 0.114461, 0.114461, 0.11585, 0.115768, 0.116095, 0.115768, 0.112745, 0.113971, 0.115359, 0.116912, 0.119935, 0.119281, 0.113889, 0.117974, 0.118627, 0.115768, 0.115931, 0.113644, 0.117239, 0.116258, 0.118546, 0.117239, 0.113399, 0.114706, 0.114379, 0.119036, 0.116912, 0.115196, 0.112908, 0.115033, 0.115278, 0.115196, 0.115768, 0.116912, 0.113072, 0.114461, 0.115196, 0.114216, 0.118219, 0.118464, 0.116258, 0.115441, 0.111683, 0.114052, 0.114706, 0.114297, 0.115523, 0.113725, 
0.75, 0.150373, 0.503025, 0.503025, 0.503025, 0.503025, 0.503025, 0.503025, 0.503025, 0.502148, 0.493205, 0.471664, 0.437498, 0.390735, 0.346456, 0.304662, 0.268683, 0.237147, 0.207307, 0.186614, 0.169136, 0.156364, 0.143095, 0.133479, 0.12477, 0.1191, 0.112348, 0.108227, 0.104662, 0.101651, 0.098261, 0.095689, 0.0935555, 0.0920064, 0.0907789, 0.0893468, 0.0882069, 0.0863072, 0.0852842, 0.0844074, 0.0839982, 0.0833845, 0.0829168, 0.0823323, 0.0807248, 0.080491, 0.0800234, 0.0795558, 0.0788543, 0.0781821, 0.0771884, 0.0769546, 0.0767207, 0.0764285, 0.0759316, 0.0759316, 0.075727, 0.0756101, 0.0752886, 0.0752009, 0.0745287, 0.0749379, 0.074821, 0.0749087, 0.0746456, 0.074178, 0.0733012, 0.0728043, 0.0724536, 0.0730089, 0.0730089, 0.0726874, 0.0723075, 0.0724244, 0.0725705, 0.0729212, 0.0723659, 0.0726582, 0.072249, 0.0720444, 0.0718398, 0.0718398, 0.0717522, 0.0716352, 0.0715476, 0.0709923, 0.0707584, 0.0703493, 0.0703785, 0.0701447, 0.069794, 0.0702616, 0.0700862, 0.0702324, 0.0698524, 0.0695309, 0.069151, 0.0695601, 0.0692386, 0.0695894, 0.0691217, 0.0692679, 0.0567587, 0.0570218, 0.0574894, 0.0574894, 0.0568756, 0.0562326, 0.055502, 0.0556481, 0.0553851, 0.0559696, 0.0552974, 0.056145, 0.0548005, 0.0555312, 0.0558819, 0.0569925, 0.0561157, 0.0548298, 0.0539529, 0.0555312, 0.0548005, 0.0560865, 0.0556189, 0.0552389, 0.0541283, 0.054479, 0.0546544, 0.0544206, 0.0541575, 0.0552974, 0.0534853, 0.0541283, 0.0539529, 0.0549467, 0.0540114, 0.0544206, 0.0536607, 0.0526962, 0.0527546, 0.0535145, 0.0546544, 0.0536899, 0.0531346, 0.0535145, 0.0543037, 0.0534561, 0.0528715, 0.0535145, 0.052667, 0.0531054, 0.0519655, 0.0538653, 0.05331, 0.0533684, 0.0533976, 0.0537484, 0.0540699, 0.0542452, 0.0523747, 0.0516148, 0.0526962, 0.0523747, 0.0537191, 0.0530469, 0.0529008, 0.0543037, 0.0540406, 0.0538945, 0.052667, 0.0539237, 0.0533684, 0.0525208, 0.0530761, 0.0530761, 0.0527254, 0.0536607, 0.0526085, 0.0531638, 0.0529592, 0.0529592, 0.0528715, 0.0533684, 0.0528423, 0.0528423, 0.0520532, 0.0537484, 0.0523747, 0.0533976, 0.0515271, 0.0526962, 0.0526962, 0.0531638, 0.0524039, 0.0530177, 0.0525208, 0.0528715, 0.0533684, 0.05331, 0.0520824, 0.0517902, 
1, 0.0829715, 0.501989, 0.501989, 0.501989, 0.501989, 0.501989, 0.501989, 0.501774, 0.495589, 0.466956, 0.414675, 0.352018, 0.28771, 0.234486, 0.190567, 0.158043, 0.133516, 0.115152, 0.100949, 0.0879777, 0.0796805, 0.072048, 0.0671062, 0.0632042, 0.0593557, 0.0567508, 0.0542638, 0.0526237, 0.0512408, 0.0496543, 0.0485823, 0.0474353, 0.0465027, 0.0450019, 0.044348, 0.0438656, 0.0435118, 0.04274, 0.0425256, 0.0419682, 0.0419038, 0.041325, 0.041475, 0.0411856, 0.0412714, 0.0408855, 0.0403923, 0.0401672, 0.0399957, 0.0399314, 0.0398242, 0.0397599, 0.0395455, 0.0391596, 0.0390952, 0.0384949, 0.0385057, 0.0383234, 0.0381626, 0.0379589, 0.0378839, 0.0376802, 0.0379589, 0.0376481, 0.037766, 0.0376695, 0.0375945, 0.0374337, 0.037037, 0.0367583, 0.0367262, 0.0365225, 0.036694, 0.0364689, 0.0364153, 0.0363295, 0.0364153, 0.0362116, 0.0362223, 0.0360294, 0.036158, 0.03589, 0.0359222, 0.0357721, 0.0357828, 0.0358043, 0.0359329, 0.0359222, 0.0357507, 0.0354505, 0.0355684, 0.0355041, 0.0357399, 0.0354612, 0.035547, 0.0353219, 0.0352361, 0.0350539, 0.035279, 0.0352897, 0.0354719, 0.0297904, 0.0298869, 0.0291687, 0.0290615, 0.0291151, 0.0293402, 0.0291044, 0.0289436, 0.028965, 0.0286756, 0.0286327, 0.0287828, 0.0285898, 0.0286541, 0.0282789, 0.0288471, 0.0288578, 0.0287077, 0.0277537, 0.0284612, 0.0279681, 0.0279895, 0.0278073, 0.0281503, 0.0278501, 0.0280431, 0.0281074, 0.0282789, 0.0277215, 0.0276572, 0.0276465, 0.0274428, 0.0276679, 0.0276893, 0.0279359, 0.0279145, 0.0275821, 0.0275393, 0.0276893, 0.0271641, 0.0272177, 0.027625, 0.0273141, 0.0273034, 0.0272177, 0.027282, 0.0272284, 0.0275714, 0.0278073, 0.0271533, 0.0273463, 0.0275071, 0.0270783, 0.0274428, 0.0280217, 0.0276357, 0.0272498, 0.0272391, 0.0271426, 0.0272391, 0.0267782, 0.027357, 0.0271641, 0.0271105, 0.0271533, 0.0272927, 0.0274213, 0.0272069, 0.0272713, 0.0273034, 0.0271212, 0.0274535, 0.0270676, 0.0268961, 0.026553, 0.0270461, 0.0270461, 0.027014, 0.0271962, 0.0268532, 0.0268103, 0.026939, 0.0267031, 0.0272713, 0.0271641, 0.027089, 0.0267996, 0.0268961, 0.0269497, 0.026939, 0.0262743, 0.0264673, 0.026478, 0.0266924, 0.0263279, 0.0267031, 0.0264566, 0.0266924, 0.0267567, 0.0265316, 
1.25, 0.0528248, 0.500476, 0.500476, 0.500476, 0.500476, 0.500476, 0.500442, 0.498222, 0.474214, 0.411544, 0.326319, 0.245167, 0.180835, 0.134077, 0.101629, 0.0792311, 0.0647064, 0.0541341, 0.0465622, 0.0414791, 0.0375879, 0.0343698, 0.0324095, 0.0307673, 0.0294336, 0.0284082, 0.027302, 0.0262692, 0.0256011, 0.025234, 0.0245121, 0.0240446, 0.0237216, 0.0233888, 0.0230094, 0.0227158, 0.0224906, 0.0223927, 0.0220868, 0.021962, 0.0217711, 0.0215655, 0.0214358, 0.0213575, 0.0212009, 0.0209194, 0.0207897, 0.0207237, 0.0205915, 0.0204153, 0.0203835, 0.0203541, 0.0201388, 0.0201241, 0.020036, 0.0200531, 0.0199087, 0.019828, 0.0196934, 0.0196591, 0.0195734, 0.0195906, 0.019478, 0.0194658, 0.0194315, 0.0194462, 0.0194242, 0.0193287, 0.019314, 0.0191868, 0.0192382, 0.0192602, 0.0192333, 0.0192112, 0.0191182, 0.0189959, 0.0188955, 0.0188221, 0.018849, 0.0188368, 0.0187903, 0.0186949, 0.0186068, 0.01857, 0.018526, 0.0185333, 0.0184844, 0.0184648, 0.0183106, 0.0183057, 0.0183718, 0.0182641, 0.0183131, 0.0183351, 0.0182397, 0.018225, 0.018176, 0.0181956, 0.0181932, 0.0182127, 0.0181883, 0.0163283, 0.0162353, 0.0160591, 0.0160567, 0.0160542, 0.0159735, 0.0159343, 0.0159588, 0.0159686, 0.0161179, 0.0159514, 0.0158193, 0.0158903, 0.0159319, 0.0159539, 0.0159343, 0.0159049, 0.0159808, 0.0158144, 0.0157483, 0.0158731, 0.0158952, 0.0158511, 0.0157067, 0.0157116, 0.0156309, 0.0158046, 0.0157165, 0.015878, 0.0157679, 0.0157557, 0.0157899, 0.0157679, 0.0157018, 0.0157557, 0.0158193, 0.0155525, 0.0155379, 0.0156651, 0.0156088, 0.0156382, 0.01567, 0.0156039, 0.0157092, 0.0157973, 0.015692, 0.015719, 0.0158095, 0.0156994, 0.0156651, 0.0157459, 0.0156676, 0.0155917, 0.0156455, 0.015626, 0.015599, 0.0156186, 0.0156015, 0.0156333, 0.0156137, 0.0155746, 0.0155795, 0.0156725, 0.015692, 0.0155281, 0.015533, 0.0155281, 0.0155892, 0.015626, 0.0155917, 0.0155941, 0.0155158, 0.0155134, 0.0154767, 0.0155305, 0.0154302, 0.0155011, 0.0154375, 0.0154718, 0.0154546, 0.0154644, 0.0154449, 0.0153984, 0.0154816, 0.0154595, 0.0155844, 0.015506, 0.0154302, 0.015484, 0.0154693, 0.0154473, 0.0154791, 0.0153249, 0.0153959, 0.0153959, 0.0154669, 0.015577, 0.0154546, 0.0155158, 0.015506, 
