Eb_over_N0, frame_error_rate, BER_it_0, BER_it_1, BER_it_2, BER_it_3, BER_it_4, BER_it_5, BER_it_6, BER_it_7, BER_it_8, BER_it_9, BER_it_10, BER_it_11, BER_it_12, BER_it_13, BER_it_14, BER_it_15, BER_it_16, BER_it_17, BER_it_18, BER_it_19, BER_it_20, BER_it_21, BER_it_22, BER_it_23, BER_it_24, BER_it_25, BER_it_26, BER_it_27, BER_it_28, BER_it_29, BER_it_30, BER_it_31, BER_it_32, BER_it_33, BER_it_34, BER_it_35, BER_it_36, BER_it_37, BER_it_38, BER_it_39, BER_it_40, BER_it_41, BER_it_42, BER_it_43, BER_it_44, BER_it_45, BER_it_46, BER_it_47, BER_it_48, BER_it_49, BER_it_50, BER_it_51, BER_it_52, BER_it_53, BER_it_54, BER_it_55, BER_it_56, BER_it_57, BER_it_58, BER_it_59, BER_it_60, BER_it_61, BER_it_62, BER_it_63, BER_it_64, BER_it_65, BER_it_66, BER_it_67, BER_it_68, BER_it_69, BER_it_70, BER_it_71, BER_it_72, BER_it_73, BER_it_74, BER_it_75, BER_it_76, BER_it_77, BER_it_78, BER_it_79, BER_it_80, BER_it_81, BER_it_82, BER_it_83, BER_it_84, BER_it_85, BER_it_86, BER_it_87, BER_it_88, BER_it_89, BER_it_90, BER_it_91, BER_it_92, BER_it_93, BER_it_94, BER_it_95, BER_it_96, BER_it_97, BER_it_98, BER_it_99, BER_it_100, BER_it_101, BER_it_102, BER_it_103, BER_it_104, BER_it_105, BER_it_106, BER_it_107, BER_it_108, BER_it_109, BER_it_110, BER_it_111, BER_it_112, BER_it_113, BER_it_114, BER_it_115, BER_it_116, BER_it_117, BER_it_118, BER_it_119, BER_it_120, BER_it_121, BER_it_122, BER_it_123, BER_it_124, BER_it_125, BER_it_126, BER_it_127, BER_it_128, BER_it_129, BER_it_130, BER_it_131, BER_it_132, BER_it_133, BER_it_134, BER_it_135, BER_it_136, BER_it_137, BER_it_138, BER_it_139, BER_it_140, BER_it_141, BER_it_142, BER_it_143, BER_it_144, BER_it_145, BER_it_146, BER_it_147, BER_it_148, BER_it_149, BER_it_150, BER_it_151, BER_it_152, BER_it_153, BER_it_154, BER_it_155, BER_it_156, BER_it_157, BER_it_158, BER_it_159, BER_it_160, BER_it_161, BER_it_162, BER_it_163, BER_it_164, BER_it_165, BER_it_166, BER_it_167, BER_it_168, BER_it_169, BER_it_170, BER_it_171, BER_it_172, BER_it_173, BER_it_174, BER_it_175, BER_it_176, BER_it_177, BER_it_178, BER_it_179, BER_it_180, BER_it_181, BER_it_182, BER_it_183, BER_it_184, BER_it_185, BER_it_186, BER_it_187, BER_it_188, BER_it_189, BER_it_190, BER_it_191, BER_it_192, BER_it_193, BER_it_194, BER_it_195, BER_it_196, BER_it_197, BER_it_198, BER_it_199, 
1, 0.806754, 0.507817, 0.507817, 0.507817, 0.507817, 0.507817, 0.507817, 0.507817, 0.507067, 0.504816, 0.50344, 0.503315, 0.501689, 0.498562, 0.49581, 0.49556, 0.491557, 0.487054, 0.482927, 0.479925, 0.473796, 0.470669, 0.467167, 0.464165, 0.458537, 0.457911, 0.454534, 0.452533, 0.451407, 0.44778, 0.447154, 0.446029, 0.445528, 0.441276, 0.438899, 0.437023, 0.436273, 0.435147, 0.435397, 0.433396, 0.434146, 0.43202, 0.432145, 0.430644, 0.43127, 0.430644, 0.430894, 0.430894, 0.43177, 0.430144, 0.430144, 0.429393, 0.429644, 0.428518, 0.427392, 0.425016, 0.426266, 0.425766, 0.424515, 0.423765, 0.424015, 0.423139, 0.423765, 0.422639, 0.423139, 0.422514, 0.422764, 0.422764, 0.42339, 0.423014, 0.422889, 0.421889, 0.422264, 0.421639, 0.422514, 0.422389, 0.421764, 0.422639, 0.422389, 0.422014, 0.422514, 0.421889, 0.422514, 0.421889, 0.422764, 0.422764, 0.422639, 0.422014, 0.422264, 0.422139, 0.422514, 0.422014, 0.422139, 0.421013, 0.422139, 0.421889, 0.421263, 0.420638, 0.420888, 0.420513, 0.420888, 0.281426, 0.27955, 0.275547, 0.275797, 0.274672, 0.275672, 0.274171, 0.272921, 0.270794, 0.27217, 0.27167, 0.27217, 0.273296, 0.275297, 0.275172, 0.275547, 0.274296, 0.275047, 0.273171, 0.274422, 0.273171, 0.273546, 0.273171, 0.273796, 0.273421, 0.274171, 0.273671, 0.273921, 0.27192, 0.272545, 0.272545, 0.273421, 0.27267, 0.275047, 0.274672, 0.274422, 0.27242, 0.273046, 0.272795, 0.273546, 0.274171, 0.274922, 0.273421, 0.274672, 0.273421, 0.274046, 0.273421, 0.27242, 0.272045, 0.273421, 0.271545, 0.272545, 0.27192, 0.27242, 0.27192, 0.27242, 0.271795, 0.272921, 0.27142, 0.273046, 0.27167, 0.273296, 0.273171, 0.273546, 0.273296, 0.273671, 0.271169, 0.271545, 0.269168, 0.269919, 0.270794, 0.27142, 0.271295, 0.272795, 0.271545, 0.271795, 0.272045, 0.27242, 0.272045, 0.273921, 0.27267, 0.274672, 0.272545, 0.272545, 0.27242, 0.272921, 0.272545, 0.273171, 0.27242, 0.273296, 0.273171, 0.273421, 0.271795, 0.273546, 0.272921, 0.274422, 0.272921, 0.273046, 0.27242, 0.273046, 
1.25, 0.646192, 0.491646, 0.491646, 0.491646, 0.491646, 0.491646, 0.491646, 0.491482, 0.489599, 0.486323, 0.480753, 0.471826, 0.462572, 0.450696, 0.436446, 0.427027, 0.419001, 0.411138, 0.406962, 0.399017, 0.390745, 0.385422, 0.378051, 0.372072, 0.36724, 0.36421, 0.361425, 0.358395, 0.354464, 0.351024, 0.349386, 0.347093, 0.345455, 0.344799, 0.344144, 0.341851, 0.339803, 0.338575, 0.338247, 0.338411, 0.337838, 0.337428, 0.336527, 0.337183, 0.336609, 0.335872, 0.334726, 0.332678, 0.332105, 0.331368, 0.33104, 0.330713, 0.330467, 0.329975, 0.329975, 0.330303, 0.329402, 0.328911, 0.328174, 0.327846, 0.32801, 0.328419, 0.326781, 0.327928, 0.32588, 0.326044, 0.32588, 0.32629, 0.326208, 0.325307, 0.325143, 0.325471, 0.325143, 0.324652, 0.324652, 0.32498, 0.32498, 0.324734, 0.324488, 0.325143, 0.32498, 0.324242, 0.323915, 0.323915, 0.324488, 0.324406, 0.324161, 0.323751, 0.323423, 0.323915, 0.323423, 0.323505, 0.322441, 0.322359, 0.322523, 0.322768, 0.321785, 0.322441, 0.322195, 0.322359, 0.321949, 0.228501, 0.224079, 0.221704, 0.221294, 0.218919, 0.218182, 0.2181, 0.2181, 0.217527, 0.217363, 0.217936, 0.217609, 0.218428, 0.218591, 0.218837, 0.219247, 0.218837, 0.219247, 0.220147, 0.21941, 0.219165, 0.218837, 0.220066, 0.218591, 0.218264, 0.218428, 0.217772, 0.2181, 0.219328, 0.218919, 0.219083, 0.218428, 0.218346, 0.219328, 0.218755, 0.2181, 0.2181, 0.217035, 0.218673, 0.216871, 0.218428, 0.216052, 0.217199, 0.217117, 0.219001, 0.218264, 0.216953, 0.217936, 0.21769, 0.217363, 0.217527, 0.217199, 0.218509, 0.217936, 0.21769, 0.217527, 0.217281, 0.217363, 0.216953, 0.217199, 0.218182, 0.217117, 0.219247, 0.218755, 0.217854, 0.217363, 0.218673, 0.219165, 0.219492, 0.217609, 0.218919, 0.219083, 0.218018, 0.217527, 0.219328, 0.216462, 0.217281, 0.217936, 0.218018, 0.217527, 0.217936, 0.217199, 0.216871, 0.216462, 0.217445, 0.216953, 0.216626, 0.215807, 0.217936, 0.216052, 0.218264, 0.21679, 0.217199, 0.216462, 0.21679, 0.215725, 0.217936, 0.215807, 0.217445, 0.216871, 
1.5, 0.471467, 0.500693, 0.500693, 0.500693, 0.500693, 0.500551, 0.500373, 0.497707, 0.490418, 0.476444, 0.457209, 0.438613, 0.414649, 0.392249, 0.373689, 0.3584, 0.342009, 0.326471, 0.31264, 0.303431, 0.296284, 0.287076, 0.280747, 0.272924, 0.266667, 0.26272, 0.25856, 0.254898, 0.252587, 0.249316, 0.247289, 0.244551, 0.242631, 0.240178, 0.237938, 0.235413, 0.233636, 0.231751, 0.230151, 0.229262, 0.22944, 0.228267, 0.226702, 0.225956, 0.22496, 0.224249, 0.22304, 0.222791, 0.222364, 0.222222, 0.22144, 0.220836, 0.220124, 0.21888, 0.217991, 0.218347, 0.218702, 0.21824, 0.2176, 0.21664, 0.217351, 0.216213, 0.216569, 0.215467, 0.216, 0.214471, 0.21376, 0.213796, 0.213867, 0.213653, 0.213511, 0.213013, 0.213689, 0.213084, 0.213191, 0.212124, 0.212373, 0.21216, 0.212373, 0.212267, 0.212089, 0.211947, 0.212089, 0.211947, 0.212089, 0.211769, 0.212089, 0.21088, 0.210773, 0.211129, 0.211769, 0.210773, 0.2112, 0.210062, 0.211058, 0.210631, 0.211058, 0.210844, 0.210987, 0.210276, 0.211342, 0.163947, 0.162596, 0.161564, 0.161209, 0.160284, 0.160391, 0.16032, 0.160569, 0.159716, 0.159111, 0.157938, 0.159858, 0.158471, 0.160462, 0.159431, 0.159644, 0.158898, 0.15872, 0.158933, 0.159431, 0.159289, 0.159502, 0.159396, 0.158471, 0.158578, 0.158684, 0.159004, 0.158542, 0.1584, 0.1584, 0.158791, 0.159644, 0.158364, 0.158542, 0.158542, 0.158542, 0.158649, 0.157547, 0.158009, 0.158009, 0.158507, 0.157867, 0.157867, 0.158044, 0.157831, 0.158684, 0.159253, 0.158969, 0.1584, 0.158756, 0.157511, 0.158009, 0.156978, 0.158684, 0.158969, 0.159253, 0.159289, 0.157796, 0.158151, 0.157902, 0.15808, 0.15776, 0.158471, 0.158151, 0.158969, 0.158009, 0.157582, 0.15744, 0.157156, 0.157618, 0.157476, 0.158969, 0.158791, 0.158756, 0.159253, 0.15712, 0.158222, 0.157227, 0.157724, 0.157049, 0.157476, 0.157547, 0.157084, 0.157084, 0.1568, 0.157476, 0.156658, 0.157511, 0.156871, 0.157653, 0.15648, 0.157262, 0.156658, 0.157156, 0.156978, 0.157084, 0.156729, 0.156907, 0.157298, 0.157689, 
1.75, 0.354345, 0.499371, 0.499371, 0.499371, 0.499371, 0.499205, 0.49778, 0.487156, 0.460969, 0.42722, 0.389091, 0.350855, 0.314162, 0.286752, 0.263948, 0.244148, 0.228359, 0.215954, 0.205734, 0.196902, 0.191156, 0.184354, 0.179285, 0.173647, 0.169753, 0.167759, 0.164969, 0.162061, 0.159497, 0.158274, 0.156707, 0.155283, 0.154131, 0.152849, 0.152623, 0.151519, 0.150332, 0.149585, 0.149157, 0.148564, 0.147638, 0.146664, 0.14613, 0.145691, 0.145275, 0.145169, 0.144373, 0.143649, 0.143257, 0.143257, 0.14226, 0.142284, 0.141857, 0.142308, 0.141797, 0.1415, 0.141239, 0.141216, 0.140954, 0.140919, 0.140551, 0.140444, 0.140028, 0.139945, 0.139803, 0.139696, 0.139399, 0.139233, 0.139221, 0.138996, 0.139269, 0.138984, 0.139019, 0.139114, 0.138889, 0.138699, 0.138082, 0.138343, 0.137999, 0.138236, 0.138283, 0.138046, 0.137821, 0.137761, 0.137939, 0.137927, 0.137749, 0.137737, 0.137963, 0.137702, 0.1375, 0.137607, 0.137559, 0.137441, 0.137559, 0.137346, 0.137203, 0.137571, 0.137334, 0.13712, 0.137476, 0.120572, 0.119017, 0.118875, 0.118139, 0.118756, 0.11764, 0.118245, 0.11859, 0.118685, 0.118566, 0.119005, 0.118554, 0.117972, 0.117581, 0.117794, 0.117818, 0.118008, 0.117901, 0.118222, 0.117545, 0.117972, 0.118198, 0.118079, 0.11834, 0.118424, 0.118447, 0.118329, 0.118198, 0.118044, 0.118174, 0.118245, 0.117972, 0.118245, 0.118032, 0.11802, 0.118103, 0.117415, 0.118174, 0.118115, 0.117972, 0.118198, 0.11802, 0.117925, 0.117771, 0.117996, 0.118067, 0.118139, 0.118471, 0.118388, 0.11745, 0.117901, 0.117557, 0.11764, 0.117783, 0.117272, 0.118127, 0.118708, 0.118008, 0.117593, 0.118471, 0.11802, 0.118032, 0.118329, 0.117486, 0.117877, 0.117783, 0.118376, 0.117177, 0.118079, 0.117866, 0.117664, 0.11783, 0.117961, 0.117699, 0.1184, 0.117355, 0.118079, 0.117343, 0.117248, 0.117367, 0.117367, 0.118103, 0.11783, 0.118269, 0.117355, 0.118079, 0.118198, 0.117783, 0.117604, 0.117866, 0.117723, 0.117581, 0.117474, 0.118008, 0.117913, 0.116774, 0.117652, 0.117142, 0.11764, 0.116845, 
2, 0.287493, 0.499918, 0.499918, 0.499918, 0.499896, 0.49899, 0.4892, 0.456553, 0.40207, 0.342744, 0.290553, 0.249781, 0.21746, 0.19294, 0.174742, 0.160888, 0.150276, 0.142819, 0.136606, 0.131756, 0.128039, 0.125133, 0.122855, 0.120777, 0.118963, 0.117666, 0.116248, 0.115262, 0.114264, 0.113259, 0.112307, 0.111808, 0.111326, 0.110895, 0.110159, 0.109943, 0.10908, 0.108614, 0.108107, 0.1079, 0.107511, 0.10729, 0.106662, 0.106811, 0.106048, 0.106253, 0.105948, 0.105832, 0.105554, 0.105595, 0.105379, 0.105382, 0.105263, 0.105137, 0.104926, 0.105099, 0.104654, 0.104899, 0.104595, 0.104721, 0.104312, 0.104457, 0.104069, 0.104301, 0.103956, 0.104185, 0.103891, 0.103872, 0.103619, 0.103727, 0.10374, 0.103988, 0.103614, 0.103624, 0.103414, 0.103498, 0.103215, 0.103317, 0.103153, 0.103136, 0.102843, 0.103061, 0.103031, 0.103131, 0.102994, 0.102864, 0.102805, 0.103031, 0.102775, 0.102905, 0.102449, 0.102805, 0.102444, 0.102662, 0.102341, 0.102487, 0.102611, 0.102667, 0.102597, 0.102719, 0.102422, 0.0979931, 0.0975025, 0.0974971, 0.0972518, 0.0972679, 0.0972086, 0.0971197, 0.0970738, 0.097117, 0.0969903, 0.0972787, 0.0968366, 0.0969337, 0.0967638, 0.09709, 0.096842, 0.0968959, 0.0969849, 0.0971898, 0.0969822, 0.0971089, 0.096993, 0.0971412, 0.097028, 0.0970011, 0.0968043, 0.0970442, 0.0968932, 0.0969121, 0.0969337, 0.0970307, 0.0967504, 0.0966398, 0.0967234, 0.0970496, 0.0968932, 0.0969256, 0.0968798, 0.0967072, 0.0967962, 0.0969283, 0.0968528, 0.096842, 0.096904, 0.0968959, 0.0969498, 0.0969849, 0.0968636, 0.0968825, 0.096807, 0.096745, 0.0966048, 0.0969283, 0.0967719, 0.0969202, 0.0966857, 0.0968932, 0.0965778, 0.0968852, 0.0966641, 0.097028, 0.0966506, 0.0968744, 0.0967773, 0.0968636, 0.0967261, 0.0966884, 0.0968474, 0.0967585, 0.0964808, 0.0966237, 0.0965859, 0.0967396, 0.0964997, 0.0967692, 0.096346, 0.0969202, 0.0966291, 0.0967935, 0.0967369, 0.0967827, 0.096745, 0.096594, 0.0964377, 0.0965778, 0.0965671, 0.0967153, 0.0964781, 0.0965725, 0.0965347, 0.0968205, 0.0965859, 0.0968232, 0.0963784, 0.0966452, 0.0965886, 0.0966965, 0.0966587, 0.0968366, 0.096497, 
2.25, 0.24075, 0.499553, 0.499553, 0.499553, 0.499439, 0.494356, 0.461174, 0.389303, 0.308119, 0.241964, 0.194636, 0.162355, 0.140598, 0.12584, 0.115689, 0.108394, 0.103291, 0.0995433, 0.0967988, 0.0947639, 0.0931143, 0.0919191, 0.0908785, 0.090088, 0.0893605, 0.088844, 0.0881585, 0.0876796, 0.0874132, 0.086976, 0.0867135, 0.0865641, 0.0861994, 0.0860598, 0.0857641, 0.0855464, 0.0852903, 0.0853748, 0.0850687, 0.0849764, 0.0849074, 0.0847734, 0.0846544, 0.0845331, 0.0844043, 0.0843754, 0.0843797, 0.0842517, 0.0841748, 0.0841256, 0.0839555, 0.0838544, 0.0837113, 0.0837613, 0.0836558, 0.0836483, 0.0835052, 0.0834128, 0.0835559, 0.0834885, 0.0834192, 0.0833807, 0.0833339, 0.083307, 0.0832776, 0.0832578, 0.0832229, 0.0832142, 0.0831758, 0.0831484, 0.0831484, 0.0830869, 0.0830354, 0.0831008, 0.0830707, 0.0830556, 0.0829605, 0.0829442, 0.0829629, 0.0829066, 0.082863, 0.0828725, 0.0829153, 0.0828816, 0.0829189, 0.0828435, 0.0827417, 0.082765, 0.0827496, 0.0826762, 0.0827163, 0.0826711, 0.0827175, 0.0827278, 0.0827298, 0.0826671, 0.0826025, 0.0826636, 0.0825541, 0.0826667, 0.082597, 0.0818774, 0.0817355, 0.081724, 0.0816364, 0.0817212, 0.0816515, 0.081619, 0.0816186, 0.0816305, 0.0816542, 0.0816344, 0.0816491, 0.0816186, 0.0815333, 0.0816693, 0.081567, 0.0816419, 0.0815512, 0.0815718, 0.0815107, 0.08159, 0.0815135, 0.081525, 0.0815278, 0.0814683, 0.081456, 0.0815016, 0.0814465, 0.0814802, 0.0814291, 0.0815484, 0.0814659, 0.0814291, 0.0814001, 0.0814017, 0.0814077, 0.0813613, 0.0815163, 0.0814199, 0.0813799, 0.0813577, 0.0813026, 0.0813902, 0.0813751, 0.0813966, 0.0813874, 0.0813843, 0.0813438, 0.0813914, 0.0813724, 0.0814013, 0.0813169, 0.0814013, 0.0814715, 0.0814378, 0.0813815, 0.0813296, 0.0813581, 0.0813212, 0.0813549, 0.081364, 0.0812586, 0.0813775, 0.0812534, 0.0813395, 0.0813002, 0.0813319, 0.0813787, 0.0813724, 0.081328, 0.0813415, 0.0813153, 0.0812915, 0.0812649, 0.081259, 0.0811916, 0.0812511, 0.0812899, 0.0813216, 0.0813609, 0.0812863, 0.0812875, 0.0812324, 0.0812106, 0.0811734, 0.0812011, 0.0812776, 0.0812083, 0.0812542, 0.0812439, 0.0812645, 0.0813101, 0.0812598, 0.0812709, 0.0812451, 0.0812416, 0.0811936, 0.0812431, 0.0812772, 0.0812364, 
2.5, 0.205296, 0.499961, 0.499961, 0.49996, 0.499318, 0.48006, 0.403429, 0.297925, 0.213434, 0.160189, 0.1285, 0.109424, 0.09766, 0.0902212, 0.0854663, 0.0822662, 0.0799887, 0.0782942, 0.0771022, 0.0761985, 0.0755302, 0.0750283, 0.0745844, 0.0742266, 0.0739309, 0.0735937, 0.0733548, 0.0731096, 0.0729236, 0.0727621, 0.0725994, 0.0724978, 0.0724136, 0.0722683, 0.0721641, 0.0720805, 0.0719888, 0.0718747, 0.0718244, 0.071739, 0.0716975, 0.0715998, 0.0715934, 0.0714993, 0.0714551, 0.071371, 0.0713543, 0.0713227, 0.0712644, 0.0712065, 0.0711824, 0.0711314, 0.0711105, 0.071049, 0.0710373, 0.0710009, 0.0709941, 0.0709569, 0.0709461, 0.0709096, 0.0708867, 0.0708455, 0.0708467, 0.0707866, 0.070755, 0.0706952, 0.070713, 0.0707148, 0.0707102, 0.0706772, 0.0706821, 0.0706105, 0.0706043, 0.0705665, 0.070576, 0.0705588, 0.0705516, 0.0705179, 0.0705198, 0.0704727, 0.0705019, 0.0704345, 0.0704674, 0.070414, 0.0704417, 0.0704211, 0.0703845, 0.0703634, 0.0703533, 0.070348, 0.0703872, 0.0703535, 0.0703791, 0.0703176, 0.0703356, 0.0702813, 0.0703046, 0.0702767, 0.070298, 0.0702564, 0.0702439, 0.070116, 0.0701353, 0.070078, 0.0701328, 0.0700909, 0.0701159, 0.0700695, 0.0701115, 0.0700608, 0.0701017, 0.0700547, 0.0700794, 0.0700309, 0.070043, 0.0700285, 0.0700326, 0.0700303, 0.0700197, 0.0699902, 0.0699878, 0.0699954, 0.0699805, 0.0699746, 0.0700194, 0.0699995, 0.0700074, 0.0699671, 0.0700074, 0.0699435, 0.0699591, 0.0699413, 0.0699677, 0.0699356, 0.0699579, 0.0698919, 0.069942, 0.0698892, 0.0699485, 0.0699083, 0.0699148, 0.0699107, 0.0699448, 0.0698881, 0.0698871, 0.0698662, 0.069894, 0.0698486, 0.0698872, 0.0698652, 0.0698537, 0.0698615, 0.0698791, 0.0698511, 0.0698462, 0.0698161, 0.0698432, 0.0698377, 0.0698472, 0.0698227, 0.0698409, 0.0698217, 0.069838, 0.069786, 0.0698113, 0.0697795, 0.0697961, 0.0697835, 0.0698035, 0.0697778, 0.0698192, 0.0697827, 0.0698061, 0.0697804, 0.0697754, 0.0697881, 0.0697873, 0.0697411, 0.0697875, 0.0697544, 0.0697809, 0.0697572, 0.0697656, 0.069758, 0.0697919, 0.0697544, 0.0697555, 0.0697397, 0.0697438, 0.0697319, 0.0697309, 0.0697253, 0.0697329, 0.0697297, 0.0697516, 0.0697303, 0.0697339, 0.0697018, 0.0696971, 0.0697036, 0.0697118, 
