SNR,Throught
-2, 0.340118
-1.75, 0.352373
-1.5, 0.365388
-1.25, 0.380469
-1, 0.39282
-0.75, 0.404252
-0.5, 0.416886
-0.25, 0.428651
0, 0.436692
0.25, 0.44156
0.5, 0.443498
0.75, 0.443912
1, 0.444444
1.25, 0.444444
1.5, 0.444444
1.75, 0.444444
2, 0.444444
2.25, 0.444444
2.5, 0.444385
