Extra_VNs,Payload_VNs
1,730
2,736
3,738
4,743
5,751
6,759
7,768
8,774
9,783
10,784
11,785
12,811
13,813
14,819
15,823
16,836
17,839
18,861
19,864
20,874
21,876
22,878
23,897
24,903
25,917
26,918
27,922
28,936
29,949
30,950
31,951
32,956
33,964
34,969
35,970
36,971
37,974
38,975
39,990
40,991
41,1014
42,1021
43,1024
44,1026
45,1038
46,1050
47,1062
48,1080
49,1089
50,1118
51,1120
52,1128
53,1139
54,1143
55,1147
56,1149
57,1159
58,1163
59,1169
60,1175
61,1182
62,1183
63,1189
