Extra_VNs,Payload_VNs
1,729
2,739
3,743
4,745
5,750
6,754
7,756
8,771
9,774
10,778
11,781
12,782
13,783
14,787
15,789
16,795
17,797
18,798
19,808
20,820
21,821
22,827
23,836
24,837
25,840
26,845
27,846
28,848
29,850
30,855
31,858
32,865
33,866
34,869
35,872
36,874
37,877
38,893
39,894
40,898
41,904
42,905
43,908
44,909
45,914
46,915
47,928
48,931
49,945
50,946
51,949
52,951
53,956
54,958
55,961
56,962
57,964
58,970
59,971
60,979
61,980
62,982
63,984
