Eb_over_N0, frame_error_rate, BER_it_0, BER_it_1, BER_it_2, BER_it_3, BER_it_4, BER_it_5, BER_it_6, BER_it_7, BER_it_8, BER_it_9, BER_it_10, BER_it_11, BER_it_12, BER_it_13, BER_it_14, BER_it_15, BER_it_16, BER_it_17, BER_it_18, BER_it_19, BER_it_20, BER_it_21, BER_it_22, BER_it_23, BER_it_24, BER_it_25, BER_it_26, BER_it_27, BER_it_28, BER_it_29, BER_it_30, BER_it_31, BER_it_32, BER_it_33, BER_it_34, BER_it_35, BER_it_36, BER_it_37, BER_it_38, BER_it_39, BER_it_40, BER_it_41, BER_it_42, BER_it_43, BER_it_44, BER_it_45, BER_it_46, BER_it_47, BER_it_48, BER_it_49, BER_it_50, BER_it_51, BER_it_52, BER_it_53, BER_it_54, BER_it_55, BER_it_56, BER_it_57, BER_it_58, BER_it_59, BER_it_60, BER_it_61, BER_it_62, BER_it_63, BER_it_64, BER_it_65, BER_it_66, BER_it_67, BER_it_68, BER_it_69, BER_it_70, BER_it_71, BER_it_72, BER_it_73, BER_it_74, BER_it_75, BER_it_76, BER_it_77, BER_it_78, BER_it_79, BER_it_80, BER_it_81, BER_it_82, BER_it_83, BER_it_84, BER_it_85, BER_it_86, BER_it_87, BER_it_88, BER_it_89, BER_it_90, BER_it_91, BER_it_92, BER_it_93, BER_it_94, BER_it_95, BER_it_96, BER_it_97, BER_it_98, BER_it_99, BER_it_100, BER_it_101, BER_it_102, BER_it_103, BER_it_104, BER_it_105, BER_it_106, BER_it_107, BER_it_108, BER_it_109, BER_it_110, BER_it_111, BER_it_112, BER_it_113, BER_it_114, BER_it_115, BER_it_116, BER_it_117, BER_it_118, BER_it_119, BER_it_120, BER_it_121, BER_it_122, BER_it_123, BER_it_124, BER_it_125, BER_it_126, BER_it_127, BER_it_128, BER_it_129, BER_it_130, BER_it_131, BER_it_132, BER_it_133, BER_it_134, BER_it_135, BER_it_136, BER_it_137, BER_it_138, BER_it_139, BER_it_140, BER_it_141, BER_it_142, BER_it_143, BER_it_144, BER_it_145, BER_it_146, BER_it_147, BER_it_148, BER_it_149, BER_it_150, BER_it_151, BER_it_152, BER_it_153, BER_it_154, BER_it_155, BER_it_156, BER_it_157, BER_it_158, BER_it_159, BER_it_160, BER_it_161, BER_it_162, BER_it_163, BER_it_164, BER_it_165, BER_it_166, BER_it_167, BER_it_168, BER_it_169, BER_it_170, BER_it_171, BER_it_172, BER_it_173, BER_it_174, BER_it_175, BER_it_176, BER_it_177, BER_it_178, BER_it_179, BER_it_180, BER_it_181, BER_it_182, BER_it_183, BER_it_184, BER_it_185, BER_it_186, BER_it_187, BER_it_188, BER_it_189, BER_it_190, BER_it_191, BER_it_192, BER_it_193, BER_it_194, BER_it_195, BER_it_196, BER_it_197, BER_it_198, BER_it_199, 
1, 0.92, 0.431806, 0.281019, 0.263102, 0.248241, 0.24206, 0.239653, 0.237639, 0.234167, 0.231667, 0.230903, 0.230139, 0.228819, 0.227801, 0.226713, 0.225671, 0.224676, 0.224074, 0.223426, 0.223056, 0.22125, 0.221227, 0.221134, 0.220856, 0.220625, 0.220718, 0.22037, 0.220231, 0.21956, 0.219375, 0.218796, 0.218634, 0.218333, 0.218287, 0.217801, 0.21787, 0.217917, 0.217338, 0.217222, 0.217269, 0.21713, 0.21713, 0.217176, 0.21706, 0.217014, 0.217176, 0.21706, 0.21713, 0.216759, 0.216481, 0.216157, 0.216458, 0.216296, 0.216458, 0.215856, 0.216111, 0.216042, 0.216065, 0.215648, 0.215903, 0.216181, 0.216134, 0.216111, 0.216042, 0.215741, 0.215833, 0.215926, 0.216042, 0.216019, 0.216481, 0.216574, 0.216782, 0.216713, 0.216736, 0.216458, 0.216181, 0.216366, 0.216273, 0.216157, 0.216296, 0.216366, 0.216435, 0.216273, 0.216412, 0.216296, 0.216204, 0.216319, 0.216528, 0.216366, 0.216435, 0.216134, 0.216111, 0.215903, 0.216435, 0.216319, 0.216458, 0.215926, 0.21625, 0.216019, 0.216319, 0.216389, 0.216412, 0.215995, 0.216343, 0.216181, 0.216366, 0.216435, 0.216273, 0.215995, 0.216204, 0.21588, 0.215972, 0.216042, 0.216088, 0.216065, 0.215926, 0.215926, 0.216296, 0.216273, 0.216713, 0.216528, 0.216667, 0.216296, 0.216366, 0.215995, 0.215995, 0.21588, 0.216319, 0.216435, 0.216088, 0.216088, 0.216389, 0.216366, 0.216296, 0.216088, 0.216088, 0.216065, 0.216134, 0.216273, 0.216319, 0.216088, 0.216157, 0.215671, 0.215532, 0.215833, 0.215972, 0.215995, 0.215972, 0.21581, 0.216389, 0.216134, 0.216227, 0.215903, 0.216019, 0.216088, 0.216412, 0.216551, 0.216829, 0.216528, 0.216551, 0.216551, 0.216574, 0.216389, 0.216111, 0.215949, 0.215741, 0.21537, 0.215579, 0.215394, 0.215995, 0.215694, 0.21581, 0.216065, 0.216134, 0.216042, 0.21625, 0.215995, 0.216065, 0.215833, 0.215972, 0.216111, 0.216435, 0.216343, 0.216296, 0.216111, 0.21625, 0.216458, 0.216065, 0.215787, 0.216065, 0.215926, 0.215787, 0.216088, 0.216227, 0.216458, 0.216042, 0.215764, 0.215926, 0.215741, 0.216088, 0.216042, 
1.25, 0.754967, 0.422789, 0.265366, 0.242826, 0.227235, 0.218647, 0.212093, 0.20547, 0.201452, 0.197796, 0.194709, 0.19157, 0.189173, 0.185017, 0.182516, 0.179532, 0.177377, 0.175755, 0.174393, 0.172375, 0.171099, 0.170237, 0.168805, 0.167891, 0.167753, 0.165873, 0.164494, 0.163787, 0.1627, 0.161493, 0.161424, 0.160717, 0.160268, 0.159992, 0.16013, 0.158992, 0.158595, 0.158458, 0.157716, 0.156785, 0.157095, 0.156336, 0.155888, 0.155819, 0.156009, 0.156147, 0.156319, 0.156216, 0.15644, 0.156336, 0.156129, 0.156043, 0.155698, 0.155577, 0.155508, 0.155267, 0.155526, 0.155957, 0.155508, 0.154836, 0.15487, 0.154853, 0.154612, 0.15475, 0.155008, 0.154922, 0.155043, 0.155457, 0.156026, 0.155646, 0.155336, 0.155474, 0.154974, 0.154922, 0.155198, 0.154646, 0.154922, 0.154629, 0.154853, 0.155336, 0.154801, 0.154353, 0.154267, 0.154732, 0.154577, 0.154939, 0.154939, 0.154767, 0.154957, 0.155267, 0.154957, 0.154681, 0.154715, 0.154836, 0.15487, 0.154922, 0.154836, 0.15506, 0.155026, 0.155026, 0.155181, 0.155267, 0.155198, 0.155388, 0.155026, 0.155319, 0.155112, 0.155284, 0.155077, 0.154836, 0.155336, 0.154836, 0.155215, 0.154732, 0.155215, 0.15475, 0.154819, 0.155146, 0.154801, 0.155129, 0.154905, 0.154629, 0.154318, 0.154163, 0.154163, 0.153818, 0.154111, 0.154525, 0.154525, 0.154267, 0.154663, 0.155077, 0.155026, 0.155026, 0.154767, 0.154646, 0.154094, 0.154232, 0.153922, 0.15437, 0.154732, 0.155129, 0.155664, 0.155112, 0.155232, 0.155595, 0.155353, 0.155508, 0.154836, 0.155198, 0.154974, 0.154957, 0.154991, 0.15525, 0.155457, 0.155922, 0.15525, 0.155215, 0.155146, 0.155008, 0.154784, 0.154456, 0.15437, 0.154439, 0.154767, 0.154991, 0.15437, 0.154767, 0.154405, 0.154836, 0.154232, 0.154577, 0.154888, 0.155232, 0.154646, 0.154767, 0.154784, 0.15487, 0.15475, 0.154698, 0.15475, 0.154439, 0.154456, 0.154612, 0.154525, 0.154336, 0.154629, 0.155301, 0.155267, 0.155077, 0.15487, 0.154543, 0.154163, 0.154491, 0.154198, 0.15456, 0.154732, 0.154801, 0.15487, 0.155198, 0.154732, 
1.5, 0.51912, 0.420292, 0.250309, 0.226906, 0.208313, 0.194083, 0.183746, 0.176137, 0.169973, 0.164157, 0.158401, 0.151659, 0.147038, 0.141591, 0.137498, 0.134072, 0.130617, 0.127569, 0.124771, 0.122331, 0.120011, 0.118119, 0.116236, 0.113478, 0.112402, 0.110799, 0.109654, 0.108708, 0.106885, 0.106855, 0.105631, 0.105123, 0.104216, 0.103649, 0.103081, 0.102314, 0.101966, 0.101856, 0.101408, 0.101279, 0.101408, 0.10091, 0.100482, 0.100123, 0.0998247, 0.0998347, 0.0993069, 0.0991575, 0.0992471, 0.0987691, 0.0990081, 0.0983409, 0.0981517, 0.0977235, 0.0980521, 0.097833, 0.0979924, 0.0981716, 0.0976737, 0.0974944, 0.0977633, 0.0978629, 0.0973251, 0.0966977, 0.0969168, 0.0969965, 0.0963293, 0.0966977, 0.0965085, 0.0971757, 0.0968372, 0.0967276, 0.0962596, 0.0968172, 0.096389, 0.0967973, 0.0964388, 0.0966878, 0.0961301, 0.0964488, 0.0962894, 0.0963094, 0.0958214, 0.0955326, 0.0962197, 0.0964587, 0.0962795, 0.0965384, 0.0961799, 0.0956322, 0.095184, 0.0950745, 0.0948853, 0.0957517, 0.0954928, 0.095443, 0.0953135, 0.0956123, 0.0955226, 0.0962297, 0.095682, 0.0956521, 0.0951342, 0.0949152, 0.0947658, 0.0952836, 0.0946562, 0.0951044, 0.094955, 0.0953434, 0.0950247, 0.0952936, 0.0956123, 0.0957417, 0.095184, 0.0953235, 0.0948554, 0.0954031, 0.0944869, 0.0947259, 0.0946961, 0.0950147, 0.0947459, 0.0953533, 0.0951243, 0.0958612, 0.0955824, 0.0949948, 0.0949351, 0.0955625, 0.0948554, 0.0949251, 0.0950546, 0.095194, 0.094706, 0.0950147, 0.0948454, 0.095443, 0.0948853, 0.0947459, 0.0943276, 0.0950944, 0.0946961, 0.0950645, 0.0950147, 0.0950147, 0.0949749, 0.094955, 0.0948156, 0.0950247, 0.0949749, 0.0950347, 0.0947957, 0.0946562, 0.0950147, 0.0948454, 0.0946064, 0.0944272, 0.0946761, 0.0945666, 0.0946861, 0.094716, 0.0948952, 0.094945, 0.0943276, 0.0943575, 0.0942977, 0.0946363, 0.0945566, 0.0947359, 0.0944471, 0.0946761, 0.0950347, 0.0949749, 0.0952338, 0.095443, 0.0948952, 0.0950844, 0.0950147, 0.0950944, 0.0945965, 0.0944869, 0.0947259, 0.0945766, 0.0946662, 0.094716, 0.0945766, 0.094716, 0.0939293, 0.0942678, 0.093999, 0.0943176, 0.0938695, 0.0942678, 0.0941981, 0.0946662, 0.0943276, 0.0943575, 0.0945367, 0.0943276, 0.0941782, 
1.75, 0.285661, 0.421747, 0.236339, 0.207229, 0.184836, 0.168296, 0.154601, 0.142021, 0.131227, 0.1202, 0.110931, 0.102576, 0.0958154, 0.0903932, 0.0856205, 0.0807622, 0.077067, 0.0739669, 0.0711196, 0.0691397, 0.0670432, 0.0650205, 0.0632624, 0.0615315, 0.0600806, 0.0589253, 0.057844, 0.0568443, 0.0564165, 0.0558719, 0.0551251, 0.0546233, 0.054176, 0.0541177, 0.0535147, 0.0529546, 0.0527679, 0.0526201, 0.0520289, 0.0515932, 0.0513754, 0.0512898, 0.0513132, 0.0511965, 0.050613, 0.0501618, 0.0505625, 0.0500179, 0.0497923, 0.0498506, 0.0495278, 0.0492088, 0.0490571, 0.0487926, 0.0486993, 0.0485204, 0.0486565, 0.0488276, 0.0488743, 0.0487032, 0.0485359, 0.0482597, 0.0483259, 0.0478785, 0.0478552, 0.047968, 0.0478435, 0.0477774, 0.0478591, 0.0478785, 0.0479408, 0.0475868, 0.0476607, 0.0475596, 0.047793, 0.0474585, 0.0475168, 0.0475868, 0.0476607, 0.0476918, 0.0473184, 0.0474585, 0.0473962, 0.0472173, 0.0474273, 0.0471589, 0.0471434, 0.0470111, 0.0470384, 0.0470461, 0.0470617, 0.046486, 0.0465949, 0.0467622, 0.0469839, 0.046805, 0.0472134, 0.0469684, 0.0467116, 0.0466533, 0.0462838, 0.0465288, 0.0465405, 0.0464005, 0.0463888, 0.0465872, 0.046416, 0.0467466, 0.046451, 0.0463421, 0.0465171, 0.0467272, 0.0466144, 0.0465405, 0.0465949, 0.0467855, 0.0466144, 0.0465872, 0.0465599, 0.0466727, 0.0463149, 0.0464238, 0.0462526, 0.0464549, 0.046416, 0.0465249, 0.046241, 0.0463227, 0.0464082, 0.0463654, 0.0463071, 0.0462332, 0.0463499, 0.0461593, 0.0466844, 0.0463149, 0.0460037, 0.0460698, 0.0458481, 0.0456497, 0.0457275, 0.0459531, 0.0458831, 0.0459337, 0.0460659, 0.0463616, 0.0466494, 0.0462993, 0.0464121, 0.0460076, 0.0459065, 0.0459687, 0.046027, 0.0460465, 0.0460776, 0.0460504, 0.046206, 0.0460426, 0.0462254, 0.0460698, 0.0464005, 0.0460037, 0.0460348, 0.0459765, 0.0460348, 0.0458364, 0.046062, 0.046062, 0.045817, 0.0458092, 0.0458364, 0.0458248, 0.0457548, 0.045782, 0.0455097, 0.045817, 0.045747, 0.0457587, 0.0457859, 0.0457587, 0.0456458, 0.0456458, 0.0457587, 0.0454864, 0.0455758, 0.0456264, 0.0456303, 0.0454825, 0.0457587, 0.045817, 0.0454553, 0.0454708, 0.0452685, 0.0452958, 0.0456186, 0.0455914, 0.045428, 0.0456536, 0.0453891, 0.0455292, 0.0454397, 
2, 0.148692, 0.420315, 0.219554, 0.186925, 0.159592, 0.138753, 0.120939, 0.105404, 0.0915674, 0.0795512, 0.0692966, 0.0611886, 0.0548321, 0.0498456, 0.0457775, 0.0425728, 0.0398015, 0.0376965, 0.0358314, 0.0341733, 0.0329947, 0.0316991, 0.0304182, 0.0296392, 0.0289604, 0.0282006, 0.0275883, 0.0270243, 0.0267396, 0.0262319, 0.0258019, 0.02531, 0.0250477, 0.0248969, 0.0247202, 0.0243994, 0.0241461, 0.0240425, 0.023805, 0.0236362, 0.0234122, 0.0233345, 0.0232445, 0.0231499, 0.0230137, 0.0227829, 0.022846, 0.0226738, 0.0225409, 0.0225893, 0.0224239, 0.0224261, 0.0223676, 0.0222212, 0.0221593, 0.0221526, 0.022022, 0.0219083, 0.0219443, 0.0219669, 0.0219151, 0.0218104, 0.0218408, 0.0216607, 0.0215402, 0.0215841, 0.0216719, 0.0215526, 0.0215098, 0.0214614, 0.0215211, 0.0214558, 0.0213781, 0.0213748, 0.0213399, 0.0214378, 0.0213219, 0.0213219, 0.0212408, 0.0212284, 0.0211598, 0.0210753, 0.0210337, 0.0208986, 0.0210821, 0.0213005, 0.0210844, 0.020983, 0.0209785, 0.0209459, 0.0209245, 0.020947, 0.0208041, 0.0207095, 0.0207264, 0.0207557, 0.0207534, 0.0207816, 0.0208007, 0.02083, 0.0208558, 0.0208007, 0.0208874, 0.0207894, 0.0206476, 0.0205857, 0.0206611, 0.0206746, 0.020732, 0.0206318, 0.0206622, 0.0208007, 0.0208671, 0.0208164, 0.0207185, 0.0207354, 0.0207568, 0.0205767, 0.020642, 0.0205215, 0.02049, 0.0205215, 0.0206442, 0.0206105, 0.0206082, 0.0205733, 0.020624, 0.0206454, 0.0206307, 0.0205564, 0.0205373, 0.0204979, 0.0204855, 0.0205373, 0.0206037, 0.020553, 0.0204022, 0.0204439, 0.0205801, 0.0205879, 0.0206116, 0.0206724, 0.0206251, 0.020535, 0.0205497, 0.0205125, 0.0204337, 0.0203876, 0.020418, 0.0204225, 0.0204236, 0.0204641, 0.0204112, 0.0203662, 0.0204934, 0.0204225, 0.0203482, 0.0203831, 0.0203347, 0.0202942, 0.0204123, 0.0203133, 0.0203471, 0.0202131, 0.0204123, 0.0203673, 0.020454, 0.0203718, 0.0200792, 0.020275, 0.0204067, 0.0204754, 0.0203471, 0.0202367, 0.0202424, 0.0202829, 0.0203223, 0.0203279, 0.0203504, 0.0203223, 0.0203763, 0.0203482, 0.0204484, 0.0203718, 0.020293, 0.0201489, 0.0202559, 0.0202097, 0.0202142, 0.0201489, 0.0201737, 0.0201253, 0.0202277, 0.0202277, 0.020248, 0.0201377, 0.0202761, 0.0202638, 0.0203741, 0.020257, 0.0201861, 
2.25, 0.0743813, 0.418214, 0.202746, 0.167073, 0.136167, 0.111578, 0.0908314, 0.0731179, 0.0584616, 0.0469137, 0.0381844, 0.0317935, 0.0272004, 0.0238804, 0.0214095, 0.0196173, 0.0181473, 0.0169617, 0.0159884, 0.0151834, 0.0145106, 0.0138447, 0.0133703, 0.0129434, 0.0125667, 0.0122449, 0.0120174, 0.0117967, 0.0116209, 0.0114186, 0.0112775, 0.011091, 0.0109365, 0.0108116, 0.0107547, 0.0106865, 0.0105808, 0.0104955, 0.01039, 0.0103345, 0.0103048, 0.0102399, 0.0101759, 0.01012, 0.0100608, 0.0100205, 0.00995559, 0.0099177, 0.00992693, 0.00990167, 0.00982669, 0.00981787, 0.00976375, 0.00970541, 0.00967313, 0.0096581, 0.00962302, 0.00966271, 0.00962021, 0.0096593, 0.0096134, 0.00949933, 0.00946104, 0.00943277, 0.00943718, 0.00942335, 0.00942576, 0.00944661, 0.00938747, 0.00938466, 0.00936081, 0.00932272, 0.00926077, 0.00928443, 0.00922609, 0.00929505, 0.00931871, 0.00926899, 0.00928503, 0.00921046, 0.0091866, 0.00920705, 0.00919863, 0.00920565, 0.00920785, 0.00916816, 0.00917257, 0.00917578, 0.00918139, 0.00909298, 0.00913388, 0.00909499, 0.00904848, 0.00904487, 0.00902863, 0.00901079, 0.00902422, 0.00905489, 0.0090565, 0.00906873, 0.00902322, 0.00902663, 0.0090138, 0.00902803, 0.00903364, 0.00900698, 0.00900317, 0.00896889, 0.00897551, 0.0089715, 0.00899495, 0.00897531, 0.00895226, 0.0089276, 0.0088863, 0.00889873, 0.00890936, 0.00892018, 0.00892479, 0.0088867, 0.00890234, 0.00892038, 0.00891417, 0.00894905, 0.00894945, 0.00890254, 0.00887688, 0.00887227, 0.00887568, 0.00884901, 0.00887788, 0.00885884, 0.0088873, 0.00890755, 0.00890013, 0.00887989, 0.00885904, 0.00885804, 0.00884641, 0.00882115, 0.00879389, 0.00880531, 0.00885543, 0.00883478, 0.0088418, 0.00882837, 0.00882416, 0.00882335, 0.0088001, 0.00878126, 0.00878988, 0.00878968, 0.00879689, 0.00878306, 0.00878587, 0.00877344, 0.00878527, 0.00872192, 0.00879749, 0.00879188, 0.00877705, 0.00877705, 0.00876622, 0.00876021, 0.00875159, 0.00875459, 0.00877264, 0.00875139, 0.00872653, 0.00867701, 0.00873816, 0.0087568, 0.00874417, 0.00875459, 0.00870969, 0.00870949, 0.00868563, 0.00870067, 0.00870909, 0.00872853, 0.00873856, 0.00872873, 0.00873314, 0.0087123, 0.00871911, 0.00869004, 0.00869466, 0.00867922, 0.00870708, 0.00870007, 0.00870428, 0.00870929, 0.00868022, 0.00863532, 0.00866017, 0.00864755, 0.00868744, 0.00868463, 0.00866799, 0.00867461, 0.0086694, 
2.5, 0.0417747, 0.417237, 0.186403, 0.146609, 0.112484, 0.085226, 0.0631349, 0.0458949, 0.0334377, 0.0249016, 0.0192854, 0.0156328, 0.0132771, 0.0117168, 0.0105624, 0.00965868, 0.00892191, 0.00832222, 0.00783813, 0.00743327, 0.00711497, 0.00687027, 0.00667448, 0.00652454, 0.00638542, 0.0062647, 0.00615286, 0.00603967, 0.00593961, 0.00585712, 0.00577228, 0.00570462, 0.00564805, 0.00559073, 0.00554827, 0.0055189, 0.00547624, 0.00544148, 0.00540723, 0.00538419, 0.00534658, 0.0053068, 0.00528075, 0.00525338, 0.00524192, 0.00522096, 0.00521993, 0.00518723, 0.00516686, 0.00516121, 0.00514382, 0.0051179, 0.00510361, 0.00508817, 0.00507264, 0.00506621, 0.0050627, 0.00503961, 0.00503481, 0.00502542, 0.00501506, 0.00500483, 0.00499735, 0.00498737, 0.00497944, 0.00497125, 0.00495209, 0.0049397, 0.00492724, 0.00493387, 0.00492259, 0.00492482, 0.0049082, 0.0049016, 0.00490465, 0.00488994, 0.00489044, 0.00488711, 0.00488781, 0.00487978, 0.00486457, 0.00486114, 0.00484643, 0.00483662, 0.00483547, 0.00484062, 0.00484823, 0.00484585, 0.00483517, 0.00483982, 0.00482554, 0.0048177, 0.004814, 0.00481433, 0.00480237, 0.00479686, 0.00478703, 0.00478032, 0.00477837, 0.00477905, 0.00478305, 0.00477504, 0.0047835, 0.00477582, 0.00476211, 0.00476406, 0.00476506, 0.0047533, 0.0047563, 0.00475563, 0.00474777, 0.00475025, 0.00473756, 0.00472781, 0.00471855, 0.00472095, 0.00472045, 0.00473096, 0.00471887, 0.00472343, 0.00473011, 0.00472285, 0.00471189, 0.00470389, 0.00469193, 0.00469733, 0.00469718, 0.00469065, 0.00469821, 0.00469313, 0.00470476, 0.00469651, 0.00470139, 0.00469683, 0.00468297, 0.00468545, 0.00467626, 0.00467016, 0.00467531, 0.00467994, 0.00467104, 0.00467879, 0.00467814, 0.00466656, 0.00466663, 0.00466471, 0.00465963, 0.0046643, 0.00465958, 0.00464767, 0.00464521, 0.00465052, 0.00465447, 0.00464709, 0.00463873, 0.00463416, 0.00464219, 0.00463956, 0.00463588, 0.00463628, 0.00464229, 0.00463868, 0.00463383, 0.00461864, 0.00461932, 0.00461421, 0.00462137, 0.00462495, 0.00461609, 0.00461517, 0.00461336, 0.00461969, 0.00461687, 0.00461269, 0.00462097, 0.00460813, 0.00460698, 0.00460919, 0.0046003, 0.00459577, 0.00460276, 0.00460446, 0.0045999, 0.004601, 0.0045969, 0.0045934, 0.00459142, 0.00459627, 0.00459417, 0.00459512, 0.0045921, 0.00458054, 0.00458532, 0.00458849, 0.00458294, 0.00458116, 0.00457338, 0.00457123, 0.00457115, 0.00457914, 0.00457971, 
