SNR,Throught
-5, 0.200502
-4.5, 0.203701
-4, 0.210503
-3.5, 0.219732
-3, 0.23342
-2.5, 0.251112
-2, 0.27292
-1.5, 0.288001
-1, 0.299272
-0.5, 0.306983
0, 0.309682
0.5, 0.310704
1, 0.311086
1.5, 0.311213
2, 0.311213
2.5, 0.311213
3, 0.311213
3.5, 0.311213
4, 0.311213
4.5, 0.311213
5, 0.311213
