Extra_VNs,Payload_VNs
1,508
8,397
13,583
18,361
19,673
23,821
27,31
28,668
29,561
31,362
33,733
34,479
35,327
41,804
43,765
44,499
45,576
46,507
48,303
52,317
53,430
54,192
58,584
59,85
60,223
61,180
62,228
63,450
65,322
68,913
69,448
70,198
73,890
74,968
76,453
77,119
79,272
81,427
82,588
83,273
85,597
86,693
88,239
90,142
91,310
92,342
94,447
95,510
