SNR,Throught
-2, 0.00421429
-1.75, 0.0293233
-1.5, 0.092582
-1.25, 0.239152
-1, 0.404249
-0.75, 0.500105
-0.5, 0.542708
-0.25, 0.562303
0, 0.569832
0.25, 0.570896
0.5, 0.57101
0.75, 0.5712
1, 0.571352
1.25, 0.571429
1.5, 0.571352
1.75, 0.571429
2, 0.571429
2.25, 0.571429
2.5, 0.571429
