SNR,Throught
-4.5, 0
-4.25, 0
-4, 0
-3.75, 0
-3.5, 0
-3.25, 0.0238333
-3, 0.088
-2.75, 0.190756
-2.5, 0.29928
-2.25, 0.349137
-2, 0.367423
-1.75, 0.367601
-1.5, 0.370685
-1.25, 0.373363
-1, 0.375863
-0.75, 0.376845
-0.5, 0.379077
-0.25, 0.379702
0, 0.380685
0.25, 0.382113
0.5, 0.382738
0.75, 0.392827
1, 0.40953
1.25, 0.453023
1.5, 0.541235
1.75, 0.639404
2, 0.696795
2.25, 0.726426
2.5, 0.733333
2.75, 0.733333
3, 0.733333
3.25, 0.733333
3.5, 0.733333
3.75, 0.733333
4, 0.733333
