SNR,Throught
-4.5, 0
-4, 0
-3.5, 0.011
-3, 0.077
-2.5, 0.323024
-2, 0.365679
-1.5, 0.372202
-1, 0.375952
-0.5, 0.379167
0, 0.380774
0.5, 0.382202
1, 0.409818
1.5, 0.509556
2, 0.693845
2.5, 0.719655
3, 0.726426
3.5, 0.733333
4, 0.733333
4.5, 0.733333
5, 0.733333
5.5, 0.733333
6, 0.733333
