SNR     iteration      FER     BER
-1        5          0.97561      0.0320499
-1        6          0.930233      0.0258558
-1        7          0.833333      0.0201857
-1        8          0.687285      0.0165515
-1        9          0.552486      0.0138147
-1        10          0.478469      0.012011
-1        11          0.401606      0.0104576
-1        12          0.324675      0.00958674
-1        13          0.280899      0.00893064
-1        14          0.253165      0.00809629
-1        15          0.221239      0.00744196
-1        16          0.195695      0.00710401
-1        17          0.176056      0.00663508
-1        18          0.153728      0.0061376
-1        19          0.134953      0.00557375
-1        20          0.130124      0.00535785
-1        21          0.117855      0.00520361
-1        22          0.106724      0.00500042
-1        23          0.0981836      0.00472715
-1        24          0.0941176      0.00471337
-1        25          0.0914913      0.00460284
-1        26          0.0891266      0.0045861
-1        27          0.0841751      0.00446609
-1        28          0.0812678      0.00446136
-1        29          0.0805153      0.00434089
-1        30          0.0793651      0.00433052
-1        31          0.0776699      0.00422894
-1        32          0.0759013      0.00419696
-1        33          0.0740466      0.00411555
-1        34          0.0723066      0.00408789
-1        35          0.0719166      0.00408908
-1        36          0.071736      0.00406974
-1        37          0.0696136      0.00401028
-1        38          0.0692281      0.00398191
-1        39          0.0686106      0.0040601
-1        40          0.0675219      0.00405227
-1        41          0.0674764      0.00406217
-1        42          0.0662252      0.00399862
-1        43          0.0659848      0.00395662
-1        44          0.0656599      0.0039522
-1        45          0.0655523      0.00393191
-1        46          0.0655523      0.00388096
-1        47          0.0653381      0.00386064
-1        48          0.0642261      0.00381297
-1        49          0.064041      0.00381727
-1        50          0.0596303      0.00362109
-1        51          0.0596303      0.00360406
-1        52          0.0595061      0.00360212
-1        53          0.0592417      0.00357447
-1        54          0.0579542      0.00352473
-1        55          0.0578369      0.00353276
-1        56          0.0569963      0.00349983
-1        57          0.0568343      0.00350851
-1        58          0.0558659      0.00351228
-1        59          0.0558659      0.0035489
-1        60          0.0540687      0.00352256
-1        61          0.0540687      0.00350965
-1        62          0.0538793      0.00349383
-1        63          0.0538358      0.00346782
-1        64          0.0538358      0.00343632
-1        65          0.0532765      0.00335697
-1        66          0.0532056      0.00338389
-1        67          0.0532056      0.00334777
-1        68          0.0532056      0.00334428
-1        69          0.0532056      0.00333606
-1        70          0.0532056      0.00332585
-1        71          0.0532056      0.00329646
-1        72          0.0529521      0.00330678
-1        73          0.0525348      0.00328785
-1        74          0.0522603      0.00329783
-1        75          0.0522603      0.00329465
-1        76          0.0522603      0.00333673
-1        77          0.0522603      0.00334774
-1        78          0.0522603      0.00332547
-1        79          0.0521241      0.00334926
-1        80          0.0521241      0.00338782
-1        81          0.0521241      0.00335341
-1        82          0.0521241      0.00335
-1        83          0.0521241      0.00333389
-1        84          0.0521241      0.00333535
-1        85          0.0512426      0.00331326
-1        86          0.0512426      0.00331206
-1        87          0.0510204      0.00326903
-1        88          0.0510204      0.00325542
-1        89          0.0510204      0.00323703
-1        90          0.0510204      0.00327906
-1        91          0.0510204      0.00331298
-1        92          0.0502765      0.00324585
-1        93          0.0502765      0.0032289
-1        94          0.0499251      0.00319768
-1        95          0.0499002      0.00320427
-1        97          0.0499002      0.00318558
-1        96          0.049776      0.00318394
-1        98          0.049776      0.00320235
-1        99          0.049776      0.00322076
-1        100          0.049776      0.00325105
-1        101          0.0497512      0.00324944
-1        102          0.0497512      0.00324128
-1        103          0.0497512      0.00317397
-1        104          0.0497512      0.00308989
-1        105          0.0497512      0.00299113
-1        106          0.0497512      0.0028798
-1        107          0.0496524      0.00282503
-1        108          0.0496524      0.00276157
-1        109          0.0496524      0.00266184
-1        110          0.0496155      0.00255905
-1        111          0.0494927      0.00247881
-1        112          0.0484144      0.00241981
-1        113          0.0472478      0.00235199
-1        114          0.0461574      0.00231284
-1        115          0.0452591      0.00222715
-1        116          0.0433088      0.00217132
-1        117          0.04158      0.00208328
-1        118          0.0400481      0.00198065
-1        119          0.0387447      0.00194141
-1        120          0.0382995      0.00191784
-1        121          0.0377786      0.00189371
-1        122          0.0353482      0.00187233
-1        123          0.033195      0.0018579
-1        124          0.0310752      0.00171481
-1        125          0.0304646      0.00165687
-1        126          0.0283286      0.00159189
-1        127          0.02759      0.00156137
-1        128          0.0269288      0.00150441
-1        129          0.0266418      0.00146617
-1        130          0.0264725      0.00146516
-1        131          0.0256937      0.00145381
-1        132          0.0253004      0.00142943
-1        133          0.0246214      0.00138484
-1        134          0.0244918      0.00137675
-1        135          0.0242748      0.00137762
-1        136          0.0238977      0.00134257
-1        137          0.0238124      0.0013371
-1        138          0.0233809      0.00136498
-1        139          0.022304      0.00132968
-1        140          0.0221877      0.00131994
-1        141          0.021777      0.00130876
-1        142          0.0214961      0.0013108
-1        143          0.0214592      0.00131016
-1        144          0.0206804      0.00127829
-1        145          0.0206143      0.00127749
-1        146          0.0206143      0.00127073
-1        147          0.0204625      0.00126616
-1        148          0.0203004      0.00125528
-1        149          0.0203004      0.00126117
-1        150          0.0201572      0.00124633
-1        151          0.0201572      0.00124407
-1        152          0.0201187      0.00126429
-1        153          0.0200421      0.00126436
-1        154          0.0200421      0.00125657
-1        155          0.0198689      0.00124664
-1        156          0.0198689      0.00124859
-1        157          0.0198      0.00125558
-1        158          0.0197414      0.00124567
-1        159          0.0196309      0.00124458
-1        160          0.0196309      0.00124247
-1        161          0.0194062      0.00122379
-1        162          0.0194062      0.00121961
-1        163          0.0193237      0.00120918
-1        164          0.0191077      0.00121123
-1        165          0.019104      0.00122879
-1        166          0.0188857      0.00123031
-1        167          0.0188857      0.0012228
-1        168          0.0188857      0.00120945
-1        169          0.0188342      0.0012057
-1        170          0.0188094      0.00120588
-1        171          0.0188094      0.00120623
-1        172          0.0187056      0.00119257
-1        173          0.0186776      0.00119525
-1        174          0.018615      0.00118819
-1        175          0.018615      0.00118505
-1        176          0.0182432      0.00118487
-1        177          0.0182432      0.00118248
-1        178          0.0182432      0.00116608
-1        179          0.0182432      0.0011648
-1        180          0.0181752      0.00116675
-1        181          0.0181752      0.00116863
-1        182          0.0181736      0.00116605
-1        183          0.0180995      0.0011752
-1        184          0.0180995      0.00117842
-1        185          0.0180995      0.00120553
-1        186          0.0180995      0.00121291
-1        187          0.0180995      0.00121223
-1        188          0.0180995      0.00120909
-1        189          0.0180359      0.0012159
-1        190          0.0180359      0.00119074
-1        191          0.0180359      0.00118643
-1        192          0.0177746      0.00117224
-1        193          0.0177746      0.00117299
-1        194          0.0177746      0.00116425
-1        195          0.0177588      0.00114983
-1        196          0.0177588      0.00115582
-1        197          0.0176056      0.001155
-1        198          0.0175793      0.00115031
-1        199          0.0175793      0.00115163
-1        200          0.0174642      0.00115455
-0.75        1          1      0.0656461
-0.75        2          1      0.0483661
-0.75        3          1      0.0363998
-0.75        4          0.990099      0.0271628
-0.75        5          0.952381      0.0201489
-0.75        6          0.83682      0.0145973
-0.75        7          0.632911      0.01075
-0.75        8          0.456621      0.00758897
-0.75        9          0.35461      0.00559806
-0.75        10          0.259067      0.00449851
-0.75        11          0.209864      0.00379543
-0.75        12          0.157604      0.00323842
-0.75        13          0.115141      0.00257558
-0.75        14          0.0997009      0.00239964
-0.75        15          0.0823723      0.00225367
-0.75        16          0.0712504      0.00205212
-0.75        17          0.0608088      0.0018533
-0.75        18          0.0529521      0.00169516
-0.75        19          0.0479042      0.00163718
-0.75        20          0.0437063      0.00155857
-0.75        21          0.0397062      0.0013992
-0.75        22          0.0353607      0.00131791
-0.75        23          0.0340136      0.00129271
-0.75        24          0.0322789      0.00124612
-0.75        25          0.0296121      0.00117506
-0.75        26          0.0280584      0.00115504
-0.75        27          0.0266312      0.001114
-0.75        28          0.0257334      0.00108981
-0.75        29          0.0245369      0.00107659
-0.75        30          0.0236044      0.00104407
-0.75        31          0.0231535      0.00102868
-0.75        32          0.0222816      0.00104242
-0.75        33          0.0215285      0.0010096
-0.75        34          0.0210948      0.000974352
-0.75        35          0.0208594      0.000995607
-0.75        36          0.0201167      0.000973248
-0.75        37          0.0197707      0.000957526
-0.75        38          0.0192234      0.000960899
-0.75        39          0.019015      0.000966775
-0.75        40          0.0189233      0.000954757
-0.75        41          0.0183688      0.000944499
-0.75        42          0.0180343      0.000923496
-0.75        43          0.0177132      0.000912778
-0.75        44          0.0176944      0.000906093
-0.75        45          0.017328      0.000908261
-0.75        46          0.0171748      0.000904167
-0.75        47          0.0162588      0.000851382
-0.75        48          0.0156838      0.00084998
-0.75        49          0.0155267      0.000842922
-0.75        50          0.015155      0.000828272
-0.75        51          0.014988      0.00081599
-0.75        52          0.0148577      0.000804516
-0.75        53          0.0145943      0.000793325
-0.75        54          0.0143637      0.000795315
-0.75        55          0.0142086      0.000788723
-0.75        56          0.0141323      0.00078495
-0.75        57          0.0139606      0.000779534
-0.75        58          0.0139053      0.000775468
-0.75        59          0.0135731      0.000765268
-0.75        60          0.0134391      0.000761232
-0.75        61          0.013352      0.000762116
-0.75        62          0.0131761      0.000752444
-0.75        63          0.0131761      0.000749236
-0.75        64          0.0131761      0.000751951
-0.75        65          0.0130933      0.000746612
-0.75        66          0.0130183      0.00074648
-0.75        67          0.0128833      0.000756531
-0.75        68          0.0127673      0.000748346
-0.75        69          0.0126703      0.000733404
-0.75        70          0.0126072      0.000739667
-0.75        71          0.012551      0.000735902
-0.75        72          0.0125392      0.000739201
-0.75        73          0.012529      0.000742001
-0.75        74          0.0124875      0.000741768
-0.75        75          0.0124875      0.00072914
-0.75        76          0.0123655      0.000723117
-0.75        77          0.0123434      0.000725637
-0.75        78          0.0122835      0.000720448
-0.75        79          0.0122835      0.000711477
-0.75        80          0.01221      0.000714823
-0.75        81          0.0120802      0.000709882
-0.75        82          0.0120214      0.000719202
-0.75        83          0.0118857      0.000716868
-0.75        84          0.0118857      0.000721097
-0.75        85          0.0118857      0.000715477
-0.75        86          0.0118857      0.000714698
-0.75        87          0.0118857      0.000707464
-0.75        88          0.0118857      0.000706796
-0.75        89          0.0118857      0.000708132
-0.75        90          0.0118273      0.000714623
-0.75        91          0.0118259      0.00070878
-0.75        92          0.0118259      0.000713874
-0.75        93          0.0118259      0.000710164
-0.75        94          0.0118259      0.00071033
-0.75        95          0.0117034      0.000711411
-0.75        96          0.011538      0.000705623
-0.75        97          0.0115347      0.000705474
-0.75        98          0.0115347      0.000701208
-0.75        99          0.0115347      0.00069921
-0.75        100          0.0115347      0.000699156
-0.75        101          0.0115347      0.000696942
-0.75        102          0.0112905      0.000679967
-0.75        103          0.0112905      0.000664269
-0.75        104          0.011253      0.000634247
-0.75        105          0.011253      0.000608749
-0.75        106          0.011253      0.000591679
-0.75        107          0.011253      0.00056597
-0.75        108          0.011253      0.000544423
-0.75        109          0.011253      0.00052061
-0.75        110          0.0110217      0.000493191
-0.75        111          0.010766      0.000472373
-0.75        112          0.0105753      0.000461679
-0.75        113          0.0105552      0.000446521
-0.75        114          0.0101735      0.000428895
-0.75        115          0.00955292      0.000401393
-0.75        116          0.00902853      0.000384008
-0.75        117          0.00830013      0.000362431
-0.75        118          0.00810241      0.000354557
-0.75        119          0.00750413      0.000335472
-0.75        120          0.00695555      0.000313228
-0.75        121          0.00687191      0.000299906
-0.75        122          0.00672902      0.000296568
-0.75        123          0.00651508      0.000283083
-0.75        124          0.00643501      0.000279001
-0.75        125          0.00625254      0.000272407
-0.75        126          0.00598838      0.000268384
-0.75        127          0.00574515      0.000261033
-0.75        128          0.00546075      0.000246501
-0.75        129          0.00514615      0.00024237
-0.75        130          0.00485237      0.000234667
-0.75        131          0.00482602      0.000234026
-0.75        132          0.00472556      0.000229442
-0.75        133          0.00459918      0.000229636
-0.75        134          0.00445762      0.000227556
-0.75        135          0.0042139      0.00022336
-0.75        136          0.00410105      0.000217705
-0.75        137          0.00399545      0.00021324
-0.75        138          0.00395507      0.000212252
-0.75        139          0.00373818      0.000201645
-0.75        140          0.00371016      0.000200394
-0.75        141          0.00342554      0.000190137
-0.75        142          0.00341775      0.000189192
-0.75        143          0.00328893      0.000189329
-0.75        144          0.00328893      0.00018625
-0.75        145          0.0032782      0.000184537
-0.75        146          0.00325993      0.000185248
-0.75        147          0.00319229      0.000182525
-0.75        148          0.00314956      0.000182058
-0.75        149          0.00310573      0.000179263
-0.75        150          0.00307858      0.000176384
-0.75        151          0.00305125      0.000177889
-0.75        152          0.00303822      0.000179207
-0.75        153          0.00293617      0.000174094
-0.75        154          0.00292376      0.000171771
-0.75        155          0.00288559      0.000172676
-0.75        156          0.00288559      0.000171447
-0.75        157          0.00284945      0.000171741
-0.75        158          0.00282478      0.000171232
-0.75        159          0.00281766      0.000172357
-0.75        160          0.00281468      0.000172188
-0.75        161          0.0027653      0.000170604
-0.75        162          0.00268658      0.00016639
-0.75        163          0.00268395      0.000167797
-0.75        164          0.0026698      0.00016885
-0.75        165          0.0026698      0.000168225
-0.75        166          0.0026698      0.000167012
-0.75        167          0.0026698      0.000166862
-0.75        168          0.0026698      0.000166075
-0.75        169          0.00266131      0.000165584
-0.75        170          0.00263345      0.000165577
-0.75        171          0.00262237      0.000165469
-0.75        172          0.00258435      0.000163603
-0.75        173          0.00256614      0.000162402
-0.75        174          0.00255617      0.000160096
-0.75        175          0.00254068      0.000160339
-0.75        176          0.00252388
