SNR,Throught
-4, 0
-3.5, 0
-3, 0.0696667
-2.5, 0.293548
-2, 0.368381
-1.5, 0.373952
-1, 0.376524
-0.5, 0.379524
0, 0.383595
0.5, 0.387246
1, 0.405589
1.5, 0.543202
2, 0.676322
2.5, 0.733333
3, 0.733333
3.5, 0.733333
4, 0.733333
4.5, 0.733333
5, 0.733333
5.5, 0.733333
6, 0.733333
