SNR,Throught
-4, 0
-3.5, 0
-3, 0.0733333
-2.5, 0.293548
-2, 0.36881
-1.5, 0.375024
-1, 0.377595
-0.5, 0.381238
0, 0.384024
0.5, 0.388107
1, 0.405589
1.5, 0.543202
2, 0.676322
2.5, 0.733333
3, 0.733333
3.5, 0.733333
4, 0.733333
4.5, 0.733333
5, 0.733333
5.5, 0.733333
6, 0.733333
