Eb_over_N0, frame_error_rate, BER_it_0, BER_it_1, BER_it_2, BER_it_3, BER_it_4, BER_it_5, BER_it_6, BER_it_7, BER_it_8, BER_it_9, BER_it_10, BER_it_11, BER_it_12, BER_it_13, BER_it_14, BER_it_15, BER_it_16, BER_it_17, BER_it_18, BER_it_19, BER_it_20, BER_it_21, BER_it_22, BER_it_23, BER_it_24, BER_it_25, BER_it_26, BER_it_27, BER_it_28, BER_it_29, BER_it_30, BER_it_31, BER_it_32, BER_it_33, BER_it_34, BER_it_35, BER_it_36, BER_it_37, BER_it_38, BER_it_39, BER_it_40, BER_it_41, BER_it_42, BER_it_43, BER_it_44, BER_it_45, BER_it_46, BER_it_47, BER_it_48, BER_it_49, BER_it_50, BER_it_51, BER_it_52, BER_it_53, BER_it_54, BER_it_55, BER_it_56, BER_it_57, BER_it_58, BER_it_59, BER_it_60, BER_it_61, BER_it_62, BER_it_63, BER_it_64, BER_it_65, BER_it_66, BER_it_67, BER_it_68, BER_it_69, BER_it_70, BER_it_71, BER_it_72, BER_it_73, BER_it_74, BER_it_75, BER_it_76, BER_it_77, BER_it_78, BER_it_79, BER_it_80, BER_it_81, BER_it_82, BER_it_83, BER_it_84, BER_it_85, BER_it_86, BER_it_87, BER_it_88, BER_it_89, BER_it_90, BER_it_91, BER_it_92, BER_it_93, BER_it_94, BER_it_95, BER_it_96, BER_it_97, BER_it_98, BER_it_99, BER_it_100, BER_it_101, BER_it_102, BER_it_103, BER_it_104, BER_it_105, BER_it_106, BER_it_107, BER_it_108, BER_it_109, BER_it_110, BER_it_111, BER_it_112, BER_it_113, BER_it_114, BER_it_115, BER_it_116, BER_it_117, BER_it_118, BER_it_119, BER_it_120, BER_it_121, BER_it_122, BER_it_123, BER_it_124, BER_it_125, BER_it_126, BER_it_127, BER_it_128, BER_it_129, BER_it_130, BER_it_131, BER_it_132, BER_it_133, BER_it_134, BER_it_135, BER_it_136, BER_it_137, BER_it_138, BER_it_139, BER_it_140, BER_it_141, BER_it_142, BER_it_143, BER_it_144, BER_it_145, BER_it_146, BER_it_147, BER_it_148, BER_it_149, BER_it_150, BER_it_151, BER_it_152, BER_it_153, BER_it_154, BER_it_155, BER_it_156, BER_it_157, BER_it_158, BER_it_159, BER_it_160, BER_it_161, BER_it_162, BER_it_163, BER_it_164, BER_it_165, BER_it_166, BER_it_167, BER_it_168, BER_it_169, BER_it_170, BER_it_171, BER_it_172, BER_it_173, BER_it_174, BER_it_175, BER_it_176, BER_it_177, BER_it_178, BER_it_179, BER_it_180, BER_it_181, BER_it_182, BER_it_183, BER_it_184, BER_it_185, BER_it_186, BER_it_187, BER_it_188, BER_it_189, BER_it_190, BER_it_191, BER_it_192, BER_it_193, BER_it_194, BER_it_195, BER_it_196, BER_it_197, BER_it_198, BER_it_199, 
1, 0.726882, 0.195453, 0.195453, 0.195453, 0.195453, 0.195453, 0.195453, 0.195453, 0.195453, 0.195453, 0.195453, 0.195453, 0.195273, 0.195116, 0.194736, 0.193795, 0.193123, 0.192899, 0.192742, 0.192428, 0.191779, 0.191532, 0.19086, 0.190076, 0.189449, 0.189046, 0.189135, 0.189068, 0.188866, 0.188889, 0.188575, 0.188463, 0.188284, 0.18797, 0.187858, 0.187164, 0.187119, 0.186895, 0.18647, 0.186134, 0.186022, 0.185439, 0.185573, 0.185327, 0.18526, 0.185058, 0.184969, 0.184789, 0.184319, 0.184319, 0.184095, 0.184185, 0.183916, 0.18405, 0.184073, 0.184028, 0.183781, 0.183714, 0.183781, 0.183647, 0.183737, 0.183781, 0.183849, 0.183781, 0.183714, 0.183669, 0.183781, 0.183692, 0.183669, 0.183625, 0.183625, 0.183625, 0.183513, 0.183221, 0.183177, 0.183221, 0.183266, 0.183177, 0.183177, 0.183132, 0.183244, 0.183154, 0.183109, 0.183154, 0.18349, 0.183781, 0.183513, 0.183401, 0.182997, 0.183087, 0.182706, 0.182706, 0.182639, 0.18237, 0.18237, 0.18246, 0.18237, 0.182392, 0.182146, 0.181832, 0.181922, 0.141779, 0.120632, 0.11297, 0.108669, 0.10578, 0.102823, 0.101456, 0.100851, 0.0996192, 0.0993056, 0.0989247, 0.0986783, 0.0986111, 0.0980959, 0.0975806, 0.0972446, 0.0970878, 0.0962366, 0.096819, 0.0969086, 0.0969534, 0.0969982, 0.0963262, 0.0964158, 0.0963038, 0.0963038, 0.0958557, 0.0959005, 0.0959901, 0.0957661, 0.0953629, 0.0950493, 0.0951613, 0.0954749, 0.0954077, 0.0958109, 0.0954301, 0.0954749, 0.0955197, 0.0959005, 0.0956317, 0.0957885, 0.0958333, 0.0954301, 0.0950269, 0.0952285, 0.0954525, 0.0956989, 0.0957661, 0.0960125, 0.0959005, 0.0955869, 0.0954525, 0.0956093, 0.0953181, 0.0952509, 0.0954973, 0.0957885, 0.0956093, 0.0958333, 0.0958333, 0.0960573, 0.0959229, 0.0958109, 0.0959229, 0.0960125, 0.0957885, 0.0958109, 0.0952957, 0.0951165, 0.0950717, 0.0955197, 0.0952285, 0.0961918, 0.0956541, 0.0957885, 0.0952957, 0.0956317, 0.0954077, 0.0956093, 0.0955197, 0.0959229, 0.0956765, 0.0955421, 0.0952285, 0.0960797, 0.0956317, 0.0954749, 0.0952509, 0.0958333, 0.0956093, 0.0959005, 0.0956541, 0.0958333, 0.0955197, 0.0957213, 0.0955197, 0.0958333, 0.0957661, 0.0959901, 
1.25, 0.559934, 0.189895, 0.189895, 0.189895, 0.189895, 0.189895, 0.189895, 0.189895, 0.189843, 0.189706, 0.189587, 0.189005, 0.187722, 0.185858, 0.183344, 0.181787, 0.18047, 0.178914, 0.177306, 0.175595, 0.174381, 0.172534, 0.17096, 0.168856, 0.167505, 0.166188, 0.164665, 0.163913, 0.16316, 0.162442, 0.160902, 0.160201, 0.159021, 0.158833, 0.158628, 0.158063, 0.158217, 0.157789, 0.15767, 0.157704, 0.157653, 0.157225, 0.1569, 0.156849, 0.156541, 0.156438, 0.156199, 0.15613, 0.155891, 0.155703, 0.15548, 0.155668, 0.155309, 0.154847, 0.154591, 0.154642, 0.154454, 0.154522, 0.154625, 0.154676, 0.154659, 0.154557, 0.154847, 0.154745, 0.154488, 0.154334, 0.154061, 0.154163, 0.154232, 0.154351, 0.1543, 0.15442, 0.15454, 0.154625, 0.154522, 0.154437, 0.154249, 0.154317, 0.1543, 0.154334, 0.154197, 0.154146, 0.154215, 0.154215, 0.154283, 0.154249, 0.1543, 0.154061, 0.154009, 0.153992, 0.154095, 0.154095, 0.153992, 0.154129, 0.154215, 0.154369, 0.154061, 0.154061, 0.154078, 0.154095, 0.153855, 0.117987, 0.0978038, 0.0911501, 0.0867371, 0.0832136, 0.0812979, 0.0803058, 0.0791427, 0.078048, 0.0766284, 0.0764231, 0.0764231, 0.0763718, 0.0761665, 0.0752087, 0.0749863, 0.074285, 0.0743534, 0.074285, 0.0737377, 0.0732588, 0.0731048, 0.0731561, 0.0730877, 0.0735495, 0.0734298, 0.0734811, 0.073464, 0.072968, 0.0728825, 0.0728482, 0.0725917, 0.0728654, 0.0728654, 0.0724719, 0.0722838, 0.0721299, 0.0725062, 0.0719759, 0.0719417, 0.0721299, 0.0725917, 0.0725233, 0.0721812, 0.0720956, 0.0726601, 0.0724206, 0.0728311, 0.0729851, 0.0726088, 0.0723009, 0.0722667, 0.0719246, 0.0717536, 0.0719075, 0.0722325, 0.0725404, 0.0724548, 0.0729167, 0.0728825, 0.0724719, 0.0721299, 0.0716509, 0.0718049, 0.0719075, 0.0722154, 0.0720101, 0.0720101, 0.0723351, 0.0727627, 0.0723351, 0.0722325, 0.0722154, 0.0722154, 0.0719246, 0.0718904, 0.0724891, 0.0724548, 0.0722838, 0.0720443, 0.0725062, 0.0718391, 0.0718562, 0.0718733, 0.0724206, 0.0720614, 0.0716851, 0.071668, 0.0718733, 0.0720785, 0.0722838, 0.0723009, 0.0721128, 0.0722325, 0.0717365, 0.0720101, 0.071822, 0.0721128, 0.0720101, 0.0723009, 
1.5, 0.370404, 0.183718, 0.183718, 0.183718, 0.183718, 0.183718, 0.183718, 0.183642, 0.182981, 0.181823, 0.179841, 0.177313, 0.173579, 0.168763, 0.164436, 0.15918, 0.153799, 0.148993, 0.145087, 0.141535, 0.137714, 0.133722, 0.131472, 0.128839, 0.126101, 0.12388, 0.121678, 0.119763, 0.118164, 0.116709, 0.115273, 0.113837, 0.112736, 0.111855, 0.110658, 0.109729, 0.109346, 0.108973, 0.108571, 0.107814, 0.107489, 0.107297, 0.106723, 0.106206, 0.106024, 0.105469, 0.105086, 0.104732, 0.104301, 0.10387, 0.103592, 0.103468, 0.102941, 0.102778, 0.102778, 0.102951, 0.102798, 0.102616, 0.102606, 0.10252, 0.102348, 0.10206, 0.101869, 0.10161, 0.101457, 0.101792, 0.101945, 0.101773, 0.101984, 0.10208, 0.101936, 0.101591, 0.101323, 0.101141, 0.101189, 0.101113, 0.100768, 0.100758, 0.10073, 0.100816, 0.10073, 0.100911, 0.101045, 0.100528, 0.100347, 0.100366, 0.100481, 0.100452, 0.100548, 0.100586, 0.100854, 0.10071, 0.100873, 0.10073, 0.100854, 0.100672, 0.100203, 0.100213, 0.100011, 0.10026, 0.100031, 0.0760187, 0.0637446, 0.0572342, 0.0543524, 0.0523131, 0.0511546, 0.0503504, 0.0493068, 0.0487707, 0.0479952, 0.0476026, 0.047392, 0.0472005, 0.0467793, 0.0469803, 0.0466739, 0.0461569, 0.0460133, 0.0454963, 0.0449314, 0.0449697, 0.0450463, 0.0451421, 0.0451804, 0.0445676, 0.0448644, 0.044357, 0.0446825, 0.0443091, 0.0439932, 0.0440123, 0.0440219, 0.0439262, 0.0436485, 0.0439166, 0.0439645, 0.0440219, 0.044223, 0.0443379, 0.0442996, 0.0442996, 0.0446921, 0.0443857, 0.0438687, 0.0437826, 0.0438496, 0.0438208, 0.0438879, 0.0440602, 0.0440315, 0.0439549, 0.0440794, 0.0439262, 0.0436102, 0.043706, 0.0438017, 0.0442421, 0.0439932, 0.0438496, 0.0438783, 0.0437921, 0.0436581, 0.0440794, 0.0436964, 0.0436198, 0.0435911, 0.0436102, 0.0438783, 0.0438879, 0.0440123, 0.0440985, 0.0440794, 0.0441559, 0.0439357, 0.0435241, 0.0433996, 0.04339, 0.0436677, 0.0433804, 0.0431985, 0.0433326, 0.0432464, 0.0436868, 0.0439645, 0.0442421, 0.0437634, 0.0436006, 0.0435528, 0.0440602, 0.0441559, 0.0438113, 0.0436772, 0.0436294, 0.0434092, 0.0437251, 0.0436485, 0.0434953, 0.0439357, 0.043974, 0.0440506, 
1.75, 0.211636, 0.178951, 0.178951, 0.178951, 0.178951, 0.178905, 0.178886, 0.178542, 0.176898, 0.17217, 0.16525, 0.155924, 0.146473, 0.136212, 0.127235, 0.118004, 0.110405, 0.104307, 0.0991364, 0.0940076, 0.0894394, 0.0857538, 0.0827917, 0.08025, 0.0777803, 0.0754773, 0.0735341, 0.0721326, 0.0705265, 0.0694773, 0.0685379, 0.0675076, 0.0666742, 0.0656591, 0.0648826, 0.0637992, 0.063303, 0.0625985, 0.0618106, 0.0612576, 0.0610189, 0.0602955, 0.0598826, 0.0594924, 0.0592538, 0.0587462, 0.0585644, 0.058197, 0.0580341, 0.0578447, 0.0575189, 0.0573182, 0.0570455, 0.0569583, 0.0570455, 0.0568409, 0.0566591, 0.0563902, 0.0560909, 0.0560795, 0.0559545, 0.0557879, 0.0556856, 0.0555985, 0.0555152, 0.0554773, 0.0555985, 0.055322, 0.0553788, 0.0552348, 0.0551326, 0.0548788, 0.05475, 0.0545606, 0.0545076, 0.0544924, 0.0544545, 0.0542917, 0.0540455, 0.0540417, 0.0541402, 0.0540758, 0.0539242, 0.0539091, 0.0539508, 0.0539394, 0.053928, 0.0538485, 0.0537159, 0.053553, 0.0537424, 0.0537235, 0.05375, 0.0537576, 0.0535947, 0.0535, 0.0532917, 0.0533371, 0.0533371, 0.0532159, 0.0532235, 0.0418295, 0.0350114, 0.0319621, 0.0301174, 0.0290189, 0.0280568, 0.0275303, 0.0271705, 0.0270455, 0.02675, 0.0265038, 0.0262008, 0.0258939, 0.0259356, 0.0258864, 0.0257424, 0.0256439, 0.0254015, 0.0250947, 0.0250947, 0.0249697, 0.0251477, 0.0251629, 0.0249735, 0.0251136, 0.0249659, 0.0247917, 0.0246742, 0.0248561, 0.0247424, 0.024697, 0.0246667, 0.0246515, 0.0246932, 0.0248712, 0.0250682, 0.0247538, 0.0248977, 0.024822, 0.0248295, 0.0245985, 0.0247424, 0.0245682, 0.0244129, 0.0245265, 0.0246667, 0.0249621, 0.0247462, 0.024553, 0.0243409, 0.0243106, 0.0247159, 0.0247311, 0.0243788, 0.0244773, 0.0244356, 0.0243636, 0.0242273, 0.0242424, 0.0244886, 0.0244129, 0.0242841, 0.024428, 0.0243598, 0.0244773, 0.0245189, 0.0243144, 0.0241061, 0.0243106, 0.0244242, 0.0243864, 0.0244811, 0.0244545, 0.0242462, 0.0243561, 0.0244053, 0.0245606, 0.024428, 0.0241894, 0.024053, 0.023928, 0.0240606, 0.0242424, 0.0244811, 0.0243977, 0.0245076, 0.024303, 0.0241553, 0.0241856, 0.0242197, 0.0240644, 0.0242992, 0.0240455, 0.0242765, 0.024197, 0.0241288, 0.0241288, 0.0239848, 0.0241023, 0.0240492, 
2, 0.118202, 0.174514, 0.174514, 0.174514, 0.174514, 0.174506, 0.174223, 0.171883, 0.165233, 0.154018, 0.139644, 0.123773, 0.109174, 0.0959136, 0.0847146, 0.0751774, 0.0674995, 0.0611673, 0.0562789, 0.052202, 0.0488061, 0.0463597, 0.0439458, 0.0422688, 0.0404494, 0.0388696, 0.0375909, 0.0365171, 0.0354941, 0.034687, 0.0341129, 0.0334816, 0.0328719, 0.0324014, 0.0319708, 0.0314065, 0.0309964, 0.0305022, 0.0302281, 0.0297522, 0.0295051, 0.029095, 0.0288231, 0.0285457, 0.0283375, 0.0281076, 0.0279328, 0.0276954, 0.0275163, 0.0272443, 0.0272044, 0.0271008, 0.0270371, 0.0268666, 0.0267803, 0.0265634, 0.0264328, 0.0262721, 0.0262796, 0.0261512, 0.0260659, 0.0260832, 0.0261048, 0.0259559, 0.0258555, 0.0257271, 0.025699, 0.0257897, 0.0257303, 0.025644, 0.025644, 0.0255598, 0.0254973, 0.025521, 0.0255706, 0.0255232, 0.0254271, 0.0253775, 0.0252933, 0.0252674, 0.0252491, 0.0252372, 0.0252005, 0.0251854, 0.0250246, 0.0250408, 0.0249836, 0.0249404, 0.0250516, 0.0250343, 0.0250192, 0.0249987, 0.0248865, 0.0248433, 0.0247548, 0.0247764, 0.0248066, 0.0247343, 0.024771, 0.0247214, 0.024798, 0.0203564, 0.0177287, 0.0164435, 0.0156331, 0.0152662, 0.0148464, 0.0147169, 0.0145065, 0.01454, 0.0144612, 0.0143274, 0.0142486, 0.014213, 0.0141428, 0.0141148, 0.014091, 0.0141299, 0.0139551, 0.0138105, 0.0138601, 0.0138267, 0.0138126, 0.0138137, 0.0138644, 0.0137749, 0.0137673, 0.0136745, 0.0136518, 0.0135925, 0.0136152, 0.0136108, 0.0135385, 0.0135677, 0.0135979, 0.0136605, 0.0137026, 0.0135893, 0.0136238, 0.013545, 0.0136087, 0.0135957, 0.0135105, 0.0135137, 0.0135072, 0.013409, 0.0134554, 0.0134047, 0.0134706, 0.0134393, 0.0134619, 0.0134134, 0.0133734, 0.0132957, 0.0133519, 0.013367, 0.0134727, 0.0135062, 0.01349, 0.0134317, 0.0134112, 0.0133249, 0.0133734, 0.0133864, 0.013327, 0.0133519, 0.0133227, 0.01334, 0.0133648, 0.0133724, 0.0133162, 0.0133313, 0.0133216, 0.0133734, 0.0133734, 0.0132698, 0.013259, 0.0132634, 0.0133011, 0.0133367, 0.0134036, 0.0133465, 0.0133173, 0.0132817, 0.0132839, 0.013204, 0.0132364, 0.013231, 0.013231, 0.0132634, 0.013327, 0.0133864, 0.0133076, 0.0132537, 0.0132353, 0.0132191, 0.0132396, 0.0132558, 0.0132083, 0.0132871, 0.0131511, 
2.25, 0.0713174, 0.16905, 0.16905, 0.16905, 0.16905, 0.16892, 0.167256, 0.159582, 0.143977, 0.122901, 0.101333, 0.0822195, 0.0667764, 0.0547548, 0.0454757, 0.0387143, 0.0336675, 0.0298702, 0.0269606, 0.0246914, 0.0226995, 0.0211291, 0.0198746, 0.0188162, 0.0179881, 0.0172633, 0.0166476, 0.0161707, 0.0157111, 0.0153581, 0.0149541, 0.014586, 0.0142938, 0.0140395, 0.0137532, 0.013552, 0.0133722, 0.013208, 0.0130845, 0.0129102, 0.0127807, 0.0126404, 0.0125388, 0.0124246, 0.012304, 0.0121941, 0.0121516, 0.0120876, 0.0120368, 0.0119622, 0.0118832, 0.0118022, 0.01172, 0.0116629, 0.0116227, 0.0115743, 0.0115168, 0.0114587, 0.0114231, 0.0113603, 0.0113058, 0.0112981, 0.0112713, 0.0112184, 0.0111652, 0.0111841, 0.011168, 0.0111758, 0.0110955, 0.0110698, 0.0110229, 0.0109788, 0.0109788, 0.010945, 0.0109307, 0.0108919, 0.0109309, 0.0109298, 0.0109258, 0.0108662, 0.0108261, 0.0107984, 0.0107616, 0.0107441, 0.0107049, 0.0107211, 0.0107245, 0.0107511, 0.0107235, 0.0106872, 0.010651, 0.0106214, 0.0106184, 0.0106091, 0.0106008, 0.0106023, 0.0105805, 0.0105594, 0.0105758, 0.0105709, 0.0105379, 0.00958669, 0.00897273, 0.00868583, 0.00853013, 0.00843041, 0.0083207, 0.00830657, 0.00827188, 0.00821759, 0.00819667, 0.00814521, 0.00814615, 0.00813729, 0.0081322, 0.00811599, 0.00809865, 0.00810751, 0.00809525, 0.00812636, 0.00811731, 0.00809243, 0.00806792, 0.00804228, 0.00805944, 0.00799648, 0.00802287, 0.00802626, 0.00802607, 0.00797951, 0.00797744, 0.00798687, 0.00799818, 0.0080076, 0.00800195, 0.00798366, 0.0079731, 0.00793239, 0.0079388, 0.00798328, 0.00794106, 0.00793823, 0.00793276, 0.00794087, 0.00797103, 0.00793729, 0.00792862, 0.00790505, 0.00789601, 0.00788262, 0.00790317, 0.00794087, 0.00792391, 0.00790581, 0.00791109, 0.00792843, 0.00789506, 0.00790034, 0.00790374, 0.00791052, 0.00787923, 0.00784869, 0.00787998, 0.00784021, 0.00787697, 0.00789054, 0.00788828, 0.00786076, 0.00784718, 0.00785454, 0.00785491, 0.00788884, 0.00789695, 0.00787923, 0.00788187, 0.00786754, 0.00786773, 0.0078666, 0.00783757, 0.00785491, 0.00782193, 0.00784511, 0.00783644, 0.00782796, 0.00784436, 0.00782607, 0.00783983, 0.00784643, 0.00784473, 0.00783455, 0.00782136, 0.00779459, 0.00778328, 0.00778856, 0.0077929, 0.00777028, 0.00781024, 0.00776198, 0.00779422, 0.00782909, 0.0078125, 
2.5, 0.0414078, 0.163942, 0.163942, 0.163942, 0.163934, 0.163293, 0.156915, 0.1386, 0.111611, 0.0840872, 0.0614468, 0.0448568, 0.0333814, 0.0257252, 0.0205826, 0.0171213, 0.0147365, 0.0130194, 0.0117304, 0.0107063, 0.00988561, 0.00924035, 0.00872953, 0.00833409, 0.00801448, 0.00776727, 0.00754102, 0.00735553, 0.00719334, 0.00704967, 0.00691337, 0.00678452, 0.006658, 0.0065521, 0.00646416, 0.00637906, 0.0063053, 0.0062432, 0.00618204, 0.00611884, 0.0060647, 0.00601267, 0.00596461, 0.00590239, 0.00586924, 0.0058339, 0.00579228, 0.00576406, 0.00572082, 0.0057062, 0.00567242, 0.00564006, 0.00562159, 0.00558989, 0.00557869, 0.00555118, 0.00552897, 0.00550809, 0.0054959, 0.0054785, 0.00547233, 0.00545129, 0.00543051, 0.00541665, 0.00539443, 0.00539056, 0.00537733, 0.00536477, 0.00534328, 0.00533907, 0.00533598, 0.00532205, 0.00530267, 0.00529169, 0.0052841, 0.00527264, 0.0052657, 0.00526125, 0.00525853, 0.00524594, 0.00523276, 0.00521578, 0.00520091, 0.00518734, 0.00518788, 0.00518455, 0.00517891, 0.00517747, 0.00517401, 0.00516395, 0.00516424, 0.00515256, 0.00514212, 0.00512889, 0.00511924, 0.00511699, 0.00510878, 0.00509852, 0.00509416, 0.0050845, 0.00507135, 0.00489598, 0.00478636, 0.00473524, 0.00469913, 0.00468137, 0.00467348, 0.00466929, 0.00466809, 0.00466336, 0.00465369, 0.00464024, 0.00463122, 0.00462704, 0.00461993, 0.0046081, 0.00460087, 0.00461623, 0.00461738, 0.00460528, 0.00459179, 0.00458936, 0.00458412, 0.00458973, 0.00458471, 0.0045899, 0.00458581, 0.00457851, 0.00457883, 0.00457532, 0.00456036, 0.00455465, 0.00454973, 0.00454696, 0.00455715, 0.004557, 0.00454693, 0.00455918, 0.00454889, 0.00453907, 0.00453412, 0.00453493, 0.00453958, 0.0045437, 0.00454086, 0.00453718, 0.00452699, 0.00452917, 0.00452124, 0.0045158, 0.0045098, 0.00451656, 0.00452435, 0.00452849, 0.00451986, 0.00451575, 0.00450661, 0.00450801, 0.00450847, 0.00449831, 0.00449302, 0.00449017, 0.00450223, 0.00449836, 0.00449108, 0.00448243, 0.00449106, 0.00449142, 0.00449473, 0.00448799, 0.00447535, 0.00447479, 0.00446918, 0.00447337, 0.00447408, 0.00447783, 0.00447927, 0.00446948, 0.0044671, 0.00446075, 0.00446169, 0.00446453, 0.00446769, 0.00446842, 0.00446519, 0.00445995, 0.00446124, 0.00446031, 0.00446122, 0.00446453, 0.00445064, 0.00445404, 0.00445833, 0.00445382, 0.0044514, 0.00444674, 0.00443763, 0.00443574, 0.00444998, 0.00444417, 0.00444006, 
