Extra_VNs,Payload_VNs
30,186
64,798
18,290
38,939
82,822
2,401
15,603
26,658
44,317
50,762
78,283
83,277
5,134
13,837
25,701
33,416
37,147
43,742
47,825
61,791
71,88
75,10
7,857
9,33
14,391
23,862
31,563
34,264
45,914
46,129
54,537
55,43
57,842
58,924
65,233
68,56
70,111
73,396
74,262
80,962
84,642
85,489
89,946
92,810
93,709
94,514
95,775
96,244
