Eb_over_N0, frame_error_rate, BER_it_0, BER_it_1, BER_it_2, BER_it_3, BER_it_4, BER_it_5, BER_it_6, BER_it_7, BER_it_8, BER_it_9, BER_it_10, BER_it_11, BER_it_12, BER_it_13, BER_it_14, BER_it_15, BER_it_16, BER_it_17, BER_it_18, BER_it_19, BER_it_20, BER_it_21, BER_it_22, BER_it_23, BER_it_24, BER_it_25, BER_it_26, BER_it_27, BER_it_28, BER_it_29, BER_it_30, BER_it_31, BER_it_32, BER_it_33, BER_it_34, BER_it_35, BER_it_36, BER_it_37, BER_it_38, BER_it_39, BER_it_40, BER_it_41, BER_it_42, BER_it_43, BER_it_44, BER_it_45, BER_it_46, BER_it_47, BER_it_48, BER_it_49, BER_it_50, BER_it_51, BER_it_52, BER_it_53, BER_it_54, BER_it_55, BER_it_56, BER_it_57, BER_it_58, BER_it_59, BER_it_60, BER_it_61, BER_it_62, BER_it_63, BER_it_64, BER_it_65, BER_it_66, BER_it_67, BER_it_68, BER_it_69, BER_it_70, BER_it_71, BER_it_72, BER_it_73, BER_it_74, BER_it_75, BER_it_76, BER_it_77, BER_it_78, BER_it_79, BER_it_80, BER_it_81, BER_it_82, BER_it_83, BER_it_84, BER_it_85, BER_it_86, BER_it_87, BER_it_88, BER_it_89, BER_it_90, BER_it_91, BER_it_92, BER_it_93, BER_it_94, BER_it_95, BER_it_96, BER_it_97, BER_it_98, BER_it_99, BER_it_100, BER_it_101, BER_it_102, BER_it_103, BER_it_104, BER_it_105, BER_it_106, BER_it_107, BER_it_108, BER_it_109, BER_it_110, BER_it_111, BER_it_112, BER_it_113, BER_it_114, BER_it_115, BER_it_116, BER_it_117, BER_it_118, BER_it_119, BER_it_120, BER_it_121, BER_it_122, BER_it_123, BER_it_124, BER_it_125, BER_it_126, BER_it_127, BER_it_128, BER_it_129, BER_it_130, BER_it_131, BER_it_132, BER_it_133, BER_it_134, BER_it_135, BER_it_136, BER_it_137, BER_it_138, BER_it_139, BER_it_140, BER_it_141, BER_it_142, BER_it_143, BER_it_144, BER_it_145, BER_it_146, BER_it_147, BER_it_148, BER_it_149, BER_it_150, BER_it_151, BER_it_152, BER_it_153, BER_it_154, BER_it_155, BER_it_156, BER_it_157, BER_it_158, BER_it_159, BER_it_160, BER_it_161, BER_it_162, BER_it_163, BER_it_164, BER_it_165, BER_it_166, BER_it_167, BER_it_168, BER_it_169, BER_it_170, BER_it_171, BER_it_172, BER_it_173, BER_it_174, BER_it_175, BER_it_176, BER_it_177, BER_it_178, BER_it_179, BER_it_180, BER_it_181, BER_it_182, BER_it_183, BER_it_184, BER_it_185, BER_it_186, BER_it_187, BER_it_188, BER_it_189, BER_it_190, BER_it_191, BER_it_192, BER_it_193, BER_it_194, BER_it_195, BER_it_196, BER_it_197, BER_it_198, BER_it_199, 
1, 0.494526, 0.507543, 0.344161, 0.268856, 0.235645, 0.207421, 0.195864, 0.185158, 0.172506, 0.167762, 0.159367, 0.154866, 0.152676, 0.15146, 0.148905, 0.14562, 0.145377, 0.145985, 0.143187, 0.143796, 0.143674, 0.145012, 0.144769, 0.143431, 0.143674, 0.142092, 0.143552, 0.143187, 0.142092, 0.143309, 0.143187, 0.144769, 0.144282, 0.143552, 0.143309, 0.140998, 0.143187, 0.142457, 0.142701, 0.141971, 0.139538, 0.139051, 0.137591, 0.138321, 0.137713, 0.138564, 0.139051, 0.140998, 0.140268, 0.141606, 0.139538, 0.139659, 0.140268, 0.142336, 0.140998, 0.141727, 0.140754, 0.140998, 0.140146, 0.140633, 0.141484, 0.141606, 0.140998, 0.141363, 0.140876, 0.139903, 0.1382, 0.140511, 0.140633, 0.141363, 0.140998, 0.139659, 0.138929, 0.139538, 0.140024, 0.140998, 0.141727, 0.142092, 0.140633, 0.140998, 0.139538, 0.140633, 0.139538, 0.139416, 0.141241, 0.140633, 0.141849, 0.140511, 0.140998, 0.142214, 0.141241, 0.140754, 0.141849, 0.141606, 0.140633, 0.140998, 0.139903, 0.140146, 0.140024, 0.139903, 0.141363, 0.141606, 0.140754, 0.140024, 0.140146, 0.141606, 0.139781, 0.138808, 0.138686, 0.140511, 0.141606, 0.140024, 0.139659, 0.140633, 0.139173, 0.139903, 0.140633, 0.141849, 0.140633, 0.141241, 0.141484, 0.142214, 0.141606, 0.141849, 0.139659, 0.139903, 0.140146, 0.137713, 0.13747, 0.139173, 0.139416, 0.139051, 0.140146, 0.139781, 0.140633, 0.137591, 0.137956, 0.139173, 0.138929, 0.138321, 0.138929, 0.138564, 0.140389, 0.140876, 0.141606, 0.141484, 0.140268, 0.138078, 0.138808, 0.139294, 0.139294, 0.138564, 0.138564, 0.139294, 0.139538, 0.138443, 0.139538, 0.138686, 0.139051, 0.1382, 0.138808, 0.141119, 0.141849, 0.142336, 0.141241, 0.141363, 0.139416, 0.140633, 0.138808, 0.139538, 0.138808, 0.139903, 0.139781, 0.140754, 0.141484, 0.139538, 0.140876, 0.139538, 0.137835, 0.138686, 0.138443, 0.137713, 0.139294, 0.139659, 0.139659, 0.140998, 0.139416, 0.140146, 0.140754, 0.140024, 0.140633, 0.139538, 0.140024, 0.139781, 0.139903, 0.140754, 0.141363, 0.140146, 0.141484, 0.138564, 0.139173, 
1.25, 0.270065, 0.50282, 0.328923, 0.239913, 0.19812, 0.167173, 0.146565, 0.130441, 0.117715, 0.109544, 0.100795, 0.0975416, 0.0924801, 0.0895879, 0.084671, 0.083008, 0.0800434, 0.0809834, 0.0796095, 0.0789588, 0.0769342, 0.076645, 0.077585, 0.0785973, 0.0784526, 0.0777296, 0.0756327, 0.0754158, 0.0762834, 0.0754158, 0.0738973, 0.0727404, 0.0733189, 0.0736804, 0.075705, 0.0751988, 0.0742589, 0.0741866, 0.0748373, 0.0733189, 0.0741866, 0.0741142, 0.0737527, 0.0752711, 0.0745481, 0.075705, 0.0748373, 0.0741866, 0.0744758, 0.074765, 0.0737527, 0.0742589, 0.0739696, 0.0740419, 0.073102, 0.0736081, 0.0725235, 0.0716558, 0.0708604, 0.0718004, 0.0701374, 0.071222, 0.071222, 0.0710051, 0.0730296, 0.0736804, 0.0735358, 0.072885, 0.0735358, 0.0740419, 0.0735358, 0.0754158, 0.0737527, 0.0746927, 0.0725958, 0.0725235, 0.073102, 0.0736804, 0.0720897, 0.0736804, 0.0727404, 0.072885, 0.0718004, 0.0717281, 0.0710774, 0.0715835, 0.0714389, 0.0718004, 0.070282, 0.0720897, 0.0702097, 0.0715835, 0.0715112, 0.0718004, 0.0716558, 0.0734635, 0.0714389, 0.0723789, 0.0725958, 0.0725958, 0.0723789, 0.0733912, 0.0725958, 0.0729573, 0.0730296, 0.0744758, 0.0726681, 0.073825, 0.0724512, 0.0723789, 0.0715112, 0.0715112, 0.0705712, 0.071945, 0.0715112, 0.0717281, 0.0707881, 0.071945, 0.0708604, 0.0717281, 0.0714389, 0.0729573, 0.072162, 0.072885, 0.0724512, 0.0736804, 0.0729573, 0.0737527, 0.0736081, 0.0732466, 0.0717281, 0.0735358, 0.0742589, 0.0750542, 0.0745481, 0.0754881, 0.0734635, 0.0725235, 0.0718004, 0.0727404, 0.0712943, 0.072162, 0.071945, 0.0731743, 0.0720897, 0.0713666, 0.0707158, 0.0716558, 0.0725958, 0.073102, 0.0722343, 0.0725958, 0.0723789, 0.072885, 0.071222, 0.0731743, 0.0710774, 0.0734635, 0.0730296, 0.0746204, 0.0741866, 0.0744758, 0.0737527, 0.0736081, 0.072162, 0.0739696, 0.0730296, 0.0731743, 0.071945, 0.0727404, 0.0705712, 0.0725958, 0.0723066, 0.0720897, 0.0700651, 0.0698482, 0.0689082, 0.0699928, 0.0705712, 0.0710051, 0.0707881, 0.0718004, 0.0717281, 0.0725958, 0.0723066, 0.0725958, 0.0735358, 0.0742589, 0.0751265, 0.0746204, 0.0740419, 0.0744035, 0.0727404, 0.0737527, 0.0731743, 0.073825, 0.0737527, 0.0746204, 0.0733912, 0.0740419, 0.073102, 
1.5, 0.123248, 0.498921, 0.308265, 0.212631, 0.164717, 0.129402, 0.103142, 0.084743, 0.0726599, 0.0643789, 0.0602546, 0.0554535, 0.0512325, 0.0471403, 0.0452715, 0.0427904, 0.0420493, 0.0413082, 0.0404704, 0.0391493, 0.0397616, 0.0387305, 0.0394716, 0.0380538, 0.038086, 0.0377316, 0.0368938, 0.0364749, 0.0363783, 0.0359916, 0.0354116, 0.0350572, 0.0343161, 0.0347994, 0.0357983, 0.0367327, 0.0367327, 0.0368938, 0.0359594, 0.0360561, 0.0360883, 0.0358627, 0.0349283, 0.0353794, 0.0345094, 0.0340261, 0.0340905, 0.0339294, 0.0338328, 0.0341228, 0.0336072, 0.0337039, 0.033575, 0.0336717, 0.0335106, 0.0338005, 0.0338972, 0.0341872, 0.0334139, 0.0333817, 0.0328339, 0.033575, 0.0328017, 0.033865, 0.0335428, 0.0340583, 0.032705, 0.0331883, 0.0329628, 0.0336717, 0.0341228, 0.034445, 0.0343805, 0.0351216, 0.0341872, 0.0351216, 0.033575, 0.0348316, 0.0342839, 0.0347028, 0.0340583, 0.0342194, 0.033865, 0.0340583, 0.0331561, 0.0346383, 0.0327372, 0.0338005, 0.033575, 0.0334783, 0.0334783, 0.033865, 0.0338972, 0.0343805, 0.034445, 0.0345739, 0.0332528, 0.0334139, 0.0331883, 0.0343161, 0.0340261, 0.034735, 0.0347028, 0.0340583, 0.0340905, 0.0345094, 0.0334139, 0.0336394, 0.0326728, 0.0337039, 0.0338005, 0.0342839, 0.0339294, 0.0332528, 0.0329628, 0.0335106, 0.0332206, 0.0338005, 0.0339294, 0.0337039, 0.032995, 0.033285, 0.0328017, 0.0336394, 0.0331561, 0.0339294, 0.0334139, 0.0336394, 0.032995, 0.0331883, 0.033285, 0.0330594, 0.033285, 0.0341228, 0.0338005, 0.0344128, 0.0345739, 0.0350572, 0.0335106, 0.033865, 0.0331883, 0.0338328, 0.0330272, 0.0334461, 0.0337361, 0.0338005, 0.0331239, 0.0339617, 0.0335106, 0.0332206, 0.032705, 0.0338328, 0.0336394, 0.032705, 0.0328339, 0.0332528, 0.0336394, 0.033865, 0.0326083, 0.033285, 0.0330272, 0.0334139, 0.033285, 0.0333817, 0.0336717, 0.0339617, 0.033575, 0.0339939, 0.0340905, 0.0342517, 0.0333817, 0.0337361, 0.0334461, 0.0330594, 0.0330917, 0.032995, 0.0328983, 0.0332528, 0.0332528, 0.0334139, 0.032705, 0.0341228, 0.0343805, 0.0342839, 0.0346061, 0.0344128, 0.0342194, 0.0341872, 0.032995, 0.0338328, 0.0336717, 0.0338972, 0.0334461, 0.0335428, 0.0328983, 0.0328661, 0.0322217, 0.0325761, 0.0334461, 0.033285, 0.0333817, 
1.75, 0.0397411, 0.498379, 0.294435, 0.189924, 0.133755, 0.0949671, 0.0685333, 0.0530784, 0.0423604, 0.0356867, 0.0294044, 0.0260926, 0.0234633, 0.0213257, 0.0201515, 0.0185759, 0.0185458, 0.0176527, 0.0168599, 0.0160871, 0.0162075, 0.0153746, 0.0153846, 0.0147624, 0.0147122, 0.0142305, 0.01408, 0.0141402, 0.0138893, 0.0136384, 0.0134176, 0.0129861, 0.0131868, 0.0125746, 0.0124944, 0.0122936, 0.0120829, 0.0120929, 0.0121331, 0.0122535, 0.0120729, 0.0121732, 0.011832, 0.0121431, 0.0121331, 0.0119324, 0.0120327, 0.0120026, 0.0117316, 0.0111797, 0.0113704, 0.0114406, 0.0116112, 0.011842, 0.0115209, 0.0114808, 0.0115209, 0.0116213, 0.0113503, 0.01127, 0.0109188, 0.0110593, 0.0113603, 0.0116012, 0.011561, 0.0114306, 0.0110693, 0.0110292, 0.0111195, 0.0110492, 0.010999, 0.0109489, 0.0111897, 0.0110091, 0.010989, 0.0107883, 0.0111195, 0.0110593, 0.0108585, 0.0109489, 0.0108485, 0.0106679, 0.0107582, 0.0108385, 0.0106478, 0.010718, 0.0105274, 0.0108284, 0.0107281, 0.0106679, 0.0107682, 0.0106779, 0.0108987, 0.0107883, 0.0107281, 0.0109489, 0.0108987, 0.0108987, 0.0106679, 0.0106478, 0.0105976, 0.0106277, 0.0108887, 0.0107281, 0.0106378, 0.0105976, 0.0107883, 0.0105976, 0.0108485, 0.010999, 0.010999, 0.010989, 0.010999, 0.0111094, 0.0110492, 0.0108184, 0.0108786, 0.0108385, 0.0111797, 0.0110191, 0.0108987, 0.0109388, 0.0107281, 0.0105575, 0.0105274, 0.0108887, 0.0106578, 0.0108284, 0.010698, 0.0108284, 0.0106879, 0.0108987, 0.0106077, 0.010417, 0.0105474, 0.0108786, 0.0105374, 0.0105274, 0.0106779, 0.0105073, 0.0105173, 0.0103768, 0.0105073, 0.0106277, 0.0106578, 0.0108184, 0.0106879, 0.0105876, 0.0106578, 0.0108786, 0.0109188, 0.0109388, 0.0111496, 0.010989, 0.0107783, 0.0107783, 0.0108987, 0.0108786, 0.0105374, 0.0105575, 0.0106879, 0.0106277, 0.0105474, 0.0105274, 0.0105976, 0.0105073, 0.0104872, 0.0105274, 0.0107281, 0.0110091, 0.0108887, 0.0109087, 0.010999, 0.0107783, 0.0104471, 0.0105073, 0.0106478, 0.0108284, 0.0107381, 0.0106378, 0.0109087, 0.0106679, 0.010708, 0.010718, 0.0107883, 0.0106679, 0.0104672, 0.0106679, 0.0107482, 0.0104571, 0.0106177, 0.010698, 0.0103467, 0.0107883, 0.0105173, 0.0102263, 0.0106679, 0.0104973, 0.0108184, 0.0104973, 0.0108485, 
2, 0.00885968, 0.499684, 0.274992, 0.166398, 0.104898, 0.0655636, 0.0414508, 0.027641, 0.0197416, 0.0149578, 0.0116232, 0.00956767, 0.00817125, 0.00716598, 0.00645798, 0.0058556, 0.00545663, 0.00518282, 0.00485033, 0.00468996, 0.00474472, 0.00458044, 0.00427533, 0.00413843, 0.00413256, 0.00402695, 0.00385875, 0.0038079, 0.00374923, 0.0036221, 0.00359277, 0.00355756, 0.00346369, 0.00341675, 0.00330722, 0.0032818, 0.00323486, 0.00323877, 0.00321726, 0.00322704, 0.00320943, 0.00315467, 0.00309404, 0.00315272, 0.00312338, 0.00305102, 0.00308035, 0.00304515, 0.00303341, 0.00303341, 0.00297279, 0.00300603, 0.00306862, 0.0029943, 0.0030295, 0.00296692, 0.00299039, 0.00298061, 0.00301581, 0.00287891, 0.00286522, 0.00284957, 0.00283392, 0.00286717, 0.00287695, 0.00288282, 0.00286913, 0.00287891, 0.00287304, 0.00280654, 0.00289064, 0.00281828, 0.00286326, 0.00279872, 0.00281632, 0.00283392, 0.00276352, 0.00276156, 0.0027909, 0.00282023, 0.00283392, 0.00278112, 0.00275178, 0.00273418, 0.00271267, 0.00280654, 0.00275569, 0.0027733, 0.00276352, 0.00273418, 0.00277525, 0.00269115, 0.00267746, 0.0026579, 0.00272831, 0.00271658, 0.00275961, 0.00271658, 0.0027244, 0.00270289, 0.00263248, 0.00271071, 0.0027733, 0.00270289, 0.00268724, 0.00264813, 0.00268529, 0.00265204, 0.00268333, 0.00270093, 0.00265986, 0.00264813, 0.00266182, 0.0026403, 0.00264421, 0.00263639, 0.00258554, 0.0026051, 0.00264617, 0.00266573, 0.00269702, 0.00263248, 0.00262074, 0.00266377, 0.00262466, 0.00262466, 0.00266182, 0.0026227, 0.0026403, 0.00263248, 0.00266182, 0.00263444, 0.0026579, 0.00259923, 0.00263052, 0.00257772, 0.00258945, 0.00257185, 0.00263052, 0.00268724, 0.00256207, 0.00261879, 0.0026227, 0.00257967, 0.00264421, 0.00259141, 0.00260901, 0.00258945, 0.00262466, 0.00262466, 0.00260314, 0.00255034, 0.0026051, 0.00261879, 0.00256794, 0.00256207, 0.00255816, 0.00252296, 0.00255229, 0.00246624, 0.00254056, 0.00248971, 0.00256012, 0.00248971, 0.00257772, 0.00251318, 0.00256794, 0.00256207, 0.00251709, 0.00249166, 0.00250535, 0.0025034, 0.00252687, 0.00244668, 0.00251318, 0.00253469, 0.00252882, 0.00251709, 0.00247015, 0.00240756, 0.00247211, 0.00248384, 0.00253469, 0.00251318, 0.00253665, 0.00250927, 0.00249362, 0.00242712, 0.00249362, 0.00246428, 0.00254056, 0.00252882, 0.002521, 0.00252882, 0.0024545, 0.00246037, 0.00251709, 0.00244864, 0.00247015, 0.00249362, 0.0025386, 
2.25, 0.00224312, 0.499676, 0.257834, 0.141522, 0.0775662, 0.0408345, 0.0214757, 0.0120612, 0.00740932, 0.00495179, 0.0035689, 0.00267969, 0.0022038, 0.00191304, 0.00168887, 0.00152698, 0.00144719, 0.00136367, 0.00129392, 0.00125488, 0.00120982, 0.0011748, 0.00113577, 0.00108927, 0.00107836, 0.00102325, 0.00100345, 0.000977615, 0.000961254, 0.000917626, 0.000893229, 0.000890071, 0.000875146, 0.000860221, 0.000839555, 0.000837545, 0.000837545, 0.000835536, 0.000826638, 0.000813148, 0.000812287, 0.000811139, 0.000801954, 0.000797649, 0.000796214, 0.000801667, 0.000780427, 0.000778992, 0.000768946, 0.000765502, 0.000756604, 0.000750002, 0.000746558, 0.000755743, 0.000744262, 0.000748567, 0.000742826, 0.000744836, 0.000739382, 0.000732493, 0.000725605, 0.000738234, 0.000746845, 0.000737373, 0.000748567, 0.000728188, 0.000717568, 0.000734503, 0.000730484, 0.000737373, 0.000733068, 0.000727614, 0.000723022, 0.000730484, 0.000725605, 0.000719003, 0.000716133, 0.00070293, 0.000705226, 0.000712976, 0.00071355, 0.000716994, 0.000706661, 0.000706374, 0.00069805, 0.000701782, 0.000714411, 0.000710105, 0.000704078, 0.000690875, 0.000719864, 0.000704365, 0.000697763, 0.000699772, 0.000696902, 0.0007058, 0.000699772, 0.000689152, 0.00068743, 0.000686856, 0.000685134, 0.000689726, 0.000691449, 0.000678245, 0.000683699, 0.00069518, 0.000690588, 0.000706374, 0.000694893, 0.000696902, 0.000693458, 0.000689152, 0.000681403, 0.000694032, 0.000685995, 0.000694319, 0.000678245, 0.000678245, 0.000679393, 0.000683412, 0.000689439, 0.000677958, 0.000689152, 0.000682264, 0.00068456, 0.000682264, 0.00067681, 0.000683986, 0.000673079, 0.000685708, 0.000680829, 0.000675662, 0.000682264, 0.000689439, 0.000685995, 0.000684847, 0.000685995, 0.00069518, 0.000667625, 0.000684273, 0.00067968, 0.000681116, 0.000673653, 0.000672218, 0.000673079, 0.000670496, 0.000669922, 0.000672218, 0.00067394, 0.000674514, 0.000670783, 0.000663607, 0.000673653, 0.000662459, 0.000661024, 0.000658727, 0.000667912, 0.00067394, 0.00066332, 0.000658153, 0.000662746, 0.000657292, 0.000663894, 0.00066332, 0.000662172, 0.000673653, 0.000670496, 0.000672792, 0.000677097, 0.000679968, 0.000670209, 0.000670783, 0.000654135, 0.00065557, 0.00066045, 0.00066906, 0.000677384, 0.000665329, 0.000661598, 0.000665903, 0.000659302, 0.000671357, 0.000660163, 0.000670783, 0.00066332, 0.000665329, 0.00066045, 0.000652413, 0.000654135, 0.000662459, 0.000659302, 0.0006527, 0.000656718, 0.000655857, 0.000649256, 0.000654996, 0.000661598, 0.000657579, 0.000652413, 0.000652413, 0.000652413, 
2.5, 0.00090913, 0.500038, 0.239022, 0.11806, 0.0550642, 0.0237027, 0.0101795, 0.00481094, 0.00258442, 0.0015674, 0.00106769, 0.00079147, 0.000642508, 0.000557328, 0.00050532, 0.000472763, 0.000452953, 0.000438901, 0.000424286, 0.000414509, 0.000405141, 0.000396439, 0.000387481, 0.000375912, 0.00036529, 0.000354361, 0.000350343, 0.00034571, 0.000341487, 0.000335011, 0.000333399, 0.000329944, 0.000329508, 0.000324953, 0.000325439, 0.000321932, 0.000319143, 0.000320525, 0.000320166, 0.000319398, 0.000316557, 0.000313947, 0.000313307, 0.00031346, 0.000312283, 0.000311029, 0.000310722, 0.000307855, 0.000307778, 0.00030742, 0.000308137, 0.000305731, 0.000304297, 0.000305731, 0.000305756, 0.000303939, 0.00030353, 0.00030184, 0.000303478, 0.000302199, 0.000302199, 0.000299921, 0.000301968, 0.000302531, 0.000301354, 0.000300893, 0.000301149, 0.00029987, 0.000300484, 0.000300663, 0.000299895, 0.000298283, 0.000297259, 0.000297208, 0.00029667, 0.000297515, 0.000298078, 0.000297796, 0.000297976, 0.00029731, 0.000296542, 0.000296875, 0.000298206, 0.000296517, 0.000297284, 0.000296849, 0.000296798, 0.000296517, 0.000297233, 0.000295698, 0.000297208, 0.000296696, 0.000296286, 0.000294239, 0.000295135, 0.000295288, 0.000296517, 0.000295237, 0.000294853, 0.000294623, 0.000294827, 0.000294085, 0.000294802, 0.000294751, 0.000294623, 0.000294597, 0.000295365, 0.000295058, 0.000292959, 0.000292217, 0.000292805, 0.000291833, 0.000295007, 0.000293496, 0.000295544, 0.000293983, 0.000293701, 0.000294495, 0.000293752, 0.000291782, 0.000293061, 0.000292038, 0.000292933, 0.000293548, 0.000294469, 0.000292831, 0.000294162, 0.000292345, 0.000292345, 0.000292908, 0.000293317, 0.000292677, 0.000293266, 0.000292549, 0.00029301, 0.000292063, 0.000292396, 0.000292421, 0.000291705, 0.000289836, 0.000291091, 0.00029086, 0.000291679, 0.000291014, 0.000290937, 0.000291551, 0.00029063, 0.000290886, 0.000291551, 0.000290527, 0.000291705, 0.000289862, 0.000289708, 0.000290399, 0.000292345, 0.000290297, 0.000290527, 0.000288915, 0.000288224, 0.000288275, 0.000290502, 0.000289964, 0.000290195, 0.000289606, 0.000290144, 0.000288941, 0.000290016, 0.00028999, 0.00028999, 0.000288787, 0.000289427, 0.000289888, 0.000291116, 0.00029022, 0.000288889, 0.000289069, 0.000288787, 0.000289273, 0.0002915, 0.000290323, 0.000290118, 0.000288454, 0.000289657, 0.000288608, 0.000288685, 0.000288454, 0.000289043, 0.00028912, 0.00028958, 0.000288531, 0.000289427, 0.000289094, 0.000288915, 0.000288582, 0.000288992, 0.000289171, 0.000289273, 0.00028958, 0.000289504, 0.000287712, 0.000287558, 
