SNR,Throught
-2, 0.350592
-1.75, 0.362824
-1.5, 0.373482
-1.25, 0.382778
-1, 0.390659
-0.75, 0.396813
-0.5, 0.398393
-0.25, 0.400055
0, 0.400595
0.25, 0.400668
0.5, 0.400995
0.75, 0.400989
1, 0.401062
1.25, 0.401062
1.5, 0.401062
1.75, 0.401062
2, 0.401062
2.25, 0.401062
2.5, 0.401062
