Extra_VNs,Payload_VNs
1,3
2,5
3,7
4,10
5,13
6,14
7,15
8,17
9,20
10,22
11,23
12,25
13,28
14,36
15,40
16,45
17,46
18,50
19,51
20,53
21,55
22,56
23,57
24,59
25,60
26,63
27,64
28,71
29,81
30,84
31,85
32,91
33,94
34,95
35,100
36,101
37,103
38,107
39,109
40,114
41,117
42,120
43,122
44,123
45,124
46,125
47,126
48,127
49,129
50,134
51,135
52,136
53,138
54,139
55,141
56,142
57,144
58,148
59,149
60,151
61,153
62,154
63,155
