Extra_VNs,Payload_VNs
1,3
2,4
3,5
4,6
5,11
6,13
7,15
8,24
9,26
10,28
11,29
12,31
13,33
14,34
15,38
16,46
17,51
18,55
19,60
20,63
21,68
22,70
23,73
24,74
25,75
26,76
27,78
28,79
29,80
30,81
31,82
32,83
33,85
34,86
35,89
36,91
37,96
38,97
39,99
40,101
41,103
42,107
43,110
44,111
45,117
46,126
47,127
48,128
49,129
50,132
51,133
52,137
53,138
54,140
55,141
56,145
57,146
58,147
59,152
60,155
61,157
62,167
63,169
