Eb_over_N0, frame_error_rate, BER_it_0, BER_it_1, BER_it_2, BER_it_3, BER_it_4, BER_it_5, BER_it_6, BER_it_7, BER_it_8, BER_it_9, BER_it_10, BER_it_11, BER_it_12, BER_it_13, BER_it_14, BER_it_15, BER_it_16, BER_it_17, BER_it_18, BER_it_19, BER_it_20, BER_it_21, BER_it_22, BER_it_23, BER_it_24, BER_it_25, BER_it_26, BER_it_27, BER_it_28, BER_it_29, BER_it_30, BER_it_31, BER_it_32, BER_it_33, BER_it_34, BER_it_35, BER_it_36, BER_it_37, BER_it_38, BER_it_39, BER_it_40, BER_it_41, BER_it_42, BER_it_43, BER_it_44, BER_it_45, BER_it_46, BER_it_47, BER_it_48, BER_it_49, BER_it_50, BER_it_51, BER_it_52, BER_it_53, BER_it_54, BER_it_55, BER_it_56, BER_it_57, BER_it_58, BER_it_59, BER_it_60, BER_it_61, BER_it_62, BER_it_63, BER_it_64, BER_it_65, BER_it_66, BER_it_67, BER_it_68, BER_it_69, BER_it_70, BER_it_71, BER_it_72, BER_it_73, BER_it_74, BER_it_75, BER_it_76, BER_it_77, BER_it_78, BER_it_79, BER_it_80, BER_it_81, BER_it_82, BER_it_83, BER_it_84, BER_it_85, BER_it_86, BER_it_87, BER_it_88, BER_it_89, BER_it_90, BER_it_91, BER_it_92, BER_it_93, BER_it_94, BER_it_95, BER_it_96, BER_it_97, BER_it_98, BER_it_99, BER_it_100, BER_it_101, BER_it_102, BER_it_103, BER_it_104, BER_it_105, BER_it_106, BER_it_107, BER_it_108, BER_it_109, BER_it_110, BER_it_111, BER_it_112, BER_it_113, BER_it_114, BER_it_115, BER_it_116, BER_it_117, BER_it_118, BER_it_119, BER_it_120, BER_it_121, BER_it_122, BER_it_123, BER_it_124, BER_it_125, BER_it_126, BER_it_127, BER_it_128, BER_it_129, BER_it_130, BER_it_131, BER_it_132, BER_it_133, BER_it_134, BER_it_135, BER_it_136, BER_it_137, BER_it_138, BER_it_139, BER_it_140, BER_it_141, BER_it_142, BER_it_143, BER_it_144, BER_it_145, BER_it_146, BER_it_147, BER_it_148, BER_it_149, BER_it_150, BER_it_151, BER_it_152, BER_it_153, BER_it_154, BER_it_155, BER_it_156, BER_it_157, BER_it_158, BER_it_159, BER_it_160, BER_it_161, BER_it_162, BER_it_163, BER_it_164, BER_it_165, BER_it_166, BER_it_167, BER_it_168, BER_it_169, BER_it_170, BER_it_171, BER_it_172, BER_it_173, BER_it_174, BER_it_175, BER_it_176, BER_it_177, BER_it_178, BER_it_179, BER_it_180, BER_it_181, BER_it_182, BER_it_183, BER_it_184, BER_it_185, BER_it_186, BER_it_187, BER_it_188, BER_it_189, BER_it_190, BER_it_191, BER_it_192, BER_it_193, BER_it_194, BER_it_195, BER_it_196, BER_it_197, BER_it_198, BER_it_199, 
0, 0.503778, 0.20688, 0.195746, 0.188785, 0.182318, 0.177096, 0.172133, 0.167336, 0.162483, 0.15821, 0.153622, 0.149263, 0.144512, 0.139937, 0.135558, 0.131362, 0.127887, 0.124673, 0.121551, 0.11872, 0.116119, 0.113817, 0.111538, 0.109369, 0.107562, 0.105792, 0.104334, 0.103325, 0.10195, 0.100962, 0.0999513, 0.0987871, 0.0977605, 0.0969813, 0.0963714, 0.095444, 0.0947587, 0.0941131, 0.0933458, 0.0928392, 0.0924396, 0.0920705, 0.0920123, 0.0916776, 0.0911841, 0.0909566, 0.0909182, 0.090737, 0.0905068, 0.0903917, 0.0901893, 0.0902515, 0.0902012, 0.0902329, 0.0901271, 0.0900186, 0.0899842, 0.0898242, 0.0893836, 0.0891997, 0.0891137, 0.0892421, 0.0887896, 0.0889074, 0.0888359, 0.0885502, 0.0885634, 0.0885634, 0.0883861, 0.0884628, 0.0884377, 0.088275, 0.0882393, 0.0881903, 0.0880051, 0.0877961, 0.0877921, 0.0876691, 0.087722, 0.0877286, 0.0874389, 0.0872523, 0.0876439, 0.0874905, 0.0873965, 0.0876916, 0.0874349, 0.0877299, 0.0875169, 0.0874323, 0.0871981, 0.0873238, 0.0872537, 0.0869282, 0.0868568, 0.0869243, 0.0867457, 0.0869097, 0.087124, 0.0870393, 0.0867946, 0.0869004, 0.0868581, 0.0870499, 0.0871227, 0.0870473, 0.0869613, 0.0871002, 0.0867801, 0.0867853, 0.086788, 0.0869057, 0.0871372, 0.0870486, 0.086952, 0.0869745, 0.0868541, 0.0868541, 0.0867867, 0.0869256, 0.0866967, 0.0869137, 0.087046, 0.0870737, 0.08712, 0.087386, 0.0874415, 0.087042, 0.0870843, 0.0869997, 0.087005, 0.0867258, 0.0868303, 0.0868475, 0.0866914, 0.0862667, 0.0864361, 0.0865393, 0.0864625, 0.0864731, 0.0862324, 0.0863382, 0.0863183, 0.0863501, 0.0860471, 0.0859294, 0.0856013, 0.0859836, 0.0858566, 0.0860577, 0.086231, 0.0861212, 0.0861331, 0.0863355, 0.0862112, 0.086153, 0.0863792, 0.0864189, 0.0866385, 0.086493, 0.0864599, 0.0863408, 0.0862456, 0.0862138, 0.0863646, 0.0864837, 0.0864639, 0.0866848, 0.0865657, 0.0863885, 0.0862588, 0.0863091, 0.0861675, 0.0861384, 0.0863117, 0.0863474, 0.0861966, 0.0859863, 0.0861662, 0.0860273, 0.0859453, 0.0861093, 0.0865538, 0.0863197, 0.0862932, 0.086657, 0.0864599, 0.0862443, 0.0862165, 0.0865869, 0.0861675, 0.0862178, 0.0861345, 0.0861146, 0.0859863, 0.0861543, 0.0862747, 0.0861808, 0.0861225, 0.0860577, 0.0860855, 
0.5, 0.0843526, 0.193411, 0.17815, 0.167713, 0.156966, 0.146044, 0.134618, 0.12233, 0.109895, 0.0978368, 0.0861039, 0.0754626, 0.0658092, 0.0574951, 0.0505715, 0.0449138, 0.0401428, 0.0366028, 0.0334923, 0.0308401, 0.0287366, 0.0270092, 0.02564, 0.0244744, 0.0234832, 0.022732, 0.0220883, 0.0215524, 0.0210636, 0.0205645, 0.0202167, 0.0197334, 0.0193918, 0.019058, 0.018778, 0.0185822, 0.0183252, 0.0181659, 0.0179088, 0.0177209, 0.0175588, 0.0172801, 0.0171959, 0.0170834, 0.0169647, 0.0168094, 0.0166873, 0.0166138, 0.0165682, 0.01655, 0.016488, 0.0164328, 0.016346, 0.0162434, 0.0162547, 0.0160241, 0.0158764, 0.0157663, 0.0156223, 0.0155494, 0.0154703, 0.0153784, 0.0153527, 0.0152931, 0.0151846, 0.0151972, 0.0151303, 0.0150395, 0.0150548, 0.0150366, 0.0150328, 0.0150264, 0.0149766, 0.0149176, 0.0149445, 0.0150038, 0.0150297, 0.0150176, 0.0150014, 0.0149843, 0.0148953, 0.0149216, 0.0148062, 0.0147892, 0.014738, 0.0147327, 0.014726, 0.0146809, 0.0146089, 0.0145433, 0.0145537, 0.0144786, 0.0145043, 0.0144691, 0.0145019, 0.014579, 0.0145659, 0.0145818, 0.0146148, 0.0146363, 0.0146534, 0.0145852, 0.014579, 0.01454, 0.0144748, 0.0143754, 0.0143563, 0.0143916, 0.01438, 0.0143716, 0.0143924, 0.0144099, 0.014378, 0.0142631, 0.0143911, 0.0142952, 0.0142919, 0.0143096, 0.0142954, 0.0142921, 0.0142498, 0.0142894, 0.0143342, 0.014277, 0.0142575, 0.0142804, 0.0143375, 0.0143391, 0.0143094, 0.0143076, 0.0143207, 0.0142318, 0.0141782, 0.0142143, 0.0142159, 0.0141366, 0.0141045, 0.0141102, 0.0140797, 0.0140285, 0.0140032, 0.013993, 0.0139904, 0.0139906, 0.0139895, 0.0140103, 0.014021, 0.0140781, 0.0140783, 0.0140819, 0.014017, 0.0140203, 0.0140015, 0.0140216, 0.0139479, 0.0139064, 0.0138865, 0.0138444, 0.0138262, 0.0137815, 0.013805, 0.0137687, 0.0137505, 0.0138225, 0.0137427, 0.0137458, 0.0137445, 0.0137184, 0.0136668, 0.0136789, 0.0136442, 0.0136807, 0.0136479, 0.013688, 0.0137166, 0.0136614, 0.0136725, 0.0136497, 0.0136781, 0.013663, 0.0136905, 0.0137139, 0.0136847, 0.0136723, 0.0135923, 0.0136136, 0.0136329, 0.0136406, 0.0135855, 0.0135354, 0.0135396, 0.013474, 0.0134718, 0.0134736, 0.0134763, 0.0134958, 0.0134466, 0.0134156, 0.0134634, 0.0134014, 0.0134171, 
